,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
46042,Rotherham Road,Pleasley,Mansfield,,Anthony Bek Community Primary School,School/college/university,7845,0,,42121,0,,53.17761500000000,10400/2015/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.25373100000000,NG19 7PG,2014-03-10,fhrs_5_en-GB,5,,FHRS,0
46043,High Street,Barlborough,Chesterfield,,Apollo Inn,Pub/bar/nightclub,7843,0,,577026,0,,53.29014000000000,13/00064/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28909600000000,S43 4EY,2013-06-19,fhrs_5_en-GB,5,,FHRS,0
46044,Chesterfield Road,New Houghton,Mansfield,,Appleby Guest House,Hotel/bed & breakfast/guest house,7842,10,,7161,5,,53.17977700000000,02720/2000/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.25740400000000,NG19 7PF,2009-07-21,fhrs_4_en-GB,4,,FHRS,5
46045,Ashlea Green,Clowne,Chesterfield,,Ashlea Green Post Office And General Store,Retailers - other,4613,10,,1748,5,,53.27871000000000,00390/2000/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.24871800000000,S43 4NS,2011-03-22,fhrs_4_en-GB,4,,FHRS,0
46046,Ashlea Green,Clowne,Chesterfield,,Ashlea Social Club,Pub/bar/nightclub,7843,5,,1750,5,,53.27871000000000,00390/2003/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.24871800000000,S43 4NS,2010-07-30,fhrs_5_en-GB,5,,FHRS,5
46047,53 Main Street,Shirebrook,Mansfield,,Ashleys,Manufacturers/packers,7839,5,,24049,5,,53.20236400000000,07270/0053/0/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.21487100000000,NG20 8AN,2014-09-26,fhrs_5_en-GB,5,,FHRS,5
46048,7 Welbeck Street,Whitwell,Worksop,,Ashleys,Manufacturers/packers,7839,5,,58530,5,,53.28437400000000,13000/0007/0/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.20309500000000,S80 4TE,2014-02-20,fhrs_4_en-GB,4,,FHRS,10
46049,The Herb Garden,Chesterfield Road,Hardstoft,Chesterfield,Auntie Jackie's Tea Rooms,Restaurant/Cafe/Canteen,1,0,,340046,0,,53.16223700000000,11/00089/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.34433700000000,S45 8AE,2012-03-21,fhrs_5_en-GB,5,,FHRS,0
46050,Autumns Grange Care Home,Linden Road,Creswell,Worksop,Autumn Grange Care Home,Hospitals/Childcare/Caring Premises,5,10,,45636,0,,53.26819500000000,11/00018/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.21955900000000,S80 4JT,2014-01-17,fhrs_4_en-GB,4,,FHRS,10
46051,,,,,Babycakes,Other catering premises,7841,5,,46060,5,,,11/00044/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,,,2011-06-01,fhrs_5_en-GB,5,,FHRS,5
46052,8 Main Street,Shirebrook,Mansfield,,Balti Nights,Takeaway/sandwich shop,7844,10,,24041,15,,53.20255200000000,07270/0008/0/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.21479300000000,NG20 8AW,2014-08-13,fhrs_2_en-GB,2,,FHRS,15
46053,10 Market Place,Shirebrook,Mansfield,,Bargain Booze And Cheapest Cigs,Retailers - other,4613,,,10069,,,53.20306700000000,04/00117/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.21244800000000,NG20 8AA,2011-01-27,fhrs_exempt_en-GB,Exempt,,FHRS,
46054,Church Street,Barlborough,Chesterfield,,Barlborough Church Institute,Other catering premises,7841,,,7341,,,53.28915300000000,02980/2007/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28633700000000,S43 4EP,2012-03-15,fhrs_exempt_en-GB,Exempt,,FHRS,
46055,Ward Lane,Barlborough,Chesterfield,,Barlborough Hall School,School/college/university,7845,5,,2134,0,,53.30162200000000,00670/2001/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28218300000000,S43 4TJ,2013-09-12,fhrs_5_en-GB,5,,FHRS,0
46056,New Road,Barlborough,Chesterfield,Derbyshire,Barlborough Methodist Church,Other catering premises,7841,5,,27946,5,,53.28918000000000,08360/2000/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28794200000000,S43 4HY,2010-02-17,fhrs_5_en-GB,5,,FHRS,5
46057,California Lane,Barlborough,Chesterfield,Derbyshire,Barlborough Miners Welfare,Pub/bar/nightclub,7843,5,,6280,5,,53.29049200000000,02080/0000/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.29087600000000,S43 4EZ,2010-08-16,fhrs_5_en-GB,5,,FHRS,5
46058,2 Lindrick Way,Barlborough,Chesterfield,Derbyshire,Barlborough NHS Treatment Centre,Hospitals/Childcare/Caring Premises,5,0,,197608,0,,53.28151400000000,11/00092/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28222000000000,S43 4XE,2014-10-28,fhrs_5_en-GB,5,,FHRS,0
46059,15 High Street,Barlborough,Chesterfield,,Barlborough Post Office,Retailers - other,4613,5,,17317,5,,53.29013900000000,05840/0015/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28909600000000,S43 4EY,2011-08-03,fhrs_5_en-GB,5,,FHRS,5
46060,High Street,Barlborough,Chesterfield,,Barlborough Primary School,School/college/university,7845,0,,17323,0,,53.29058400000000,05840/2003/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28815900000000,S43 4ET,2013-03-01,fhrs_5_en-GB,5,,FHRS,0
46061,4 Station Road,Bolsover,Chesterfield,,Beans Coffee Shop Gallery,Restaurant/Cafe/Canteen,1,0,,35155,0,,53.23064000000000,10/00197/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.29328800000000,S44 6BE,2013-02-14,fhrs_5_en-GB,5,,FHRS,0
46062,7 - 7A High Street,Clowne,Chesterfield,,Becky Candy Salons,Retailers - other,4613,0,,455762,0,,53.27331900000000,12/00053/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.26488700000000,S43 4JT,2012-08-14,fhrs_5_en-GB,5,,FHRS,0
46063,31 Market Place,Bolsover,Chesterfield,,Bella Blu,Restaurant/Cafe/Canteen,1,0,,14473,5,,53.22929300000000,05/00007/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.29209600000000,S44 6PN,2013-12-18,fhrs_5_en-GB,5,,FHRS,0
46064,Prince Of Wales,Sheffield Road,Barlborough,Chesterfield,Bella Donna Restaurant,Restaurant/Cafe/Canteen,1,5,,46001,5,,53.29333800000000,11/00041/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.31487800000000,S21 3UA,2014-10-16,fhrs_5_en-GB,5,,FHRS,5
46065,,,,,Belly Busters,Mobile caterer,7846,0,,34803,0,,,10/00156/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,,,2013-09-04,fhrs_5_en-GB,5,,FHRS,0
46066,18 Main Street,Carr Vale,Bolsover,Chesterfield,Bengal Regency,Takeaway/sandwich shop,7844,5,,17846,0,,53.22483500000000,06/00039/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.30271500000000,S44 6JF,2014-03-27,fhrs_5_en-GB,5,,FHRS,5
46067,255 Alfreton Road,Blackwell,Alfreton,,Best One,Retailers - other,4613,5,,25413,0,,53.11984000000000,08/00081/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.35671200000000,DE55 5JN,2010-08-20,fhrs_5_en-GB,5,,FHRS,0
46068,Sheffield Road,Barlborough,Chesterfield,Derbyshire,Blacksmiths Arms,Pub/bar/nightclub,7843,5,,23989,5,,53.29333800000000,07200/2002/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.31487800000000,S21 3UA,2011-12-05,fhrs_4_en-GB,4,,FHRS,10
46069,Gloves Lane,Blackwell,Alfreton,,Blackwell Care Home,Hospitals/Childcare/Caring Premises,5,0,,25734,0,,53.12119500000000,08/00124/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.35616800000000,DE55 5JJ,2014-05-08,fhrs_5_en-GB,5,,FHRS,0
46070,Primrose Hill,Blackwell,Alfreton,,Blackwell Miners Welfare Institute,Pub/bar/nightclub,7843,5,,32579,0,,53.11968500000000,09810/2003/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.34972100000000,DE55 5JF,2012-03-02,fhrs_5_en-GB,5,,FHRS,5
46071,Primrose Hill,Blackwell,Alfreton,,Blackwell Primary School,School/college/university,7845,5,,32580,5,,53.12081100000000,09810/2005/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.35169100000000,DE55 5JG,2014-11-04,fhrs_5_en-GB,5,,FHRS,5
46072,Blackwell Community Centre,Woburn Close,Blackwell,Alfreton,Blackwell Residents Action Group (Blackwell Com Centre),Other catering premises,7841,5,,35047,0,,53.11964000000000,10/00181/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.35291900000000,DE55 5HH,2014-11-04,fhrs_5_en-GB,5,,FHRS,5
46073,Blackwell Community Centre,Woburn Close,Blackwell,Alfreton,Blackwell Toddlers Group,Hospitals/Childcare/Caring Premises,5,5,,35004,0,,53.11964000000000,10/00177/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.35291900000000,DE55 5HH,2010-09-15,fhrs_5_en-GB,5,,FHRS,0
46074,2 Church Street,Clowne,Chesterfield,,Blooming Lovely,Retailers - other,4613,5,,14456,0,,53.27351100000000,05/00004/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.26251500000000,S43 4JS,2009-03-24,fhrs_5_en-GB,5,,FHRS,5
46075,High Street,Bolsover,Chesterfield,,Bolsover Adult Community Education Centre,Other catering premises,7841,5,,17331,5,,53.22821100000000,05850/2010/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.29305800000000,S44 6HF,2008-10-29,fhrs_5_en-GB,5,,FHRS,5
46076,Castle Street,Bolsover,Chesterfield,,Bolsover Castle,Restaurant/Cafe/Canteen,1,10,,6508,10,,53.22981200000000,02250/2006/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.29463400000000,S44 6PR,2013-10-28,fhrs_3_en-GB,3,,FHRS,10
46077,Horsehead Lane,Bolsover,Chesterfield,Derbyshire,Bolsover Church Of England Junior School,School/college/university,7845,10,,17640,5,,53.23035600000000,06/00017/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28034900000000,S44 6XH,2011-09-12,fhrs_4_en-GB,4,,FHRS,5
46078,10 Market Place,Bolsover,Chesterfield,,Bolsover Express,Restaurant/Cafe/Canteen,1,,,340056,,,53.22961400000000,12/00029/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.29161200000000,S44 6PH,2014-11-25,fhrs_3_en-GB,3,,FHRS,
46079,10 Town End,Bolsover,Chesterfield,,Bolsover Fisheries,Takeaway/sandwich shop,7844,5,,21439,5,,53.22919100000000,07/00023/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28998600000000,S44 6DT,2014-03-28,fhrs_5_en-GB,5,,FHRS,5
46080,3 Town End,Bolsover,Chesterfield,Derbyshire,Bolsover Fruit And Veg,Retailers - other,4613,5,,29924,5,,53.22919100000000,09/00126/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28998600000000,S44 6DT,2009-09-09,fhrs_5_en-GB,5,,FHRS,5
46081,Welbeck Road,Bolsover,Chesterfield,Derbyshire,Bolsover Infant And Nursery School,School/college/university,7845,0,,57878,0,,53.23031600000000,12960/2010/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28873900000000,S44 6DE,2014-09-10,fhrs_5_en-GB,5,,FHRS,5
46082,Welbeck Road,Bolsover,Chesterfield,,Bolsover Local Hospital,Hospitals/Childcare/Caring Premises,5,0,,57879,0,,53.23153700000000,12960/2016/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28253100000000,S44 6DH,2014-07-30,fhrs_5_en-GB,5,,FHRS,0
46083,Hill Top,Bolsover,Chesterfield,,Bolsover Methodist Church,Other catering premises,7841,,,20494,,,53.23562600000000,06050/2004/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.29428400000000,S44 6NN,2008-07-24,fhrs_exempt_en-GB,Exempt,,FHRS,
46084,High Street Garage Services,High Street,Bolsover,Derbyshire,Bolsover Service Station,Retailers - other,4613,,,17330,,,53.22821100000000,05850/2000/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.29305800000000,S44 6HF,2011-12-05,fhrs_exempt_en-GB,Exempt,,FHRS,
46085,Moor Lane,Bolsover,Chesterfield,,Bolsover Town Sports And Social Club,Pub/bar/nightclub,7843,10,,27714,5,,53.22814400000000,08170/2016/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.28630300000000,S44 6EB,2010-06-25,fhrs_4_en-GB,4,,FHRS,5
46086,124 The Common,South Normanton,Alfreton,,Bombay,Takeaway/sandwich shop,7844,5,,726275,5,,53.10050500000000,14/00086/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.33715100000000,DE55 2EP,2014-11-12,fhrs_5_en-GB,5,,FHRS,5
46087,Bondhay Lane,Whitwell Common,Worksop,,Bondhay Golf And Country Club,Pub/bar/nightclub,7843,5,,62762,5,,53.29158300000000,13886/2001/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.23463000000000,S80 3EH,2014-08-26,fhrs_5_en-GB,5,,FHRS,5
46088,4 High Street,Whitwell,Worksop,,Boot And Shoe,Pub/bar/nightclub,7843,20,,711705,15,,53.28493500000000,14/00176/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.20767400000000,S80 4QU,2014-05-21,fhrs_1_en-GB,1,,FHRS,15
46089,Alliance Pharmacy,Main Road,Langwith,Mansfield,Boots Pharmacy,Retailers - other,4613,,,28481,,,53.22764500000000,09/00003/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.20859700000000,NG20 9BH,2009-01-20,fhrs_exempt_en-GB,Exempt,,FHRS,
46090,4 Mansfield Road,Bramley Vale,Chesterfield,,Bramley Vale Fish Bar,Takeaway/sandwich shop,7844,10,,619177,10,,53.19065200000000,13/00081/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.30476600000000,S44 5PN,2013-12-06,fhrs_3_en-GB,3,,FHRS,10
46091,York Crescent,Bramley Vale,Chesterfield,,Bramley Vale Nursery,Hospitals/Childcare/Caring Premises,5,0,,25051,5,,53.18978600000000,08/00040/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.30726400000000,S44 5PF,2009-01-04,fhrs_4_en-GB,4,,FHRS,10
46092,York Crescent,Bramley Vale,Chesterfield,Derbyshire,Bramley Vale Primary School,School/college/university,7845,0,,62608,0,,53.18978600000000,13830/0000/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.30726400000000,S44 5PF,2014-11-27,fhrs_5_en-GB,5,,FHRS,0
46093,,,,,Bridge Snack Bar,Mobile caterer,7846,0,,24807,0,,,08/00015/MOBILE,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,,,2013-08-30,fhrs_5_en-GB,5,,FHRS,5
46094,Bridgehouse Stores,Sheffield Road,Barlborough,Chesterfield,Bridgehouse Garage,Retailers - other,4613,5,,25283,5,,53.29507800000000,08/00064/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.30802300000000,S21 3WA,2014-11-05,fhrs_5_en-GB,5,,FHRS,5
46095,South Street,South Normanton,Alfreton,,Brigg Infant School,School/college/university,7845,5,,50314,5,,53.10555300000000,11200/0000/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.33496700000000,DE55 2DA,2010-10-19,fhrs_5_en-GB,5,,FHRS,0
46096,Clowne Road,Shuttlewood,Chesterfield,Derbyshire,Brockley Primary And Nursery School,School/college/university,7845,0,,8763,0,,53.25338300000000,03260/0000/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.29808400000000,S44 6AF,2014-09-17,fhrs_5_en-GB,5,,FHRS,0
46097,Burlington Avenue,Langwith Junction,Mansfield,Derbyshire,Brookfield Family Centre,Hospitals/Childcare/Caring Premises,5,5,,197610,0,,53.21229300000000,02000/2001/3/001,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.21422600000000,NG20 9AD,2014-11-18,fhrs_5_en-GB,5,,FHRS,5
46098,Brookfield Junior School,Burlington Avenue,Langwith Junction,Mansfield,Brookfield Primary School,School/college/university,7845,0,,6155,5,,53.21229300000000,02000/2001/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.21422600000000,NG20 9AD,2014-02-06,fhrs_5_en-GB,5,,FHRS,5
46099,Brookhill Road,Pinxton,Nottingham,,Brookhill Cafe,Restaurant/Cafe/Canteen,1,5,,5505,5,,53.08979200000000,01910/2036F/2/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.31373800000000,NG16 6NT,2013-11-25,fhrs_5_en-GB,5,,FHRS,5
46100,,,,,Burger Grill,Mobile caterer,7846,0,,28511,5,,,09/00004/MOBILE,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,,,2014-11-19,fhrs_5_en-GB,5,,FHRS,0
46101,Kiosk 2,The Food Court,Mansfield Road,Pinxton,Burger King,Restaurant/Cafe/Canteen,1,0,,17738,0,,53.10676900000000,06/00026/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.31000300000000,DE55 2JW,2014-03-25,fhrs_5_en-GB,5,,FHRS,0
46102,Station Road,Shirebrook,Mansfield,,Burrows Meat Farm Shop,Manufacturers/packers,7839,5,,569826,5,,,13/00059/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,,NG20 8FP,2014-04-24,fhrs_5_en-GB,5,,FHRS,0
46103,23 Hilcote Street,South Normanton,Alfreton,,Busy Bee Day Nursery,Hospitals/Childcare/Caring Premises,5,0,,17438,0,,53.10827100000000,05960/0023/0/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.34350000000000,DE55 2BQ,2014-03-21,fhrs_5_en-GB,5,,FHRS,5
46104,74 - 76 Recreation Road,Shirebrook,Mansfield,,C And D Supplies,Retailers - other,4613,5,,39932,5,,53.20946900000000,10050/0074/0/000,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.22230300000000,NG20 8JY,2013-08-21,fhrs_5_en-GB,5,,FHRS,0
46105,Unit 60,East Midlands Designer Outlet,Mansfield Road,Pinxton,Cadbury Factory Outlet,Retailers - other,4613,5,,9490,5,,53.10676900000000,04/00020/COMM,063,enquiries@bolsover.gov.uk,Bolsover,http://www.bolsover.gov.uk/,-1.31000300000000,DE55 2JW,2009-10-28,fhrs_5_en-GB,5,,FHRS,0
