,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
291379,56 Fore Street,Topsham,Devon,,Auntie Julies Sweet Shop,Retailers - other,4613,5,,163503,5,,50.68241600000000,PI/000004828,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.46533400000000,EX3 0HW,2012-06-19,fhrs_5_en-GB,5,,FHRS,5
291380,B And Q,Avocet Road,Sowton Industrial Estate,Exeter,Autograph the Food People,Restaurant/Cafe/Canteen,1,0,,180730,0,,50.72505400000000,PI/000066538,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.46741500000000,EX2 7JF,2014-07-08,fhrs_5_en-GB,5,,FHRS,0
291381,Avon House,Lower Argyll Road,Exeter,Devon,Avon House Shop,Retailers - other,4613,0,,667207,0,,50.74128800000000,PI/000073669,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.54258600000000,EX4 4RG,2014-06-04,fhrs_5_en-GB,5,,FHRS,5
291382,Exeter Motorway Services Area,Sidmouth Road,St Loyes,Exeter,Bar and Grill,Restaurant/Cafe/Canteen,1,5,,667190,0,,50.71667600000000,PI/000070971,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.46355500000000,EX2 7HF,2013-05-16,fhrs_5_en-GB,5,,FHRS,0
291383,8 Piazza Terracina,Haven Road,Exeter,Devon,Bar Venezia,Restaurant/Cafe/Canteen,1,5,,164095,0,,50.71717400000000,PI/000005821,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.53050400000000,EX2 8GT,2013-12-05,fhrs_5_en-GB,5,,FHRS,5
291384,,,,,Barakaa,Other catering premises,7841,5,,454613,5,,,PI/000010800,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,,,2012-09-25,fhrs_5_en-GB,5,,FHRS,5
291385,272 Pinhoe Road,Exeter,Devon,,Bargain Booze,Retailers - other,4613,0,,687322,0,,50.73174700000000,PI/000056034,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.50187400000000,EX4 7JQ,2014-06-05,fhrs_5_en-GB,5,,FHRS,0
291386,Barley Lane,Exeter,Devon,,Barley Lane School,School/college/university,7845,5,,160824,10,,50.71459400000000,PI/000000667,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.56023800000000,EX4 1TA,2014-06-20,fhrs_4_en-GB,4,,FHRS,5
291387,Barnfield House,2 Barnfield Hill,Exeter,Devon,Barnfield House Care Home,Hospitals/Childcare/Caring Premises,5,5,,160866,10,,50.72340400000000,PI/000000730,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.52040700000000,EX1 1SR,2014-03-13,fhrs_4_en-GB,4,,FHRS,5
291388,Barnfield Theatre,Barnfield Road,Exeter,Devon,Barnfield Theatre Ltd,Restaurant/Cafe/Canteen,1,0,,178916,0,,50.72282000000000,PI/000050741,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.52584300000000,EX1 1SN,2014-12-10,fhrs_5_en-GB,5,,FHRS,0
291389,Wrefords Lane,Exeter,Devon,,Barton Place Farm,Manufacturers/packers,7839,5,,178774,5,,50.74619400000000,PI/000050195,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.54352700000000,EX4 5BS,2011-09-06,fhrs_5_en-GB,5,,FHRS,5
291390,Barton Place Nursing Home,Wrefords Link,Exeter,Devon,Barton Place Independent Care Home,Hospitals/Childcare/Caring Premises,5,5,,179171,5,,50.74711400000000,PI/000053398,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.54605200000000,EX4 5AX,2014-09-05,fhrs_5_en-GB,5,,FHRS,5
291391,Peninsula House,Rydon Lane,Exeter,Devon,Baxterstorey Ltd,Restaurant/Cafe/Canteen,1,5,,700993,10,,50.71648400000000,PI/000074030,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.48226200000000,EX2 7HR,2014-09-10,fhrs_4_en-GB,4,,FHRS,5
291392,Bay Leaf Restaurant,Magdalen Street,Exeter,Devon,Bayleaf Restaurant,Restaurant/Cafe/Canteen,1,10,,180740,5,,50.72009200000000,PI/000066558,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.52741200000000,EX2 4HZ,2014-09-22,fhrs_4_en-GB,4,,FHRS,5
291393,352B Pinhoe Road,Exeter,Devon,,BBQ Kebab House,Takeaway/sandwich shop,7844,5,,734353,5,,50.73230800000000,PI/000073910,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.49175900000000,EX4 8AQ,2015-01-29,fhrs_5_en-GB,5,,FHRS,0
291394,,,,,Bean & Gone,Other catering premises,7841,0,,550818,5,,,PI/000057325,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,,,2013-05-20,fhrs_5_en-GB,5,,FHRS,0
291395,1 Ashton Road,Marsh Barton Trading Estate,Exeter,Devon,Bear Feet Playcentre,Restaurant/Cafe/Canteen,1,5,,667199,5,,50.70778400000000,PI/000072928,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.53532500000000,EX2 8LU,2014-05-12,fhrs_5_en-GB,5,,FHRS,0
291396,1 Stuart Road,Exeter,Devon,,Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,20,,168574,10,,50.72487900000000,PI/000013431,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.50441700000000,EX1 2SZ,2013-08-19,fhrs_1_en-GB,1,,FHRS,10
291397,Beech House,Exeter,Devon,,Beech House,Hospitals/Childcare/Caring Premises,5,5,,165445,5,,50.72203800000000,PI/000008032,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.51133900000000,EX2 4TT,2014-06-03,fhrs_5_en-GB,5,,FHRS,0
291398,59 Blackboy Road,Exeter,Devon,,Beer Box,Retailers - other,4613,10,,161322,10,,50.72986900000000,PI/000001308,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.51496300000000,EX4 6TB,2014-03-10,fhrs_3_en-GB,3,,FHRS,10
291399,Flat,49 High Street,Topsham,Devon,Beijing Topsham Fryer,Takeaway/sandwich shop,7844,10,,170269,10,,50.68669000000000,PI/000017142,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.46805800000000,EX3 0DY,2013-11-06,fhrs_3_en-GB,3,,FHRS,10
291400,92 Queen Street,Exeter,Devon,,Bella Italia,Restaurant/Cafe/Canteen,1,0,,167382,0,,50.72454300000000,PI/000011318,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.53158000000000,EX4 3RP,2014-02-19,fhrs_5_en-GB,5,,FHRS,5
291401,Homebase Ltd,Osprey Road,Exeter,Devon,Belly Busters (Car Park),Mobile caterer,7846,0,,631973,0,,50.72465800000000,PI/000072934,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.46456900000000,EX2 7JG,2014-01-16,fhrs_5_en-GB,5,,FHRS,5
291402,Western Way,Barnfield,Exeter,Devon,Belmont Chapel,Other catering premises,7841,0,,169301,0,,50.72577100000000,PI/000014841,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.52158900000000,EX1 2DB,2014-10-14,fhrs_5_en-GB,5,,FHRS,0
291403,132A Sidwell Street,Exeter,Devon,,Best Kebab,Takeaway/sandwich shop,7844,20,,181164,10,,50.72801300000000,PI/000068967,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.52212900000000,EX4 6RY,2014-02-10,fhrs_1_en-GB,1,,FHRS,10
291404,Street Record,Bonhay Road,Exeter,Devon,Best Kebab,Mobile caterer,7846,10,,462549,10,,50.72908100000000,PI/000070434,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.54211500000000,EX4 4BG,2014-05-21,fhrs_3_en-GB,3,,FHRS,10
291405,120-121 Sidwell Street,Exeter,Devon,,Best One International,Retailers - supermarkets/hypermarkets,7840,5,,728117,0,,50.72801300000000,PI/000074452,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.52212900000000,EX4 6RY,2014-12-18,fhrs_5_en-GB,5,,FHRS,0
291406,87 Laburnum Road,Exeter,Devon,,Beyza Washbrook,Other catering premises,7841,0,,719958,0,,50.71112200000000,PI/000074019,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.50214900000000,EX2 6EE,2014-11-20,fhrs_5_en-GB,5,,FHRS,5
291407,1 King William Street,Exeter,Devon,,BHL Oriental Food Store,Retailers - other,4613,10,,179287,5,,50.72755500000000,PI/000055447,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.52483500000000,EX4 6PD,2012-11-22,fhrs_4_en-GB,4,,FHRS,5
291408,32-33 Gandy Street,Exeter,Devon,,Bill's Produce Store,Restaurant/Cafe/Canteen,1,0,,442069,0,,50.73246002197270,PI/000069851,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.79749202728271,EX4 3LT,2014-07-22,fhrs_5_en-GB,5,,FHRS,0
291409,Travis Perkins,Heron Road,Exeter,Devon,Birchwood Price Tools,Distributors/Transporters,7,,,700981,,,50.72076200000000,PI/000052083,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.47327400000000,EX2 7LL,2014-09-10,fhrs_exempt_en-GB,Exempt,,FHRS,
291410,Birchy Barton Service Station,Honiton Road,St Loyes,Exeter,Birchy Barton,Retailers - other,4613,5,,164621,5,,50.72021200000000,PI/000006642,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.49037000000000,EX1 3EB,2015-01-20,fhrs_5_en-GB,5,,FHRS,5
291411,Commercial Road,Exeter,Devon,,Bishops Blaize,Pub/bar/nightclub,7843,10,,162447,5,,50.71884000000000,PI/000002924,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.53241400000000,EX2 4AB,2011-08-02,fhrs_4_en-GB,4,,FHRS,5
291412,Black Horse,Longbrook Street,Exeter,Devon,Black Horse Inn,Pub/bar/nightclub,7843,0,,176844,0,,50.72677500000000,PI/000039275,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.52733200000000,EX4 6AB,2012-12-11,fhrs_5_en-GB,5,,FHRS,5
291413,57-58 Blackboy Road,Exeter,Devon,,Blue Eye BBQ Restaurant,Restaurant/Cafe/Canteen,1,20,,189268,10,,,PI/000068150,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,,EX4 6TD,2015-01-23,fhrs_1_en-GB,1,,FHRS,5
291414,Wayside Crescent,Exeter,Devon,,Bodley House,Hospitals/Childcare/Caring Premises,5,5,,169160,5,,50.72778500000000,PI/000014589,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.49384100000000,EX1 3LF,2014-07-02,fhrs_5_en-GB,5,,FHRS,5
291415,45 Magdalen Road,Exeter,Devon,,Bon Gout,Retailers - other,4613,5,,165463,0,,50.72112100000000,PI/000008065,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.52095700000000,EX2 4TA,2014-09-19,fhrs_5_en-GB,5,,FHRS,5
291416,Ashford House,Grenadier Road,Exeter,Devon,Bon Gout (@Ashfords),Other catering premises,7841,5,,163799,5,,50.72757400000000,PI/000005326,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.46799000000000,EX1 3LH,2013-12-02,fhrs_5_en-GB,5,,FHRS,5
291417,250-251 High Street,Exeter,Devon,,Boots the Chemist,Retailers - other,4613,0,,164425,0,,50.72550800000000,PI/000006262,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.52794200000000,EX4 3QD,2012-08-10,fhrs_5_en-GB,5,,FHRS,0
291418,84 Queen Street,Exeter,Devon,,Boston Tea Party,Restaurant/Cafe/Canteen,1,0,,167368,0,,50.72454300000000,PI/000011298,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.53158000000000,EX4 3RP,2014-09-11,fhrs_5_en-GB,5,,FHRS,5
291419,Gabriel House,10 Smythen Street,Exeter,Devon,Bournemouth Churches Housing Associa,Hospitals/Childcare/Caring Premises,5,5,,168063,5,,50.72074500000000,PI/000012503,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.53385100000000,EX1 1BN,2014-03-24,fhrs_5_en-GB,5,,FHRS,5
291420,Bowhay Lane Stores,27 Bowhay Lane,Exeter,Devon,Bowhay Lane Stores Ltd,Retailers - other,4613,5,,493105,5,,50.71443800000000,PI/000069933,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.55170500000000,EX4 1PE,2014-08-18,fhrs_5_en-GB,5,,FHRS,5
291421,Bow Hill Primary School,Buddle Lane,Exeter,Devon,Bowhill Primary School,School/college/university,7845,5,,178799,0,,50.71534600000000,PI/000050359,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.54907200000000,EX4 1JT,2014-12-03,fhrs_5_en-GB,5,,FHRS,5
291422,The Flat,21 New North Road,Exeter,Devon,Braeside Hotel,Hotel/bed & breakfast/guest house,7842,0,,166256,0,,50.72780300000000,PI/000009255,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.53403900000000,EX4 4HF,2012-05-21,fhrs_5_en-GB,5,,FHRS,0
291423,47 Homefield Road,Exeter,Devon,,Bramdean School,School/college/university,7845,5,,164597,5,,50.72350200000000,PI/000006589,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.50797100000000,EX1 2QR,2014-10-17,fhrs_5_en-GB,5,,FHRS,5
291424,67 Magdalen Road,Exeter,Devon,,Bran Tub,Retailers - other,4613,10,,165480,5,,50.72112100000000,PI/000008087,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.52095700000000,EX2 4TA,2012-07-24,fhrs_4_en-GB,4,,FHRS,0
291425,Bridge Hill,Topsham,Exeter,Devon,Bridge Inn,Pub/bar/nightclub,7843,5,,174509,5,,50.68460100000000,PI/000029259,073,environmental.health@exeter.gov.uk,Exeter City,http://www.exeter.gov.uk,-3.45964100000000,EX3 0QQ,2014-08-22,fhrs_5_en-GB,5,,FHRS,5
