,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
173186,25 Market Place,Whitehaven,Cumbria,,Anchor Vaults,Pub/bar/nightclub,7843,0,,230191,5,,54.54688200000000,PI/000004285,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.59094700000000,CA28 7JB,2011-08-11,fhrs_5_en-GB,5,,FHRS,5
173187,Unit 2,Millennium Promenade,Whitehaven,Cumbria,Anna's Cafe & Alba's Gifts,Restaurant/Cafe/Canteen,1,0,,229963,0,,54.55011100000000,PI/000034601,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.58873800000000,CA28 7HR,2014-02-03,fhrs_5_en-GB,5,,FHRS,5
173188,78 Main Street,Distington,Cumbria,,Anthonys Chippy,Takeaway/sandwich shop,7844,20,,230071,15,,54.59601000000000,PI/000026316,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.53959900000000,CA14 5UJ,2013-09-20,fhrs_1_en-GB,1,,FHRS,15
173189,51-52 Arlecdon Road,Arlecdon,Cumbria,,Arlecdon Post Office and Stores,Retailers - other,4613,10,,229871,0,,54.55593000000000,PI/000025380,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.47045100000000,CA26 3XA,2014-09-11,fhrs_4_en-GB,4,,FHRS,0
173190,Arlecdon Road,Arlecdon,Cumbria,,Arlecdon School,School/college/university,7845,0,,229917,5,,54.55593000000000,PI/000025701,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.47045100000000,CA26 3XA,2014-02-28,fhrs_4_en-GB,4,,FHRS,10
173191,67 Market Place,Whitehaven,Cumbria,,Arrighis,Takeaway/sandwich shop,7844,5,,229673,10,,54.54752400000000,PI/000005469,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.59139000000000,CA28 7JG,2013-12-04,fhrs_4_en-GB,4,,FHRS,5
173192,Preston Street,Whitehaven,Cumbria,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,230267,0,,54.54357800000000,PI/000004649,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.59072600000000,CA28 9DL,2014-02-07,fhrs_5_en-GB,5,,FHRS,0
173193,78 High Street,Cleator Moor,Cumbria,,Aspava,Takeaway/sandwich shop,7844,0,,229928,5,,54.52207400000000,PI/000022460,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.51770300000000,CA25 5BL,2013-11-25,fhrs_5_en-GB,5,,FHRS,0
173194,B And M Retail Ltd,Swingpump Lane,Whitehaven,Cumbria,B & M Retail Ltd,Retailers - supermarkets/hypermarkets,7840,10,,229764,10,,54.54689700000000,PI/000006372,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.59192200000000,CA28 7LZ,2014-11-26,fhrs_4_en-GB,4,,FHRS,0
173195,9 Market Place,Whitehaven,Cumbria,,B Kinsella & Sons,Retailers - other,4613,5,,229987,0,,54.54730000000000,PI/000005466,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.59067000000000,CA28 7JD,2014-02-03,fhrs_4_en-GB,4,,FHRS,10
173196,17 King Street,Whitehaven,Cumbria,,Baguette Express,Takeaway/sandwich shop,7844,10,,451485,10,,54.54898200000000,PI/000005485,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.58849300000000,CA28 7LA,2012-09-17,fhrs_3_en-GB,3,,FHRS,5
173197,Drigg Road,Seascale,Cumbria,,Bailey Ground Hotel,Hotel/bed & breakfast/guest house,7842,5,,229769,0,,54.39397100000000,PI/000015556,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.48350400000000,CA20 1NP,2014-01-16,fhrs_4_en-GB,4,,FHRS,10
173198,"Units 3A, 3B & 3E",Sneckyeat Road Industrial Estate,Whitehaven,Cumbria,Banks Wilson Catering (Pies & More),Other catering premises,7841,5,,230217,5,,54.53155800000000,PI/000012750,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.56131200000000,CA28 8PF,2013-07-09,fhrs_4_en-GB,4,,FHRS,10
173199,286 High Road,Whitehaven,Cumbria,,Bargain Booze,Retailers - other,4613,20,,230234,5,,54.53554700000000,PI/000000581,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.59653400000000,CA28 9BA,2013-01-02,fhrs_1_en-GB,1,,FHRS,10
173200,29 Wellington Street,Millom,Cumbria,,Bargain Booze,Retailers - other,4613,0,,230239,0,,54.20974800000000,PI/000031792,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.26712700000000,LA18 4DF,2014-11-12,fhrs_5_en-GB,5,,FHRS,0
173201,23 James Street,Whitehaven,Cumbria,,Barrajacks,Pub/bar/nightclub,7843,5,,229931,10,,54.54619800000000,PI/000004284,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.59104400000000,CA28 7HZ,2013-02-15,fhrs_4_en-GB,4,,FHRS,5
173202,173 High Road,Whitehaven,Cumbria,,Barwise Chippy,Takeaway/sandwich shop,7844,0,,229971,0,,54.53737100000000,PI/000000625,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.59657400000000,CA28 9HA,2014-04-14,fhrs_5_en-GB,5,,FHRS,5
173203,Main Street,Ravenglass,Cumbria,,Bay Horse,Hotel/bed & breakfast/guest house,7842,5,,335041,5,,54.35392600000000,PI/000028056,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.41027700000000,CA18 1SD,2012-04-05,fhrs_5_en-GB,5,,FHRS,5
173204,The Beach Cafe,Bank End,Haverigg,Cumbria,Beach Shop and Cafe,Restaurant/Cafe/Canteen,1,10,,230122,5,,54.19589600000000,PI/000033429,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.28842300000000,LA18 4ES,2013-02-26,fhrs_4_en-GB,4,,FHRS,5
173205,10-11 South Parade,Seascale,Cumbria,,Beach Stores,Retailers - other,4613,10,,230045,0,,54.39504000000000,PI/000015554,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.48420500000000,CA20 1PZ,2014-01-16,fhrs_4_en-GB,4,,FHRS,5
173206,32 Churchill Drive,Moresby Parks,Cumbria,,Bean On The Scene,Mobile caterer,7846,5,,230295,5,,54.56126200000000,PI/000013114,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.55513200000000,CA28 8UZ,2011-08-15,fhrs_5_en-GB,5,,FHRS,0
173207,20 Weavers Avenue,Frizington,Cumbria,,Beckas Cakes,Other catering premises,7841,5,,462913,5,,54.53936600000000,PI/000035040,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.49387500000000,CA26 3AT,2012-10-16,fhrs_5_en-GB,5,,FHRS,5
173208,Mill Lane,Beckermet,Cumbria,,Beckermet C Of E School,School/college/university,7845,5,,229916,0,,54.44744900000000,PI/000014883,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.51538800000000,CA21 2YD,2014-03-14,fhrs_5_en-GB,5,,FHRS,0
173209,Mill Lane,Beckermet,Cumbria,,Beckermet Nursery,Hospitals/Childcare/Caring Premises,5,10,,229937,10,,54.44744900000000,PI/000034718,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.51538800000000,CA21 2YD,2013-10-30,fhrs_4_en-GB,4,,FHRS,0
173210,Upper Beckstones Mill,The Green,Cumbria,,Beckstones Brewery,Other catering premises,7841,5,,230307,0,,54.25211400000000,PI/000032466,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.26234700000000,LA18 5HL,2012-11-28,fhrs_5_en-GB,5,,FHRS,5
173211,27 Wasdale Park,Seascale,Cumbria,,Becky Bakes,Retailers - other,4613,5,,229943,5,,54.39310000000000,PI/000015455,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.48043800000000,CA20 1PB,2011-08-19,fhrs_5_en-GB,5,,FHRS,5
173212,2 Meadow View,Tarnside,Braystones,Cumbria,Belly Fillers,Mobile caterer,7846,10,,349609,10,,54.44142800000000,PI/000034967,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.53803400000000,CA21 2YW,2013-10-31,fhrs_3_en-GB,3,,FHRS,5
173213,Bethany House,20 Corkickle,Whitehaven,Cumbria,Bethany House Residential Home,Hospitals/Childcare/Caring Premises,5,5,,229914,5,,54.54289600000000,PI/000004517,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.58032700000000,CA28 8AA,2014-01-30,fhrs_5_en-GB,5,,FHRS,5
173214,Yewbarrow Close,Whitehaven,Cumbria,,Bethshan Nursing Home,Hospitals/Childcare/Caring Premises,5,0,,229948,0,,54.52491900000000,PI/000007696,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.56663700000000,CA28 8HB,2013-04-24,fhrs_5_en-GB,5,,FHRS,0
173215,High Marshside,The Hill,Cumbria,,Betty's,Hotel/bed & breakfast/guest house,7842,5,,429220,5,,54.23182700000000,PI/000032477,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.25378100000000,LA18 5HA,2012-06-27,fhrs_5_en-GB,5,,FHRS,5
173216,18 Main Street,Hensingham,Cumbria,,Bewshers Wines and Spirits,Retailers - other,4613,5,,229998,5,,54.53661900000000,PI/000009277,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.56884700000000,CA28 8PY,2012-03-19,fhrs_5_en-GB,5,,FHRS,5
173217,18 Bank Head,Haverigg,Cumbria,,Big Baps Snack Bar,Mobile caterer,7846,10,,230240,10,,54.20063200000000,PI/000028223,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.30685900000000,LA18 4LZ,2013-01-30,fhrs_3_en-GB,3,,FHRS,10
173218,Chappels Farm,Whicham,Cumbria,,Big Horse Gift & Gear,Restaurant/Cafe/Canteen,1,0,,230124,0,,54.25473200000000,PI/000034504,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.28164600000000,LA18 5LY,2014-01-22,fhrs_5_en-GB,5,,FHRS,5
173219,Unit B1,Haig Enterprise Park,High Road,Whitehaven,Billy Bears,Restaurant/Cafe/Canteen,1,,,229714,,,54.54253900000000,PI/000001270,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.59790500000000,CA28 9AN,2011-07-12,fhrs_exempt_en-GB,Exempt,,FHRS,
173220,The Strand,37 Lowther Street,Whitehaven,Cumbria,Billy McGrady's,Pub/bar/nightclub,7843,5,,229695,5,,54.54898000000000,PI/000034874,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.58999300000000,CA28 7JU,2011-07-06,fhrs_5_en-GB,5,,FHRS,5
173221,Lamplugh,Cumbria,,,Bird Dyke Farm,Hotel/bed & breakfast/guest house,7842,5,,462908,5,,54.57751700000000,PI/000027365,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.41023900000000,CA14 4TY,2012-10-24,fhrs_5_en-GB,5,,FHRS,5
173222,28 Market Place,Egremont,Cumbria,,Black Bull,Pub/bar/nightclub,7843,20,,590194,10,,54.48139300000000,PI/000035108,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.52919200000000,CA22 2AG,2013-08-08,fhrs_1_en-GB,1,,FHRS,10
173223,Black Combe House,Kirksanton,Cumbria,,Black Combe House B & B,Hotel/bed & breakfast/guest house,7842,5,,229707,5,,54.21518900000000,PI/000033683,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.32366700000000,LA18 4NW,2011-10-20,fhrs_5_en-GB,5,,FHRS,0
173224,Moor Road,Millom,Cumbria,,Black Combe Junior School,School/college/university,7845,0,,230011,5,,54.20893900000000,PI/000028984,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.27731400000000,LA18 5DT,2013-11-20,fhrs_5_en-GB,5,,FHRS,5
173225,Black Sail Hut,Ennerdale,Cumbria,,Black Sail Youth Hostel,Other catering premises,7841,0,,229790,5,,,PI/000033246,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,,CA23 3AY,2014-07-01,fhrs_5_en-GB,5,,FHRS,5
173226,Blackbeck,Egremont,Cumbria,,Blackbeck Inn,Hotel/bed & breakfast/guest house,7842,10,,230299,5,,54.44897079467773,PI/000015408,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.49924969673157,CA22 2NY,2013-02-21,fhrs_3_en-GB,3,,FHRS,10
173227,16 Bookwell,Egremont,Cumbria,,Bookwell Garth Guest House,Hotel/bed & breakfast/guest house,7842,5,,230147,5,,54.48037300000000,PI/000018065,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.53163900000000,CA22 2LS,2012-11-02,fhrs_5_en-GB,5,,FHRS,5
173228,Bookwell,Egremont,Cumbria,,Bookwell School,School/college/university,7845,0,,230228,0,,54.60365676879883,PI/000018298,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-2.93555045127869,CA22 2LT,2014-03-03,fhrs_5_en-GB,5,,FHRS,5
173229,Bootle Post Office,4 Main Street,Bootle,Cumbria,Bootle Stores Ltd,Retailers - other,4613,0,,229756,0,,54.28244600000000,PI/000030172,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.37193600000000,LA19 5TF,2014-11-24,fhrs_5_en-GB,5,,FHRS,5
173230,Fosters Chemist,6-8 Main Street,Frizington,Cumbria,Boots,Retailers - other,4613,,,435268,,,54.54153700000000,PI/000024713,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.49424900000000,CA26 3SA,2012-07-24,fhrs_exempt_en-GB,Exempt,,FHRS,
173231,Cross House,Main Street,Silecroft,Cumbria,Boots and Boards,Hotel/bed & breakfast/guest house,7842,5,,229723,0,,54.22541000000000,PI/000033676,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.33497700000000,LA18 4NR,2014-05-30,fhrs_5_en-GB,5,,FHRS,0
173232,Moss Pharmacy,67-68 Main Street,Egremont,Cumbria,Boots Local Pharmacy,Retailers - other,4613,,,229930,,,54.48309800000000,PI/000020447,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.52870000000000,CA22 2DB,2011-07-20,fhrs_exempt_en-GB,Exempt,,FHRS,
173233,48-52 Wellington Street,Millom,Cumbria,,Boots the Chemist,Retailers - other,4613,,,229968,,,54.20932300000000,PI/000031788,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.26648500000000,LA18 4DE,2012-02-02,fhrs_exempt_en-GB,Exempt,,FHRS,
173234,Irton,Cumbria,,,Bower House Inn,Hotel/bed & breakfast/guest house,7842,5,,229888,5,,54.39112800000000,PI/000027503,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.34965500000000,CA19 1TD,2014-08-26,fhrs_4_en-GB,4,,FHRS,10
173235,Bridge End Garage,Bridge End,Egremont,Cumbria,BP Garage,Retailers - other,4613,0,,230129,0,,54.47777000000000,PI/000020377,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.52501300000000,CA22 2RQ,2014-10-24,fhrs_5_en-GB,5,,FHRS,0
173236,Senhouse Street,Whitehaven,Cumbria,,Brackenthwaite,Hospitals/Childcare/Caring Premises,5,0,,229682,0,,54.54976700000000,PI/000005809,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.58758100000000,CA28 7ES,2013-03-26,fhrs_5_en-GB,5,,FHRS,5
173237,The Bradbury Centre,St Georges Road,Millom,Cumbria,Bradbury Centre,Other catering premises,7841,0,,229924,0,,54.20920600000000,PI/000034529,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.26913400000000,LA18 4DD,2014-11-10,fhrs_5_en-GB,5,,FHRS,0
173238,Wasdale Road,Gosforth,Cumbria,,Bradbury House,Hospitals/Childcare/Caring Premises,5,5,,230142,5,,54.41908700000000,PI/000017064,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.43330500000000,CA20 1AU,2014-01-31,fhrs_5_en-GB,5,,FHRS,0
173239,The Bransty Arch,Bransty Row,Whitehaven,Cumbria,Bransty Arch,Pub/bar/nightclub,7843,0,,229754,0,,54.55117000000000,PI/000033061,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.58680000000000,CA28 7XE,2013-09-03,fhrs_5_en-GB,5,,FHRS,5
173240,Bransty School,Haig Avenue,Whitehaven,Cumbria,Bransty Primary School,School/college/university,7845,5,,229730,5,,54.55901600000000,PI/000006903,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.58135200000000,CA28 6EG,2013-03-19,fhrs_5_en-GB,5,,FHRS,5
173241,1 St Georges Road,Millom,Cumbria,,Bridge Cafe,Restaurant/Cafe/Canteen,1,0,,229996,0,,54.20920300000000,PI/000032277,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.27022300000000,LA18 4JA,2014-12-08,fhrs_4_en-GB,4,,FHRS,10
173242,Santon Bridge,Cumbria,,,Bridge Inn,Hotel/bed & breakfast/guest house,7842,5,,229862,0,,54.40236700000000,PI/000027420,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.37245500000000,CA19 1UX,2014-04-17,fhrs_5_en-GB,5,,FHRS,5
173243,Broadgate,Thwaites,Cumbria,,Broadgate House,Hotel/bed & breakfast/guest house,7842,5,,447470,5,,,PI/000032590,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,,LA18 5JY,2012-09-14,fhrs_4_en-GB,4,,FHRS,10
173244,Thwaites,Cumbria,,,Brockwood Hall,Hotel/bed & breakfast/guest house,7842,10,,229743,10,,54.27032000000000,PI/000033308,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.25577800000000,LA18 5JX,2013-12-18,fhrs_3_en-GB,3,,FHRS,5
173245,Brook House Inn,Boot,Cumbria,,Brook House,Hotel/bed & breakfast/guest house,7842,0,,229990,5,,54.39807800000000,PI/000027566,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.26993800000000,CA19 1TG,2013-09-16,fhrs_5_en-GB,5,,FHRS,5
173246,Waberthwaite,Cumbria,,,Brown Cow Inn,Pub/bar/nightclub,7843,5,,229760,5,,54.32828900000000,PI/000032716,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.37713700000000,LA19 5YJ,2013-04-17,fhrs_4_en-GB,4,,FHRS,10
173247,57 Sneckyeat Grove,Whitehaven,Cumbria,,Burger Express,Mobile caterer,7846,5,,229848,5,,54.53326900000000,PI/000012234,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.56239700000000,CA28 8PQ,2013-08-01,fhrs_5_en-GB,5,,FHRS,5
173248,Burnthwaite,Wasdale Head,Seascale,Cumbria,Burnthwaite Farm,Hotel/bed & breakfast/guest house,7842,5,,229697,5,,54.45697800000000,PI/000027621,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.26102500000000,CA20 1EX,2012-04-26,fhrs_5_en-GB,5,,FHRS,5
173249,Rosehill,Moresby,Cumbria,,Busy Bees Day Nursery,Hospitals/Childcare/Caring Premises,5,0,,230083,0,,54.56658000000000,PI/000033305,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.56507900000000,CA28 6SF,2014-11-28,fhrs_5_en-GB,5,,FHRS,0
173250,5 Market Square,Millom,Cumbria,,C K's,Takeaway/sandwich shop,7844,0,,229899,0,,54.20990700000000,PI/000031748,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.26998400000000,LA18 4HZ,2014-11-12,fhrs_5_en-GB,5,,FHRS,0
173251,56 King Street,Whitehaven,Cumbria,,Cafe West,Restaurant/Cafe/Canteen,1,5,,229669,5,,54.54819700000000,PI/000005474,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.59011700000000,CA28 7JH,2013-11-28,fhrs_5_en-GB,5,,FHRS,0
173252,22 Brayton Road,Whitehaven,Cumbria,,Cakealicious,Retailers - other,4613,5,,229658,5,,54.56027700000000,PI/000006576,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.58045800000000,CA28 6EF,2012-01-26,fhrs_5_en-GB,5,,FHRS,5
173253,The Banks,Seascale,Cumbria,,Calder House Hotel,Hotel/bed & breakfast/guest house,7842,5,,229947,5,,54.39759000000000,PI/000015723,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.48592900000000,CA20 1QP,2014-01-31,fhrs_5_en-GB,5,,FHRS,5
173254,The Banks,Seascale,Cumbria,,Calderthwaite,Hospitals/Childcare/Caring Premises,5,0,,230216,0,,54.39759000000000,PI/000015616,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.48592900000000,CA20 1QP,2014-12-15,fhrs_5_en-GB,5,,FHRS,0
173255,Cambridge House,1 Cambridge Street,Millom,Cumbria,Cambridge House Hotel,Hotel/bed & breakfast/guest house,7842,0,,229870,5,,54.21159000000000,PI/000032165,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.27235100000000,LA18 5BD,2014-03-31,fhrs_5_en-GB,5,,FHRS,0
173256,2 Dyke Nook,Frizington,Cumbria,,Cameron's Catering,Other catering premises,7841,5,,230133,5,,54.54039700000000,PI/000025069,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.48825600000000,CA26 3QL,2012-04-26,fhrs_5_en-GB,5,,FHRS,5
173257,9 Ennerdale Road,Cleator Moor,Cumbria,,Canton Chef,Restaurant/Cafe/Canteen,1,20,,229793,10,,54.52049900000000,PI/000024013,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.51279300000000,CA25 5LD,2013-07-09,fhrs_1_en-GB,1,,FHRS,15
173258,2 Senhouse Street,Whitehaven,Cumbria,,Captain Sennys,Pub/bar/nightclub,7843,0,,230309,0,,54.54976700000000,PI/000006291,058,envhealth@copeland.gov.uk,Copeland,http://www.copeland.gov.uk,-3.58758100000000,CA28 7ES,2014-04-16,fhrs_5_en-GB,5,,FHRS,0
