,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
295021,Burlescombe Tiverton Devon,,,,Ayshford Arms,Pub/bar/nightclub,7843,5,,8457,5,,50.94456863403320,03/79/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.32180738449097,EX16 7JN,2013-09-30,fhrs_5_en-GB,5,,FHRS,5
295022,Domestic Property,,,,Baked By Kate,Retailers - other,4613,0,,492759,0,,50.73246002197266,12/92/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,Devon,2012-12-01,fhrs_5_en-GB,5,,FHRS,0
295023,23 Brook Street Bampton Tiverton Devon,,,,Bampton Butchers,Manufacturers/packers,7839,5,,8248,5,,50.99023900000000,03/14/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48541100000000,EX16 9LU,2013-12-04,fhrs_5_en-GB,5,,FHRS,5
295024,School Close Bampton Tiverton Devon,,,,Bampton C of E Primary School,School/college/university,7845,5,,8268,5,,50.98865500000000,03/15/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.49393800000000,EX16 9NW,2012-01-25,fhrs_5_en-GB,5,,FHRS,5
295025,17 - 19 Brook Street Bampton Tiverton Devon,,,,Bampton Fish Bar,Takeaway/sandwich shop,7844,0,,188132,0,,50.99023900000000,03/64/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48541100000000,EX16 9LU,2013-12-05,fhrs_5_en-GB,5,,FHRS,0
295026,21 Brook Street Bampton Tiverton Devon,,,,Bampton Fruit And Veg,Retailers - other,4613,5,,8423,5,,50.99023900000000,03/65/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48541100000000,EX16 9LU,2013-08-22,fhrs_4_en-GB,4,,FHRS,10
295027,Station Road Bampton Devon E,,,,Bampton Kebabs,Takeaway/sandwich shop,7844,5,,36761,5,,50.98954100000000,10/2/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48863800000000,EX16 9NG,2012-12-03,fhrs_5_en-GB,5,,FHRS,5
295028,8 Bampton Street Tiverton Devon,,,,Bampton Stores,Retailers - other,4613,5,,315876,5,,50.90350700000000,08/80/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48643200000000,EX16 6AA,2012-01-31,fhrs_5_en-GB,5,,FHRS,5
295029,1 - 5 Gold Street Tiverton Devon,,,,Banburys Ltd,Retailers - other,4613,0,,315871,0,,50.90266200000000,03/804/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48563700000000,EX16 6QD,2012-08-29,fhrs_5_en-GB,5,,FHRS,0
295030,Oakford Bridge  Bampton Oakford Devon,,,,Bark House Hotel,Hotel/bed & breakfast/guest house,7842,10,,8419,5,,50.98714100000000,03/62/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.53985300000000,EX16 9HZ,2013-05-24,fhrs_4_en-GB,4,,FHRS,5
295031,97 Barrington Street Tiverton Devon,,,,Barley Mow,Pub/bar/nightclub,7843,10,,8102,5,,50.90596500000000,03/1032/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48544300000000,EX16 6QS,2013-05-30,fhrs_4_en-GB,4,,FHRS,5
295032,Shillingford Bampton Devon,,,,Barleycorn House B&B,Hotel/bed & breakfast/guest house,7842,5,,20390,5,,51.00588226318359,06/117/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.45361232757568,EX16 9AZ,2006-09-29,fhrs_5_en-GB,5,,FHRS,5
295033,Barnhay Bampton Tiverton Devon,,,,Barnhaven,Hospitals/Childcare/Caring Premises,5,0,,8382,0,,50.98876600000000,03/47/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48731600000000,EX16 9NB,2013-06-26,fhrs_5_en-GB,5,,FHRS,5
295034,Castle Road Bickleigh Devon,,,,Bickleigh Castle,Restaurant/Cafe/Canteen,1,5,,8336,5,,50.85096300000000,03/314/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.51215000000000,EX16 8RP,2013-03-04,fhrs_5_en-GB,5,,FHRS,5
295035,Millhayes Bickleigh Devon,,,,Bickleigh Mill,Other catering premises,7841,0,,8332,0,,50.73246002197270,03/304/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,EX16 8RG,2013-11-25,fhrs_5_en-GB,5,,FHRS,5
295036,Bell Meadow Bickleigh Tiverton Devon,,,,Bickleigh On Exe C Of E Primary School,School/college/university,7845,0,,8333,0,,50.85421500000000,03/305/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.50749600000000,EX16 8RE,2014-06-18,fhrs_5_en-GB,5,,FHRS,0
295037,Kingsmill Industrial Estate Saunders Way Cullompton Devon,,,,Big Bites,Manufacturers/packers,7839,0,,8227,0,,50.86168900000000,03/1281/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.37956700000000,EX15 1BS,2012-11-06,fhrs_5_en-GB,5,,FHRS,0
295038,Black Dog Crediton Devon,,,,Black Dog Inn,Pub/bar/nightclub,7843,0,,8341,5,,50.87530899047852,03/323/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.69837188720703,EX17 4QS,2013-12-06,fhrs_4_en-GB,4,,FHRS,10
295039,19 Fore Street Bampton Devon,,,,Blackberries,Hotel/bed & breakfast/guest house,7842,0,,8323,5,,50.99063600000000,03/28/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48669200000000,EX16 9ND,2014-03-14,fhrs_5_en-GB,5,,FHRS,0
295040,Willand Service Station Willand Devon,,,,Blue Bell Restaurant,Restaurant/Cafe/Canteen,1,0,,8485,0,,50.88197200000000,03/94/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.37848900000000,EX15 2PF,2014-08-08,fhrs_5_en-GB,5,,FHRS,0
295041,Blundell's Road Tiverton Devon,,,,Blundells Prep School,Hospitals/Childcare/Caring Premises,5,0,,8097,0,,50.90791600000000,03/1030/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.45909200000000,EX16 4NA,2012-11-22,fhrs_5_en-GB,5,,FHRS,0
295042,Bolealler House Westcott Cullompton Devon,,,,Bole Aller House,Hospitals/Childcare/Caring Premises,5,10,,8494,5,,50.83148900000000,03/973/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.38573400000000,EX15 1RJ,2012-12-18,fhrs_4_en-GB,4,,FHRS,5
295043,Bolham Lane Bolham Tiverton Devon,,,,Bolham Primary School,School/college/university,7845,0,,8133,0,,50.92122800000000,03/1119/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.49375500000000,EX16 7RA,2013-05-09,fhrs_5_en-GB,5,,FHRS,0
295044,Pencarrie Ltd Unit 14 South View Estate Willand Cullompton Devon,,,,Bon Gout,Restaurant/Cafe/Canteen,1,5,,624419,0,,50.89346200000000,13/74/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.37257200000000,EX15 2QW,2013-11-11,fhrs_5_en-GB,5,,FHRS,0
295045,Brithem Bottom Willand Devon,,,,BookBinders B&B,Hotel/bed & breakfast/guest house,7842,5,,16347,5,,50.88655853271484,05/95/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.41147994995117,EX15 1ND,2013-02-05,fhrs_5_en-GB,5,,FHRS,5
295046,Hampson Cottage Bow Devon,,,,Bow Aquatics and Garden Centre,Restaurant/Cafe/Canteen,1,5,,8415,5,,50.80094500000000,03/598/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.83189800000000,EX17 6LA,2014-06-06,fhrs_5_en-GB,5,,FHRS,5
295047,Station Road Bow Crediton Devon,,,,Bow Community Primary School,School/college/university,7845,0,,8392,0,,50.79886400000000,03/521/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.81426200000000,EX17 6HU,2013-04-26,fhrs_5_en-GB,5,,FHRS,0
295048,8 - 10 Fore Street Bradninch Exeter Devon,,,,Bradninch Spar & Post Office,Retailers - other,4613,0,,8381,0,,50.82779100000000,03/460/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.42100900000000,EX5 4NN,2013-10-10,fhrs_5_en-GB,5,,FHRS,0
295049,Brickmoor Station Road Yeoford Devon,,,,Brickmoor Bed & Breakfast Apartment,Hotel/bed & breakfast/guest house,7842,0,,16342,0,,50.77168300000000,05/72/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.72984400000000,EX17 5JA,2011-07-22,fhrs_5_en-GB,5,,FHRS,0
295050,23 Angel Hill Tiverton Devon,,,,Bridge House Guest House,Hotel/bed & breakfast/guest house,7842,5,,8213,0,,50.90268400000000,03/1263/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48956300000000,EX16 6PE,2012-12-18,fhrs_5_en-GB,5,,FHRS,0
295051,Domestic Property,,,,Bridget Cottrell,Other catering premises,7841,0,,36788,5,,50.73246002197266,10/91/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,Devon,2013-03-19,fhrs_5_en-GB,5,,FHRS,5
295052,Domestic Property,,,,Burger Bites,Mobile caterer,7846,5,,369071,5,,50.73246002197266,12/35/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,Devon,2013-12-03,fhrs_5_en-GB,5,,FHRS,5
295053,Burlescombe Devon,,,,Burlescombe C of E Primary School,School/college/university,7845,0,,8343,0,,50.94438171386719,03/332/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.32575917243958,EX16 7JH,2012-09-12,fhrs_5_en-GB,5,,FHRS,5
295054,Domestic Property,,,,By Ruth,Other catering premises,7841,0,,401817,0,,50.73246002197266,12/43/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,Devon,2012-06-08,fhrs_5_en-GB,5,,FHRS,5
295055,Mobile Catering Unit Houndaller Farm Lay By Burlescombe Devon,,,,C and R Snack Bar,Mobile caterer,7846,5,,8321,5,,50.91711300000000,03/263/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.34558400000000,EX15 3ES,2013-10-09,fhrs_5_en-GB,5,,FHRS,5
295056,Beech Ridge Farm Hockworthy Devon,,,,C M Dibble,Other catering premises,7841,5,,49523,5,,50.73246002197266,11/22/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,TA21 0NP,2013-03-04,fhrs_5_en-GB,5,,FHRS,5
295057,Domestic Property,,,,C M Elkins,Other catering premises,7841,0,,36765,0,,50.73246002197266,10/43/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,Devon,2014-04-16,fhrs_5_en-GB,5,,FHRS,0
295058,Culm Valley Integrated Centre For Health Willand Road Cullompton Devon,,,,Cafe Calm,Restaurant/Cafe/Canteen,1,5,,27316,5,,50.84830700000000,08/19/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.39545200000000,EX15 1FE,2012-12-11,fhrs_5_en-GB,5,,FHRS,5
295059,11 Market Walk Bampton Street Tiverton Devon,,,,Cafe Licious,Restaurant/Cafe/Canteen,1,20,,8121,5,,50.90430400000000,03/1055/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48668500000000,EX16 6BL,2014-03-10,fhrs_1_en-GB,1,,FHRS,10
295060,Domestic Property,,,,Cakes By Jemma,Other catering premises,7841,5,,36784,5,,50.73246002197266,10/81/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,Devon,2010-09-06,fhrs_5_en-GB,5,,FHRS,5
295061,Lime Kiln Cottage Canal Hill Tiverton Devon,,,,Canal Tea Rooms & Garden,Restaurant/Cafe/Canteen,1,0,,8129,0,,50.90185100000000,03/1091/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.47229900000000,EX16 4AQ,2014-05-28,fhrs_5_en-GB,5,,FHRS,0
295062,Domestic Property,,,,Carole's Cakes,Other catering premises,7841,0,,49527,0,,50.73246002197266,11/23/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,Devon,2014-04-16,fhrs_5_en-GB,5,,FHRS,0
295063,Castle Street Bampton Tiverton Devon,,,,Castle Grove Retirement Home,Hospitals/Childcare/Caring Premises,5,5,,8313,0,,50.99141800000000,03/220/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48599000000000,EX16 9NS,2012-12-05,fhrs_5_en-GB,5,,FHRS,0
295064,Barrington Street Tiverton Devon,,,,Castle Primary School,School/college/university,7845,0,,8104,0,,50.90586000000000,03/1034/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48386100000000,EX16 6QR,2012-11-19,fhrs_5_en-GB,5,,FHRS,0
295065,Culmstock Road Hemyock Cullompton Devon,,,,Catherine Wheel,Pub/bar/nightclub,7843,5,,8406,0,,50.91104900000000,03/568/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.23263800000000,EX15 3RQ,2014-01-22,fhrs_5_en-GB,5,,FHRS,0
295066,Domestic Property,,,,Celebration Cakes By Tracey,Manufacturers/packers,7839,5,,36775,5,,50.73246002197266,10/6/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,Devon,2009-11-20,fhrs_4_en-GB,4,,FHRS,10
295067,Domestic Property,,,,Ceylon Curry House,Other catering premises,7841,0,,212695,0,,50.73246002197266,12/16/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,Devon,2014-03-19,fhrs_5_en-GB,5,,FHRS,0
295068,Broad Lane Tiverton Devon,,,,Charlton Lodge EPH,Hospitals/Childcare/Caring Premises,5,5,,8127,0,,50.93678800000000,03/1075/JOOFSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.51243000000000,EX16 5HR,2013-02-26,fhrs_5_en-GB,5,,FHRS,0
295069,Main Road Chawleigh Devon,,,,Chawleigh Village Shop,Retailers - other,4613,5,,8353,0,,50.89925500000000,03/370/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.83393400000000,EX18 7HJ,2012-05-25,fhrs_5_en-GB,5,,FHRS,0
295070,Main Road Cheriton Bishop Devon,,,,Checkers Post Office and Stores,Retailers - other,4613,5,,8281,0,,50.72311400000000,03/1578/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.74341300000000,EX6 6JE,2014-11-07,fhrs_5_en-GB,5,,FHRS,0
295071,104 High Street Crediton Devon,,,,Chefs Choice,Restaurant/Cafe/Canteen,1,0,,8454,0,,50.79099000000000,03/779/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.66133200000000,EX17 3LF,2012-11-14,fhrs_5_en-GB,5,,FHRS,0
295072,Cheriton Fitzpaine Devon,,,,Cheriton Fitzpaine Primary School,School/college/university,7845,0,,8363,0,,50.84418106079102,03/395/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.61082005500793,EX17 4JD,2013-03-13,fhrs_5_en-GB,5,,FHRS,0
295073,106 - 110 Exeter Road Town Centre Cullompton Devon,,,,Cherry Tree Stores,Retailers - other,4613,10,,8483,5,,50.85108700000000,03/932/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.39456900000000,EX15 1DZ,2014-06-03,fhrs_3_en-GB,3,,FHRS,10
295074,20 High Street Cullompton Devon,,,,China Orchids,Restaurant/Cafe/Canteen,1,5,,8256,5,,50.85802000000000,03/1440/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.39311300000000,EX15 1AA,2014-03-04,fhrs_5_en-GB,5,,FHRS,5
295075,China Express Unit 3 Macs Neighbourhood Centre Lea Road Tiverton Devon,,,,China Xpress,Restaurant/Cafe/Canteen,1,10,,13343,10,,50.91564000000000,04/76/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.47775600000000,EX16 6SU,2013-07-23,fhrs_2_en-GB,2,,FHRS,15
295076,Domestic Property,,,,Chocolatiers Of Devon,Manufacturers/packers,7839,5,,16123,5,,50.73246002197266,05/139/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,Devon,2009-03-12,fhrs_5_en-GB,5,,FHRS,5
295077,Sumpters Cullompton Devon,,,,Christine's Cuisine,Other catering premises,7841,5,,16140,5,,50.73246002197266,05/15/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,EX15 1NS,2014-03-20,fhrs_4_en-GB,4,,FHRS,10
295078,Clayhidon Parish Hall Clayhidon Cullompton Devon,,,,Clayhidon Parish Hall,Other catering premises,7841,5,,624408,5,,50.92126500000000,03/1327/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.19024000000000,EX15 3PL,2013-12-19,fhrs_5_en-GB,5,,FHRS,5
295079,Searle Street Crediton Devon,,,,Club Crediton,Pub/bar/nightclub,7843,0,,401810,0,,50.79129700000000,03/720/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.66057700000000,EX17 2AT,2012-05-25,fhrs_5_en-GB,5,,FHRS,0
295080,Domestic Property,,,,Cobley Farm,Manufacturers/packers,7839,5,,23790,0,,50.73246002197266,07/17/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,Devon,2012-10-09,fhrs_5_en-GB,5,,FHRS,0
295081,Domestic Property,,,,Colcombe Farm,Other catering premises,7841,0,,8135,0,,50.73246002197266,03/1122/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.79749202728271,Devon,2014-07-23,fhrs_5_en-GB,5,,FHRS,0
295082,2 - 3 The Square Uffculme Cullompton Devon,,,,Co-op,Retailers - other,4613,5,,8252,5,,50.90643400000000,03/142/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.32717000000000,EX15 3AA,2013-08-20,fhrs_4_en-GB,4,,FHRS,10
295083,Burston Cross Bow Devon,,,,Co-operative,Retailers - other,4613,0,,198615,0,,50.80094500000000,03/1627/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.83189800000000,EX17 6LA,2014-03-14,fhrs_5_en-GB,5,,FHRS,0
295084,Copplestone County Primary School Bewsley Hill Copplestone Crediton Devon,,,,Copplestone Busy Bees Preschool,Hospitals/Childcare/Caring Premises,5,0,,20447,0,,50.81523300000000,06/62/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.73620900000000,EX17 5NX,2014-04-16,fhrs_5_en-GB,5,,FHRS,0
295085,Bewsley Hill Copplestone Crediton Devon,,,,Copplestone County Primary School,School/college/university,7845,0,,212700,0,,50.81523300000000,03/139/FOOD,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.73620900000000,EX17 5NX,2013-10-08,fhrs_5_en-GB,5,,FHRS,5
295086,Junction 28 Motorway Services Cullompton Devon,,,,Costa Coffee,Restaurant/Cafe/Canteen,1,0,,16337,0,,50.85966500000000,05/49/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.38493500000000,EX15 1NS,2013-08-01,fhrs_5_en-GB,5,,FHRS,0
295087,3 Fore Street Town Centre Cullompton Devon,,,,Costcutters,Retailers - other,4613,5,,605224,5,,50.85724400000000,03/934/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.39263500000000,EX15 1JW,2013-10-31,fhrs_5_en-GB,5,,FHRS,5
295088,39 Brook Street Bampton Devon,,,,Costcutters,Retailers - other,4613,5,,8319,5,,50.99023900000000,03/26/JFOOSA,074,ehadmin@middevon.gov.uk,Mid Devon,http://www.middevon.gov.uk,-3.48541100000000,EX16 9LU,2012-12-17,fhrs_5_en-GB,5,,FHRS,5
