,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
255063,9 Station Road,Gerrards Cross,Buckinghamshire,,Andrews Plaice,Takeaway/sandwich shop,7844,5,,199623,5,,51.58811300000000,10/00033/TKAWAY,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.55084200000000,SL9 8ES,2013-08-05,fhrs_5_en-GB,5,,FHRS,0
255064,,,,,Ann Tennant,Other catering premises,7841,5,,69558,5,,,15660/0045/0/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,,,2013-07-17,fhrs_4_en-GB,4,,FHRS,10
255065,Hitachi Data Systems Ltd,Building E,Sefton Park,Bells Hill,Artizian Catering Services Ltd,Other catering premises,7841,5,,4700,5,,51.54727800000000,01290/2001/3/001,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.58451700000000,SL2 4HD,2014-09-25,fhrs_5_en-GB,5,,FHRS,5
255066,Auberge Du Chocolat,27 Packhorse Road,Gerrards Cross,Buckinghamshire,Auberge Du Chocolat Ltd,Other catering premises,7841,5,,14538,10,,51.58697900000000,05/00016/REST,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.55509300000000,SL9 7QA,2012-04-25,fhrs_4_en-GB,4,,FHRS,5
255067,62 Eastfield Road,Burnham,Buckinghamshire,,B H Dhariwal,Retailers - other,4613,10,,13985,5,,51.52628600000000,04570/0062/0/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.67256800000000,SL1 7PF,2013-03-25,fhrs_4_en-GB,4,,FHRS,5
255068,Chiltern House,Bells Hill,Stoke Poges,Buckinghamshire,Banana Moon Day Nursery,Hospitals/Childcare/Caring Premises,5,5,,707699,5,,51.54590300000000,14/00046/NURSER,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.58606000000000,SL2 4EG,2014-10-07,fhrs_5_en-GB,5,,FHRS,5
255069,43 Aylesbury End,Beaconsfield,Buckinghamshire,,Basmati,Other catering premises,7841,10,,2108,10,,51.60265500000000,00640/0043/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.63810000000000,HP9 1LU,2014-12-18,fhrs_3_en-GB,3,,FHRS,10
255070,Bawarchi,1A Packhorse Road,Gerrards Cross,Buckinghamshire,Bawarchi Restaurant,Other catering premises,7841,30,,51700,20,,51.58697900000000,11600/0001/A/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.55509300000000,SL9 7QA,2014-11-19,fhrs_0_en-GB,0,,FHRS,15
255071,Deluxe Laboratories Ltd,Denham Film Laboratories,Denham Media Park,North Orbital Road,Baxter Storey,Restaurant/Cafe/Canteen,1,5,,44479,5,,51.58680700000000,10790/2011/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.49912100000000,UB9 5HQ,2013-11-07,fhrs_5_en-GB,5,,FHRS,5
255072,Beaconsfield Childrens Centre,Beacon Close,Holtspur,Buckinghamshire,Beaconsfield Children Centre,School/college/university,7845,5,,45804,5,,51.60338100000000,11/00028/EDUCAT,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.66845900000000,HP9 1RJ,2014-08-08,fhrs_5_en-GB,5,,FHRS,5
255073,Wilton Park,London Road,Beaconsfield,Buckinghamshire,Beaconsfield Cricket Club,Pub/bar/nightclub,7843,5,,33306,10,,51.60238500000000,10/00037/CLUB_C,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.63036800000000,HP9 2HZ,2013-04-16,fhrs_3_en-GB,3,,FHRS,10
255074,The Old School House,Windsor End,Beaconsfield,Buckinghamshire,Beaconsfield Masonic And Community Centre,Other catering premises,7841,5,,75005,5,,51.60024400000000,17410/2008/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.63646800000000,HP9 2JW,2014-10-01,fhrs_5_en-GB,5,,FHRS,5
255075,Beaconsfield Rugby Club,Oak Lodge Meadow,Windsor End,Beaconsfield,Beaconsfield RGF,Other catering premises,7841,5,,75007,5,,51.59691100000000,17410/2016/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.63288600000000,HP9 2SQ,2012-01-27,fhrs_4_en-GB,4,,FHRS,10
255076,Shepherds Lane,Beaconsfield,Buckinghamshire,,Beaconsfield Squash Club,Other catering premises,7841,5,,61676,5,,51.60258800000000,13570/0048/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.63619600000000,HP9 2DT,2015-02-03,fhrs_5_en-GB,5,,FHRS,5
255077,Beaconsfield SYCOB Football Club,Holloway Park,Windsor Road,Beaconsfield,Beaconsfield SYCOB Football Club Ltd,Other catering premises,7841,10,,62201,10,,51.58743800000000,13725/2000/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.62787300000000,HP9 2SE,2014-07-15,fhrs_3_en-GB,3,,FHRS,5
255078,Beaconsfield School Of Lawn Tennis,The Oval,Wilton Crescent,Beaconsfield,Beaconsfield Tennis Centre,Other catering premises,7841,5,,74664,10,,51.61332200000000,17260/0000/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.64143500000000,HP9 2BY,2014-01-15,fhrs_4_en-GB,4,,FHRS,5
255079,Beeches Countryside Nurseries,St Peters Church Of England Combine,Minniecroft Road,Burnham,Beeches Day Nursery,Other catering premises,7841,5,,40402,5,,51.53435100000000,10120/2005/3/001,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.66224100000000,SL1 7DE,2014-04-16,fhrs_5_en-GB,5,,FHRS,5
255080,Bekonscot Model Village And Railway,14 Ledborough Lane,Beaconsfield,Buckinghamshire,Bekonscot Tea Rooms,Other catering premises,7841,5,,72097,5,,51.61450100000000,16400/2031/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.64618000000000,HP9 2PZ,2013-11-11,fhrs_5_en-GB,5,,FHRS,5
255081,Oxford Road,Beaconsfield,Buckinghamshire,,Bell House Hotel,Other catering premises,7841,5,,51302,5,,51.59540400000000,11480/2000/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.59735800000000,HP9 2XE,2014-05-08,fhrs_5_en-GB,5,,FHRS,5
255082,12 Gregories Road,Beaconsfield,Buckinghamshire,,Benedict's Store,Other catering premises,7841,0,,542749,5,,51.61071200000000,13/00011/CAFE,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.64822800000000,HP9 1HQ,2014-11-19,fhrs_5_en-GB,5,,FHRS,5
255083,95 Oxford Road,New Denham,Denham,Buckinghamshire,Bertrams Cafe,Other catering premises,7841,10,,535939,10,,51.55680600000000,08/00006/REST,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.49185700000000,UB9 4DE,2013-03-24,fhrs_3_en-GB,3,,FHRS,5
255084,87 Lent Rise Road,Burnham,Buckinghamshire,,Big Bens Fast Food,Takeaway/sandwich shop,7844,5,,718839,10,,51.52583600000000,13/00033/TKAWAY,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.66706100000000,SL1 7NY,2014-09-09,fhrs_4_en-GB,4,,FHRS,5
255085,Biggles Restaurant And Country Club,Tilehouse Lane,Denham,Buckinghamshire,Biggles,Other catering premises,7841,5,,69474,5,,51.59186100000000,15620/2028/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.50979600000000,UB9 5DF,2014-10-28,fhrs_4_en-GB,4,,FHRS,10
255086,,,,,Biscuit Bling,Mobile caterer,7846,5,,696349,5,,,14/00034/MARK_F,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,,,2014-08-07,fhrs_5_en-GB,5,,FHRS,5
255087,95 Slough Road,Iver Heath,Buckinghamshire,,Black Horse,Other catering premises,7841,10,,62230,10,,51.53733800000000,13730/0095/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.51652300000000,SL0 0DH,2014-08-20,fhrs_3_en-GB,3,,FHRS,10
255088,Urenco Ltd,Villiers Court Building C,Sefton Park,Bells Hill,Blue Apple Contract Catering,Restaurant/Cafe/Canteen,1,0,,502586,0,,51.54796600000000,12/00011/CATR,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.58272200000000,SL2 4JS,2014-03-27,fhrs_5_en-GB,5,,FHRS,0
255089,Boots,7 - 9 Station Road,Beaconsfield,Buckinghamshire,Boots Co Plc,Retailers - other,4613,0,,64592,5,,51.61099600000000,14380/0079/0/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.64556200000000,HP9 1NL,2012-02-23,fhrs_5_en-GB,5,,FHRS,5
255090,Boots Chemists Ltd,67 - 69 Packhorse Road,Gerrards Cross,Buckinghamshire,Boots Co Plc,Retailers - other,4613,5,,51707,0,,51.58918400000000,11600/0069/0/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.55239600000000,SL9 8PQ,2013-03-05,fhrs_5_en-GB,5,,FHRS,5
255091,16 Station Parade,Denham Green,Buckinghamshire,,Boots The Chemists,Retailers - other,4613,5,,64561,5,,51.57977300000000,14370/0016/0/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.49965500000000,UB9 5ET,2014-02-17,fhrs_5_en-GB,5,,FHRS,5
255092,41 London End,Beaconsfield,Buckinghamshire,,Brasserie Blanc,Other catering premises,7841,5,,704723,5,,51.60236200000000,14/00052/REST,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.63382000000000,HP9 2HW,2014-09-04,fhrs_4_en-GB,4,,FHRS,10
255093,15 Eastfield Road,Burnham,Buckinghamshire,,Bread N Things,Retailers - other,4613,10,,13984,10,,51.52646500000000,04570/0015/0/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.66857000000000,SL1 7EH,2014-06-24,fhrs_3_en-GB,3,,FHRS,10
255094,Bath Road,Taplow,Buckinghamshire,,Bridge Cottage Guest House,Other catering premises,7841,5,,2532,10,,51.52368700000000,00980/2037/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.69910900000000,SL6 0AR,2014-06-20,fhrs_4_en-GB,4,,FHRS,5
255095,Brindley House,4 Burkes Road,Beaconsfield,Buckinghamshire,Brindles,Restaurant/Cafe/Canteen,1,5,,22267,5,,51.60875600000000,07/00160/REST,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.64703000000000,HP9 1PB,2014-08-13,fhrs_5_en-GB,5,,FHRS,5
255096,Brindley House,4 Burkes Road,Beaconsfield,Buckinghamshire,Brindley House Childcare Centre,School/college/university,7845,0,,45944,5,,51.60875600000000,11/00037/NURSER,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.64703000000000,HP9 1PB,2014-08-13,fhrs_5_en-GB,5,,FHRS,5
255097,High March School,23-25 Ledborough Lane,Beaconsfield,Buckinghamshire,Brookwood Partnership Ltd,Other catering premises,7841,5,,28073,5,,51.61450100000000,08550/0023/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.64618000000000,HP9 2PZ,2013-09-04,fhrs_5_en-GB,5,,FHRS,5
255098,Lake End Road,Burnham,Buckinghamshire,,Burnham Abbey,Other catering premises,7841,5,,27871,5,,51.51565500000000,08260/2001/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.66054100000000,SL6 0PW,2013-03-04,fhrs_5_en-GB,5,,FHRS,5
255099,Green Lane,Burnham,Buckinghamshire,,Burnham Beeches Golf Club,Other catering premises,7841,10,,20514,15,,51.54515600000000,06100/2012/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.65253600000000,SL1 8EG,2014-07-30,fhrs_2_en-GB,2,,FHRS,10
255100,Grove Road,Burnham,Buckinghamshire,,Burnham Beeches Hotel,Other catering premises,7841,5,,20659,0,,51.54136100000000,06260/2002/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.64776000000000,SL1 8DP,2013-11-26,fhrs_5_en-GB,5,,FHRS,5
255101,Stomp Road,Burnham,Buckinghamshire,,Burnham Bowls Club,Other catering premises,7841,10,,65372,10,,51.52739500000000,14680/2006/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.66257500000000,SL1 7NA,2014-09-15,fhrs_3_en-GB,3,,FHRS,10
255102,Taplow Common Road,Burnham,Buckinghamshire,,Burnham Cricket Club,Other catering premises,7841,5,,66229,10,,51.54104800000000,14900/2023/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.67079800000000,SL1 8LP,2013-07-23,fhrs_4_en-GB,4,,FHRS,5
255103,85 High Street,Burnham,Buckinghamshire,,Burnham Delight Cafe,Other catering premises,7841,5,,23844,5,,51.53509600000000,07050/0085/0/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.65897500000000,SL1 7JZ,2014-12-08,fhrs_5_en-GB,5,,FHRS,5
255104,Wymers Wood Road,Burnham,Buckinghamshire,,Burnham Football Club,Other catering premises,7841,5,,77131,5,,51.53825400000000,18050/2010/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.66700100000000,SL1 8JG,2013-09-04,fhrs_5_en-GB,5,,FHRS,5
255105,Burnham Garage,71-73 Stomp Road,Burnham,Buckinghamshire,Burnham Garage Ltd,Retailers - other,4613,10,,65376,10,,51.52763800000000,14680/7173/0/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.66105400000000,SL1 7LP,2013-11-04,fhrs_3_en-GB,3,,FHRS,5
255106,Dropmore Village Hall,6 Littleworth Road,Burnham,Buckinghamshire,Burnham Montessori School,Other catering premises,7841,5,,21593,5,,51.56916600000000,07/00040/NURSER,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.65426500000000,SL1 8PF,2015-01-05,fhrs_5_en-GB,5,,FHRS,5
255107,Burnham Day Centre,Minniecroft Road,Burnham,Buckinghamshire,Burnham Resource Centre,Other catering premises,7841,5,,40401,10,,51.53435100000000,10120/2000/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.66224100000000,SL1 7DE,2014-09-25,fhrs_4_en-GB,4,,FHRS,5
255108,38 High Street,Burnham,Buckinghamshire,,Burnham Village Bakery,Retailers - other,4613,10,,136271,10,,51.53392100000000,7050/0038/0/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.65844800000000,SL1 7JP,2013-12-05,fhrs_3_en-GB,3,,FHRS,10
255109,Hallmark Foods,74 High Street,Burnham,Buckinghamshire,Burnham Village Store,Retailers - other,4613,5,,23842,10,,51.53521800000000,07050/0074/0/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.65864000000000,SL1 7JT,2014-02-03,fhrs_3_en-GB,3,,FHRS,10
255110,The Precincts,Burnham,Buckinghamshire,,Burnham Working Mens Club,Other catering premises,7841,10,,68664,10,,51.53241600000000,15360/2000/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.66130300000000,SL1 7HU,2014-06-10,fhrs_3_en-GB,3,,FHRS,10
255111,Minniecroft Road,Burnham,Buckinghamshire,,Burnham Youth Centre,Other catering premises,7841,10,,40403,10,,51.53435100000000,10120/2006/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.66224100000000,SL1 7DE,2013-03-25,fhrs_3_en-GB,3,,FHRS,10
255112,Harvey Memorial Hall,George Green Road,George Green,Wexham,Butterfly Pre School Ltd,Hospitals/Childcare/Caring Premises,5,5,,33493,5,,51.52006800000000,10/00047/NURSER,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.55650500000000,SL3 6BJ,2014-08-15,fhrs_4_en-GB,4,,FHRS,10
255113,W E Wingrove And Sons,Farm Shop,Shredding Green Farm,Langley Park Road,Byron Butchers,Retailers - other,4613,5,,33196,5,,51.51900500000000,10/00030/FARMSH,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.52096700000000,SL0 9QS,2015-02-02,fhrs_5_en-GB,5,,FHRS,5
255114,Archways,River Road,Taplow,Buckinghamshire,Cafe 2 U Reg: ND 12 WML,Mobile caterer,7846,5,,511216,5,,51.51918000000000,12/00037/MOBILE,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.70054900000000,SL6 0BG,2014-07-23,fhrs_5_en-GB,5,,FHRS,5
255115,1 Laundry Cottages,Cliveden Road,Taplow,Buckinghamshire,Cafe 2 U Slough,Mobile caterer,7846,5,,588676,5,,51.55195000000000,13/00031/MOBILE,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.68142800000000,SL6 0HL,2013-09-13,fhrs_5_en-GB,5,,FHRS,5
255116,32 Bathurst Walk,Iver,Buckinghamshire,,Cafe O,Other catering premises,7841,0,,2935,0,,51.50762200000000,01000/0032/0/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.50610400000000,SL0 9AZ,2012-12-15,fhrs_5_en-GB,5,,FHRS,0
255117,Puccino Coffee Bar,Kiosk,Gerrards Cross Railway Station,Station Approach,Cafe Pucccino,Other catering premises,7841,10,,64511,20,,51.58878500000000,14350/2002/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.55353400000000,SL9 8PP,2014-03-26,fhrs_1_en-GB,1,,FHRS,15
255118,25 - 27 Station Road,Gerrards Cross,Buckinghamshire,,Cafe Rouge,Other catering premises,7841,5,,64656,5,,51.58811300000000,14410/1025/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.55084200000000,SL9 8ES,2014-03-12,fhrs_5_en-GB,5,,FHRS,5
255119,Good Life,53 Packhorse Road,Gerrards Cross,Buckinghamshire,Caffe Nero,Other catering premises,7841,5,,205796,5,,51.58776800000000,11/00052/REST,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.55417300000000,SL9 8PE,2014-04-24,fhrs_5_en-GB,5,,FHRS,5
255120,,,,,Cakin' Faerie,Other catering premises,7841,5,,480056,5,,,12/00024/PRIVAT,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,,,2014-05-07,fhrs_5_en-GB,5,,FHRS,5
255121,Caldicott Boys Preparatory School,Crown Lane,Farnham Royal,Buckinghamshire,Caldicott Trust Ltd,Other catering premises,7841,0,,9223,5,,51.55031900000000,03830/2000/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.62095600000000,SL2 3SL,2013-11-29,fhrs_5_en-GB,5,,FHRS,5
255122,Burnham Parish Council,Burnham Park Hall,Windsor Lane,Burnham,Capelos Cafe At Burnham Park,Restaurant/Cafe/Canteen,1,5,,33425,5,,51.53153200000000,10/00043/VHALLC,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.65792700000000,SL1 7HR,2015-01-23,fhrs_5_en-GB,5,,FHRS,5
255123,20 Packhorse Road,Gerrards Cross,Buckinghamshire,,Cardella,Retailers - other,4613,0,,18002,5,,51.58745700000000,06/00057/CONFEC,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.55376400000000,SL9 7DA,2013-03-13,fhrs_5_en-GB,5,,FHRS,5
255124,Castlemans Farm,Green Common Lane,Wooburn Common,Beaconsfield,Castlemans Farm Shop And Meat Cutting Room,Farmers/growers,7838,5,,75485,10,,51.58156300000000,17640/2002/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.66655700000000,HP10 0LH,2014-11-18,fhrs_3_en-GB,3,,FHRS,10
255125,Duffield House,Grays Park Road,Stoke Poges,Buckinghamshire,Catering By Churchill,Restaurant/Cafe/Canteen,1,0,,45329,0,,51.53408500000000,11/00001/CATR,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.58364300000000,SL2 4HX,2014-11-04,fhrs_5_en-GB,5,,FHRS,5
255126,Hicknaham Farm,Littleworth Road,Burnham,Buckinghamshire,Catering Facilities At Hicknaham Farm,Other catering premises,7841,10,,535941,10,,51.57500400000000,11/00069/CATR,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.65051400000000,SL1 8PG,2014-09-03,fhrs_3_en-GB,3,,FHRS,10
255127,Beaconsfield High School,Wattleton Road,Beaconsfield,Buckinghamshire,Central Catering Facilities,Other catering premises,7841,5,,72594,5,,51.60393400000000,16540/2000/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.64378000000000,HP9 1RR,2014-01-14,fhrs_5_en-GB,5,,FHRS,5
255128,Farnham Common Junior School,Sherbourne Walk,Farnham Common,Buckinghamshire,Central Catering Facilities Beaconsfield High School,Other catering premises,7841,5,,61706,5,,51.56172300000000,13580/0000/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.61116200000000,SL2 3TZ,2014-10-20,fhrs_5_en-GB,5,,FHRS,5
255129,Chambeli Restaurant,1 - 2 Broadway East,North Orbital Road,Denham Green,Chambeli,Other catering premises,7841,20,,44435,15,,51.58141200000000,10780/0012/0/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.49916900000000,UB9 5HB,2013-11-26,fhrs_1_en-GB,1,,FHRS,10
255130,Chandos Lodge,Blackpond Lane,Farnham Royal,Buckinghamshire,Chandos Lodge Nursing Home,Other catering premises,7841,5,,5124,0,,51.54644100000000,01570/2000/2/000,024,envhealth@southbucks.gov.uk,South Buckinghamshire,http://www.southbucks.gov.uk,-0.61769900000000,SL2 3ED,2014-03-05,fhrs_5_en-GB,5,,FHRS,5
