,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
304482,Ilbert Road,Kingsbridge,,,Age Concern Luncheon Kingsbridge,Other catering premises,7841,10,,375710,10,,50.28291000000000,PI/000007813,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.77744000000000,TQ7 1DZ,2013-11-20,fhrs_4_en-GB,4,,FHRS,0
304483,26 Fore Street,Kingsbridge,Devon,,Alans Apple,Retailers - other,4613,5,,164178,5,,50.28458600000000,PI/000005913,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.77778400000000,TQ7 1NY,2011-12-08,fhrs_5_en-GB,5,,FHRS,0
304484,105 High Street,Totnes,,,Albatross Fish & Chips,Restaurant/Cafe/Canteen,1,5,,433342,0,,50.43088800000000,PI/000006985,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.69122900000000,TQ9 5SN,2014-07-09,fhrs_5_en-GB,5,,FHRS,0
304485,,,,,Alex Havlin - Fish and Chips,Mobile caterer,7846,10,,707022,0,,,PI/000048680,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,,,2014-09-25,fhrs_4_en-GB,4,,FHRS,5
304486,20 Fore Street,Ivybridge,,,Alibabas,Takeaway/sandwich shop,7844,0,,612557,0,,50.38891800000000,PI/000070766,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.92191500000000,PL21 9AB,2014-07-16,fhrs_5_en-GB,5,,FHRS,0
304487,,,,,Alice's Cupcakes,Other catering premises,7841,0,,612535,0,,,PI/000032414,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,,,2013-09-18,fhrs_5_en-GB,5,,FHRS,0
304488,,,,,Amanda Morse,Hospitals/Childcare/Caring Premises,5,0,,636346,0,,,PI/000070890,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,,,2014-02-04,fhrs_5_en-GB,5,,FHRS,0
304489,Stibb Farm,Road to Stibb Farm,Ivybridge,,Amazing Taste,Other catering premises,7841,0,,233220,0,,50.39897700000000,PI/000008004,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.94279600000000,PL21 9HU,2014-02-19,fhrs_5_en-GB,5,,FHRS,0
304490,,,,,Amy's Cakes,Retailers - other,4613,5,,482110,0,,,PI/000025822,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,,,2012-11-23,fhrs_5_en-GB,5,,FHRS,0
304491,,,,,Anamanna,Retailers - other,4613,0,,683337,0,,,PI/000039057,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,,,2014-05-29,fhrs_5_en-GB,5,,FHRS,0
304492,74 Victoria Road,Dartmouth,,,Anchor House,Hotel/bed & breakfast/guest house,7842,0,,233322,0,,50.35024300000000,PI/000015006,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.58634000000000,TQ6 9DZ,2012-02-14,fhrs_5_en-GB,5,,FHRS,0
304493,Anchor Stone Cafe,Manor Street,Dittisham,Dartmouth,Anchorstone Cafe,Restaurant/Cafe/Canteen,1,5,,429576,5,,50.38211300000000,PI/000009486,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.59716500000000,TQ6 0EX,2014-09-04,fhrs_5_en-GB,5,,FHRS,0
304494,8B Woodlands,Churchstow,Kingsbridge,,Angel Cakes,Other catering premises,7841,5,,338267,0,,50.29678700000000,PI/000067274,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.81126300000000,TQ7 3QX,2014-08-05,fhrs_5_en-GB,5,,FHRS,0
304495,,,,,Anita Donne,Other catering premises,7841,5,,442726,0,,,PI/000058699,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,,,2012-08-14,fhrs_5_en-GB,5,,FHRS,0
304496,Ayleston Cross to Bastards Park Corner,Modbury,Ivybridge,,Annapurna,Hotel/bed & breakfast/guest house,7842,0,,733226,0,,50.34942500000000,PI/000072256,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.86611700000000,PL21 0SA,2015-01-29,fhrs_5_en-GB,5,,FHRS,0
304497,56 Fore Street,Totnes,,,Anne of Cleves,Restaurant/Cafe/Canteen,1,0,,233332,5,,50.43124300000000,PI/000005507,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.68658100000000,TQ9 5RU,2014-07-16,fhrs_5_en-GB,5,,FHRS,5
304498,Unit 12,The Plains Shopping Centre,The Plains,Totnes,Annies Fruit Shop Cafe,Restaurant/Cafe/Canteen,1,10,,683336,10,,50.43022800000000,PI/000014152,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.68399600000000,TQ9 5EJ,2014-05-19,fhrs_3_en-GB,3,,FHRS,5
304499,1B Butterlake,Road past Church House Inn,Marldon,Paignton,Anthony Adams Jams,Other catering premises,7841,20,,622426,5,,50.46214800000000,PI/000018119,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.59790100000000,TQ3 1SN,2013-12-11,fhrs_1_en-GB,1,,FHRS,10
304500,Anzac Street Bistro B and B,2 Anzac Street,Dartmouth,,Anzac Street Bistro B & B,Hotel/bed & breakfast/guest house,7842,0,,451286,5,,50.35149000000000,PI/000069834,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.57931100000000,TQ6 9DL,2014-03-14,fhrs_5_en-GB,5,,FHRS,5
304501,Unit 2B,East Way,Lee Mill Industrial Estate,Lee Mill,Apetito Ltd,Other catering premises,7841,0,,636332,0,,50.38703000000000,PI/000004766,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.95098700000000,PL21 9GE,2014-01-16,fhrs_5_en-GB,5,,FHRS,0
304502,Coplands Corner,Crossing Cross to Follaton Gate,Dartington,,Appalachian Spring,Hotel/bed & breakfast/guest house,7842,5,,233231,0,,50.43698700000000,PI/000066979,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.71389300000000,TQ9 6DJ,2012-02-13,fhrs_5_en-GB,5,,FHRS,0
304503,Daniels Lane TO Church Lane West Charleton,West Charleton,Kingsbridge,,Ashburton Arms,Pub/bar/nightclub,7843,10,,169584,5,,50.27042100000000,PI/000015437,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.75111200000000,TQ7 2AH,2014-09-24,fhrs_4_en-GB,4,,FHRS,5
304504,Charleton Garage,A379 Through East Charleton,East Charleton,Kingsbridge,Ashbys,Restaurant/Cafe/Canteen,1,5,,163414,5,,50.27054100000000,PI/000004678,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.73770100000000,TQ7 2AP,2014-09-24,fhrs_5_en-GB,5,,FHRS,0
304505,Ashleigh Road,Kingsbridge,,,Ashleigh House,Hotel/bed & breakfast/guest house,7842,5,,482100,5,,50.28146500000000,PI/000000298,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.78364700000000,TQ7 1HB,2014-12-17,fhrs_5_en-GB,5,,FHRS,5
304506,Ashprington Roundabout to Bow Bridge Cross Along ZC44,Ashprington,Totnes,,Ashprington Village Hall,Other catering premises,7841,5,,730806,5,,50.40038700000000,PI/000000320,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.66460300000000,TQ9 7UL,2015-01-15,fhrs_5_en-GB,5,,FHRS,5
304507,Barkingdon Workshops,Wass Cross to Hillcroft Past Barkington Manor,Staverton,Totnes,Ashridge Cider,Manufacturers/packers,7839,10,,429598,5,,50.47673500000000,PI/000051842,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.72271600000000,TQ9 6AN,2014-03-13,fhrs_3_en-GB,3,,FHRS,10
304508,Flete House,Road From Sequers Bridge Lodge TO Flete Mill Cottage,Flete,Ivybridge,Audley Flete Ltd,Restaurant/Cafe/Canteen,1,5,,612514,5,,50.34634100000000,PI/000004966,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.92995000000000,PL21 9NZ,2013-09-27,fhrs_5_en-GB,5,,FHRS,5
304509,6 Church Street,Modbury,Ivybridge,,Aune Valley Meat Ltd,Retailers - other,4613,0,,521065,0,,50.34911000000000,PI/000002668,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.88786500000000,PL21 0QW,2015-01-21,fhrs_5_en-GB,5,,FHRS,0
304510,Newbridge Cross to Rakelane Cross,Loddiswell,Kingsbridge,,Aune Valley Meats,Retailers - other,4613,5,,166082,5,,50.31237600000000,PI/000008961,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.79779600000000,TQ7 4DA,2013-11-19,fhrs_5_en-GB,5,,FHRS,5
304511,,,,,Aunt Sal's,Other catering premises,7841,5,,375744,0,,,PI/000049066,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,,,2012-05-10,fhrs_5_en-GB,5,,FHRS,5
304512,,,,,Aunt Sal's Butter Fudge,Retailers - other,4613,5,,666502,0,,,PI/000070685,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,,,2014-04-16,fhrs_5_en-GB,5,,FHRS,0
304513,Avon Mill Garden Centre,Station Road to Loddiswell Mill Bridge,Loddiswell,Kingsbridge,Avon Mill Cafe,Restaurant/Cafe/Canteen,1,0,,169777,0,,50.32102000000000,PI/000015915,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.78840100000000,TQ7 4DD,2013-03-04,fhrs_5_en-GB,5,,FHRS,0
304514,Avon Mill Garden Centre,Station Road to Loddiswell Mill Bridge,Loddiswell,Kingsbridge,Avon Mill Deli,Retailers - other,4613,10,,173305,10,,50.32102000000000,PI/000025381,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.78840100000000,TQ7 4DD,2013-06-12,fhrs_4_en-GB,4,,FHRS,0
304515,The Shop,Langford Gate Cross TO Church Cross,Avonwick,South Brent,Avonwick Village Shop,Retailers - other,4613,10,,507967,10,,50.40934300000000,PI/000070039,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.81503100000000,TQ10 9LZ,2013-05-09,fhrs_4_en-GB,4,,FHRS,0
304516,Balti Restaurant,5 Ticklemore Street,Totnes,,Balti King,Restaurant/Cafe/Canteen,1,10,,583397,10,,50.43022800000000,PI/000070659,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.68399600000000,TQ9 5EJ,2014-09-11,fhrs_3_en-GB,3,,FHRS,10
304517,Bambinos Day Nursery and Nursery School,School Drive,Woolwell,Plymouth,Bambinos,Hospitals/Childcare/Caring Premises,5,10,,724242,15,,50.43463000000000,PI/000015947,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-4.10058000000000,PL6 7TH,2014-12-09,fhrs_2_en-GB,2,,FHRS,0
304518,Top Knot,Bantham to Aunemouth Cross,Bantham,Kingsbridge,Bantham Village Stores,Retailers - other,4613,10,,160774,0,,50.27907000000000,PI/000000602,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.86681700000000,TQ7 3AP,2013-05-20,fhrs_4_en-GB,4,,FHRS,0
304519,7A Church Street,Kingsbridge,,,Bap 'N' Roll,Takeaway/sandwich shop,7844,0,,572299,0,,50.28533800000000,PI/000070524,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.77566400000000,TQ7 1BT,2013-07-23,fhrs_5_en-GB,5,,FHRS,0
304520,Woodlands Leisure Park,A3122 Dreyton Cross to Oldstone Cross,Blackawton,Totnes,Barbecue Shack,Restaurant/Cafe/Canteen,1,0,,161305,0,,50.35797600000000,PI/000001292,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.67495700000000,TQ9 7DQ,2014-07-16,fhrs_5_en-GB,5,,FHRS,5
304521,2 Ayleston Park,Modbury,Ivybridge,,Barnowl B & B,Hotel/bed & breakfast/guest house,7842,0,,733221,0,,50.35058600000000,PI/000043299,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.88445100000000,PL21 0TX,2015-01-29,fhrs_5_en-GB,5,,FHRS,0
304522,Barnwell House,Horn Lane,Brixton,Plymouth,Barnwell Bacon,Manufacturers/packers,7839,10,,410338,0,,50.35009500000000,PI/000069612,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-4.03776400000000,PL8 2AD,2014-07-23,fhrs_4_en-GB,4,,FHRS,0
304523,Barrel House,Totnes,,,Barrel House,Restaurant/Cafe/Canteen,1,5,,583390,5,,50.43147500000000,PI/000070048,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.69102500000000,TQ9 5PB,2013-11-07,fhrs_5_en-GB,5,,FHRS,5
304524,Cistern Street,Totnes,,,Bay Horse Inn,Pub/bar/nightclub,7843,10,,447401,5,,50.43011300000000,PI/000002917,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.69193400000000,TQ9 5SP,2014-03-20,fhrs_4_en-GB,4,,FHRS,5
304525,The Bay Cafe,Marine Drive,Bigbury On Sea,Kingsbridge,Bay View Cafe,Restaurant/Cafe/Canteen,1,0,,161136,5,,50.28359600000000,PI/000001045,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.89504000000000,TQ7 4AS,2013-05-21,fhrs_5_en-GB,5,,FHRS,5
304526,27 Lower Street,Dartmouth,,,Bayards Cove Inn,Restaurant/Cafe/Canteen,1,5,,233308,5,,50.34922500000000,PI/000009186,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.57791400000000,TQ6 9AN,2013-10-08,fhrs_5_en-GB,5,,FHRS,0
304527,Car Park Beach Shop and Premises,South Milton Sands,Southdown Cross to Rock House Cross,South Milton,Beachhouse,Restaurant/Cafe/Canteen,1,10,,168246,10,,50.27078100000000,PI/000012803,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.82642800000000,TQ7 3JQ,2013-04-11,fhrs_4_en-GB,4,,FHRS,0
304528,Beacon House,Dartmouth,,,Beacon House,Hospitals/Childcare/Caring Premises,5,10,,690012,5,,50.35237100000000,PI/000071859,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.58860400000000,TQ6 9HQ,2014-07-30,fhrs_4_en-GB,4,,FHRS,5
304529,Avenue Cottage,Lane past Sharpham Vineyard,Ashprington,Totnes,Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,0,,636339,0,,50.40889500000000,PI/000058824,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.65327700000000,TQ9 7UT,2014-02-05,fhrs_5_en-GB,5,,FHRS,0
304530,,,,,Bellapais,Other catering premises,7841,0,,447402,0,,,PI/000006389,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,,,2012-09-04,fhrs_5_en-GB,5,,FHRS,0
304531,Brunel Buffet,Fore Street,Kingswear,Dartmouth,Belle Bistro,Restaurant/Cafe/Canteen,1,10,,168891,5,,50.34915400000000,PI/000014065,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.57117900000000,TQ6 0AD,2013-09-10,fhrs_4_en-GB,4,,FHRS,5
304532,Bellinis Bar,Hauley Road,Dartmouth,,Bellini's Bar,Hotel/bed & breakfast/guest house,7842,0,,233257,0,,50.35033900000000,PI/000006810,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.57793700000000,TQ6 9AA,2013-07-05,fhrs_5_en-GB,5,,FHRS,0
304533,Beaconville,Beacon Road,Ivybridge,,Belmont Care Devon Ltd t/as,Hospitals/Childcare/Caring Premises,5,5,,160878,0,,50.39370200000000,PI/000000746,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.92302300000000,PL21 0AQ,2014-09-04,fhrs_4_en-GB,4,,FHRS,10
304534,Glazegates Cross to Corner Cottage,Berry Pomeroy,Totnes,,Berry Pomeroy Parochial Primary School,Other catering premises,7841,10,,521075,0,,50.43873900000000,PI/000069708,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.64996500000000,TQ9 6LH,2013-03-06,fhrs_4_en-GB,4,,FHRS,10
304535,Ferry Watch,50 Fore Street,Salcombe,,Bibi Life,Restaurant/Cafe/Canteen,1,0,,468253,5,,50.23641900000000,PI/000069695,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.76679200000000,TQ8 8JE,2014-07-15,fhrs_5_en-GB,5,,FHRS,0
304536,Bickleigh Down C Of E Primary School,School Drive,Woolwell,Plymouth,Bickleigh Down C/E School,School/college/university,7845,0,,429587,0,,50.43436500000000,PI/000015952,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-4.10179300000000,PL6 7JW,2014-01-14,fhrs_5_en-GB,5,,FHRS,0
304537,Bickleigh Down Care Home,Woolwell,Plymouth,,Bickleigh Down Care Home,Hospitals/Childcare/Caring Premises,5,20,,429588,10,,50.43414000000000,PI/000015953,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-4.10178200000000,PL6 7JW,2015-01-20,fhrs_1_en-GB,1,,FHRS,10
304538,Road to Bidwell Brook School,Shinners Bridge,Dartington,Totnes,Bidwell Brook School,School/college/university,7845,5,,167919,0,,50.44829900000000,PI/000012309,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.71158400000000,TQ9 6JU,2013-01-21,fhrs_5_en-GB,5,,FHRS,0
304539,Bidwell Cottage,Road from Cott Cross to the Queens Arms,Dartington,Totnes,Big Star Catering,Mobile caterer,7846,,,233244,,,50.44300900000000,PI/000021642,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.70249200000000,TQ9 6NR,2014-08-11,fhrs_exempt_en-GB,Exempt,,FHRS,
304540,B3392 at Bigbury to Tapfield Cross,Bigbury,Kingsbridge,,Bigbury Golf Club Ltd,Pub/bar/nightclub,7843,10,,485278,0,,50.28929400000000,PI/000001038,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.87093800000000,TQ7 4BB,2012-12-10,fhrs_4_en-GB,4,,FHRS,10
304541,Bigbury Memorial Hall,St Anns Chapel,Kingsbridge,,Bigbury Memorial Hall,Other catering premises,7841,0,,495860,0,,50.30985500000000,PI/000013117,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.87761500000000,TQ7 4HQ,2013-01-15,fhrs_5_en-GB,5,,FHRS,0
304542,Post Office Stores,Ringmore Drive,Bigbury On Sea,Kingsbridge,Bigbury on Sea Post Office & Stores,Retailers - other,4613,0,,612521,0,,50.28446000000000,PI/000011837,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.89447100000000,TQ7 4AU,2013-09-23,fhrs_5_en-GB,5,,FHRS,0
304543,35 Church Street,Modbury,Devon,,Bistro 35,Restaurant/Cafe/Canteen,1,5,,162269,5,,50.34928800000000,PI/000002659,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.88798400000000,PL21 0QR,2011-08-03,fhrs_5_en-GB,5,,FHRS,5
304544,Blackawton and Dittisham Playgroup,Blackawton Primary School,School Lane,Blackawton,Blackawton & Dittisham Playgroup,Hospitals/Childcare/Caring Premises,5,5,,724233,5,,50.34637300000000,PI/000001260,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.68185700000000,TQ9 7BE,2014-09-17,fhrs_5_en-GB,5,,FHRS,5
304545,Post Office,Vicarage Road,Blackawton,Totnes,Blackawton Community Shop Assn Ltd,Retailers - other,4613,10,,720473,5,,50.34507500000000,PI/000072127,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.68143200000000,TQ9 7AY,2014-11-27,fhrs_4_en-GB,4,,FHRS,5
304546,Blackawton Primary School,School Lane,Blackawton,Totnes,Blackawton County Primary School,School/college/university,7845,5,,612553,0,,50.34637300000000,PI/000070755,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.68185700000000,TQ9 7BE,2013-09-11,fhrs_5_en-GB,5,,FHRS,5
304547,Blackler Barton Service Road,Landscove,Ashburton,Newton Abbot,Blackler Barton House,Hotel/bed & breakfast/guest house,7842,5,,170624,0,,50.48222200000000,PI/000018073,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.72507200000000,TQ13 7LZ,2014-07-28,fhrs_5_en-GB,5,,FHRS,0
304548,Blackwell Park,Coldharbour Cross to Blackdown Cross,Loddiswell,Devon,Blackwell Park B & B,Hotel/bed & breakfast/guest house,7842,0,,429575,0,,50.35163600000000,PI/000008889,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.80876700000000,TQ7 4EA,2012-07-06,fhrs_5_en-GB,5,,FHRS,5
304549,2 High Acre Drive,Ivybridge,,,Bluebell Childcare,School/college/university,7845,,,643822,,,50.39248000000000,PI/000029533,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.94137600000000,PL21 9UJ,2014-03-03,fhrs_exempt_en-GB,Exempt,,FHRS,
304550,Blue Water Marine,Island Street,Salcombe,,Bluewater Cafe,Restaurant/Cafe/Canteen,1,0,,612516,0,,50.23990300000000,PI/000007859,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.76774800000000,TQ8 8DP,2013-09-04,fhrs_4_en-GB,4,,FHRS,10
304551,6-7 Russell Court,Salcombe,,,Boatswain,Restaurant/Cafe/Canteen,1,10,,163970,10,,50.23812100000000,PI/000005652,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.76786400000000,TQ8 8BS,2014-09-12,fhrs_3_en-GB,3,,FHRS,10
304552,12 Fore Street,Salcombe,Devon,,Bonningtons (Salcombe) Ltd,Retailers - other,4613,5,,727691,0,,50.23806200000000,PI/000005609,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.76756800000000,TQ8 8BU,2015-01-02,fhrs_5_en-GB,5,,FHRS,5
304553,Brambles,Horsecombe Cross TO Batson Hill Along ZC320,Higher Batson,Salcombe,Brambles Bed and Breakfast,Hotel/bed & breakfast/guest house,7842,0,,233218,0,,50.24394200000000,PI/000069401,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.78067500000000,TQ8 8NF,2012-03-14,fhrs_5_en-GB,5,,FHRS,0
304554,,,,,Brent Hill Farm,Retailers - other,4613,0,,462789,0,,,PI/000069499,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,,,2012-07-02,fhrs_5_en-GB,5,,FHRS,0
304555,8 Heather Walk,Ivybridge,,,Briar Rose Cakes,Manufacturers/packers,7839,0,,173404,5,,50.38735700000000,PI/000025631,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.91569000000000,PL21 0YJ,2011-11-29,fhrs_5_en-GB,5,,FHRS,5
304556,Bridgetown Stores,Totnes,Devon,,Bridgetown Stores,Retailers - other,4613,0,,233284,0,,50.43117000000000,PI/000001574,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.67731400000000,TQ9 5BA,2012-06-01,fhrs_5_en-GB,5,,FHRS,0
304557,New Road,Stoke Fleming,Dartmouth,,Brill Plaice,Restaurant/Cafe/Canteen,1,0,,166837,0,,50.32411700000000,PI/000010297,077,environmental.health@southhams.gov.uk,South Hams,http://www.southhams.gov.uk/,-3.59876000000000,TQ6 0NR,2014-09-25,fhrs_5_en-GB,5,,FHRS,5
