,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
296958,,Burton Street,Marnhull,Sturminster Newton,Adrian Curtis Family Butcher,Manufacturers/packers,7839,10,,341844,15,,50.97378200000000,36628,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.32282900000000,DT10 1PH,2013-11-30,fhrs_2_en-GB,2,,FHRS,10
296959,The Exchange,Old Market Hill,Sturminster Newton,Dorset,Age Concern Luncheon Club,Other catering premises,7841,5,,341840,5,,50.92764700000000,36623,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.30436800000000,DT10 1FH,2013-10-17,fhrs_5_en-GB,5,,FHRS,0
296960,,,,,Ajar Of,Other catering premises,7841,10,,451599,5,,,37271,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2013-07-29,fhrs_4_en-GB,4,,FHRS,5
296961,,High Street,Gillingham,Dorset,American Pizza,Takeaway/sandwich shop,7844,5,,341830,5,,51.03790600000000,35747,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.27747900000000,SP8 4AW,2014-03-01,fhrs_5_en-GB,5,,FHRS,5
296962,,,,,Amisha's Spice Pot,Other catering premises,7841,5,,341909,5,,,37077,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2012-03-21,fhrs_5_en-GB,5,,FHRS,5
296963,,,,,Ampersand House Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,,,451600,,,,37286,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2012-09-12,fhrs_exempt_en-GB,Exempt,,FHRS,
296964,,,,,Angel Cottage Organics,Other catering premises,7841,,,664224,,,,37640,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2014-05-09,fhrs_exempt_en-GB,Exempt,,FHRS,
296965,,,,,Angelarts,Other catering premises,7841,,,341922,,,,37160,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2011-11-21,fhrs_exempt_en-GB,Exempt,,FHRS,
296966,,,,,Anonymous in Dorset,Other catering premises,7841,,,331757,,,,37029,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2011-11-22,fhrs_exempt_en-GB,Exempt,,FHRS,
296967,,,,,Anonymous in Dorset,Other catering premises,7841,0,,331767,0,,,37042,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2011-11-22,fhrs_5_en-GB,5,,FHRS,5
296968,,,,,Ansty Rose Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,,,331649,,,,36832,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2011-05-16,fhrs_exempt_en-GB,Exempt,,FHRS,
296969,,Hartfoot Lane,Ansty,Dorchester,Ansty Village Hall,Other catering premises,7841,,,331577,,,50.82772800000000,35545,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.33523700000000,DT2 7PN,2011-11-22,fhrs_exempt_en-GB,Exempt,,FHRS,
296970,Pidney,Hazelbury Bryan,Sturminster Newton,Dorset,Antelope Inn,Pub/bar/nightclub,7843,5,,341736,10,,50.87857700000000,21731,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.36071800000000,DT10 2EB,2013-08-10,fhrs_4_en-GB,4,,FHRS,5
296971,,Anvil Road,Pimperne,Blandford Forum,Anvil Hotel,Pub/bar/nightclub,7843,10,,341854,5,,50.88333700000000,36677,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.13520300000000,DT11 8UQ,2013-10-05,fhrs_3_en-GB,3,,FHRS,10
296972,,,,,Appletree Cottage B&B,Hotel/bed & breakfast/guest house,7842,,,389916,,,,37219,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2012-05-28,fhrs_exempt_en-GB,Exempt,,FHRS,
296973,,Black Lane,Blandford Forum,Dorset,Arch Bishop Wake Primary School,School/college/university,7845,5,,341705,5,,50.85755000000000,17293,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.15383900000000,DT11 8SW,2013-01-16,fhrs_5_en-GB,5,,FHRS,5
296974,Hyde Farm,Salisbury Road,Pimperne,Blandford Forum,Archway Nursery,Hospitals/Childcare/Caring Premises,5,0,,341738,5,,50.87963200000000,21904,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.13550500000000,DT11 8TX,2013-10-16,fhrs_5_en-GB,5,,FHRS,5
296975,,44-48 East Street,Blandford Forum,Dorset,Argos,Retailers - other,4613,,,331429,,,50.85682100000000,17186,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16136600000000,DT11 7DR,2011-09-22,fhrs_exempt_en-GB,Exempt,,FHRS,
296976,,,,,Arnewood House Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,,,331742,,,,37009,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2011-11-22,fhrs_exempt_en-GB,Exempt,,FHRS,
296977,,2 Bell Street,Shaftesbury,Dorset,Aroma Indian Cuisine,Restaurant/Cafe/Canteen,1,5,,341825,10,,51.00662300000000,35587,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.19706300000000,SP7 8AR,2013-08-27,fhrs_3_en-GB,3,,FHRS,10
296978,,Station Road,Gillingham,Dorset,Asda,Retailers - other,4613,5,,331594,5,,51.03496700000000,36307,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.27304000000000,SP8 4QA,2013-07-10,fhrs_5_en-GB,5,,FHRS,5
296979,,Wimborne Road,Blandford Forum,Dorset,Ashley Wood Golf Club,Pub/bar/nightclub,7843,0,,331543,0,,50.86049400000000,29640,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.12895600000000,DT11 9HN,2014-10-26,fhrs_4_en-GB,4,,FHRS,10
296980,4 The Centre,High Street,Gillingham,Dorset,Ashley's,Restaurant/Cafe/Canteen,1,5,,636993,5,,51.03706100000000,37659,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.27343700000000,SP8 4AB,2014-03-04,fhrs_5_en-GB,5,,FHRS,5
296981,Middlefield House,Marlott Road,Gillingham,Dorset,Baby Grows Day Nursery,Hospitals/Childcare/Caring Premises,5,5,,331600,0,,51.04774900000000,36630,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.28273000000000,SP8 4FA,2013-10-08,fhrs_5_en-GB,5,,FHRS,0
296982,,The Cross,Child Okeford,Blandford Forum,Bakers Arms,Pub/bar/nightclub,7843,5,,341704,5,,50.91379500000000,17286,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.23605700000000,DT11 8ED,2014-03-24,fhrs_4_en-GB,4,,FHRS,10
296983,,54c High Street,Shaftesbury,Dorset,Bargains,Retailers - other,4613,,,331406,,,51.00647400000000,16124,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.19491000000000,SP7 8AA,2013-12-12,fhrs_exempt_en-GB,Exempt,,FHRS,
296984,,Barton Hill,Shaftesbury,Dorset,Barton Hill House School,Other catering premises,7841,0,,331532,5,,51.00793400000000,28331,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.19331900000000,SP7 8DQ,2013-11-09,fhrs_5_en-GB,5,,FHRS,5
296985,,,,,Bassets Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,,,455654,,,,37307,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2012-07-04,fhrs_exempt_en-GB,Exempt,,FHRS,
296986,,13-15 West Street,Blandford Forum,Dorset,Bay Leaf,Restaurant/Cafe/Canteen,1,20,,341819,5,,50.85521300000000,35409,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16640400000000,DT11 7AW,2014-09-11,fhrs_1_en-GB,1,,FHRS,10
296987,Greyhound House,2 Market Place,Blandford Forum,Dorset,Beatons Tearooms Ltd,Restaurant/Cafe/Canteen,1,5,,724161,5,,50.85571000000000,40035,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16494300000000,DT11 7EB,2014-12-09,fhrs_5_en-GB,5,,FHRS,0
296988,,,,,Beautiful Buffets,Other catering premises,7841,5,,341937,5,,,7372,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2014-06-03,fhrs_5_en-GB,5,,FHRS,0
296989,,,,,Beechcroft Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,,,331763,,,,37036,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2011-11-22,fhrs_exempt_en-GB,Exempt,,FHRS,
296990,,79 Mill Lane,Durweston,Blandford Forum,Beggars Banquet (Mobile),Mobile caterer,7846,,,586698,,,50.87916100000000,37238,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.20540700000000,DT11 0QE,2013-11-06,fhrs_exempt_en-GB,Exempt,,FHRS,
296991,Mustons Mews,Mustons Lane,Shaftesbury,Dorset,Beggars' Banquet Music Cafe,Restaurant/Cafe/Canteen,1,5,,341686,5,,51.00677900000000,16169,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.19569500000000,SP7 8AD,2015-01-20,fhrs_5_en-GB,5,,FHRS,5
296992,,,,,Bere Marsh Farm,Retailers - other,4613,,,331668,,,,36872,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2011-11-02,fhrs_exempt_en-GB,Exempt,,FHRS,
296993,,,,,Bere Marsh House,Other catering premises,7841,,,341875,,,,36866,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2013-05-16,fhrs_exempt_en-GB,Exempt,,FHRS,
296994,,,,,Berry's Bakes,Other catering premises,7841,5,,627766,5,,,37573,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2014-01-10,fhrs_5_en-GB,5,,FHRS,5
296995,,63 East Street,Blandford Forum,Dorset,Best One,Retailers - other,4613,20,,608729,10,,50.85585600000000,15755,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16339500000000,DT11 7DX,2013-10-23,fhrs_1_en-GB,1,,FHRS,15
296996,,,,,Bethellbridge Bakery,Other catering premises,7841,,,576565,,,,37460,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2013-05-03,fhrs_exempt_en-GB,Exempt,,FHRS,
296997,,,,,Bhatti Wraps,Retailers - other,4613,10,,341851,10,,,36645,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2013-05-29,fhrs_3_en-GB,3,,FHRS,10
296998,,,,,Blackmore Farm Cottage Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,,,331741,,,,37008,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2011-09-22,fhrs_exempt_en-GB,Exempt,,FHRS,
296999,Coking Farm,Shaftesbury Road,West Stour,Gillingham,Blackmore Vale Butchery,Manufacturers/packers,7839,5,,341879,5,,50.99261400000000,36877,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.34108400000000,SP8 5SF,2014-03-31,fhrs_5_en-GB,5,,FHRS,5
297000,,Sherborne Causeway,Shaftesbury,Dorset,Blackmore Vale Filling Station,Retailers - other,4613,,,331457,,,51.00945000000000,18413,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.23856700000000,SP7 9PX,2011-08-06,fhrs_exempt_en-GB,Exempt,,FHRS,
297001,,Burton Street,Marnhull,Sturminster Newton,Blackmore Vale Inn,Pub/bar/nightclub,7843,5,,341656,5,,50.97429000000000,13579,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.32440000000000,DT10 1JJ,2014-03-20,fhrs_5_en-GB,5,,FHRS,5
297002,,Park Road,Blandford Forum,Dorset,Blandford Bowling Club,Pub/bar/nightclub,7843,,,331501,,,50.86001800000000,24077,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16436100000000,DT11 7BX,2014-02-21,fhrs_exempt_en-GB,Exempt,,FHRS,
297003,,Black Lane,Blandford Forum,Dorset,Blandford Childrens Centre (Incorporating Oscars),Other catering premises,7841,5,,331708,0,,50.85755000000000,36952,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.15383900000000,DT11 8SW,2013-09-05,fhrs_5_en-GB,5,,FHRS,0
297004,,Milldown Road,Blandford Forum,Dorset,Blandford Community Hospital,Hospitals/Childcare/Caring Premises,5,5,,331817,5,,50.86332200000000,4018,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16818100000000,DT11 7DD,2014-01-09,fhrs_5_en-GB,5,,FHRS,5
297005,Dale House,Salisbury Street,Blandford Forum,Dorset,Blandford Constitutional Club,Pub/bar/nightclub,7843,,,341672,,,50.85857000000000,15861,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16428500000000,DT11 7PY,2014-11-28,fhrs_exempt_en-GB,Exempt,,FHRS,
297006,Sunnydale,Albert Street,Blandford Forum,Dorset,Blandford Evangelical Church,Other catering premises,7841,,,331669,,,50.85968300000000,36876,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.15945800000000,DT11 7HZ,2013-01-02,fhrs_exempt_en-GB,Exempt,,FHRS,
297007,,The Tabernacle,Blandford Forum,Dorset,Blandford Forum Parish Church Hall,Other catering premises,7841,5,,341836,5,,50.85663800000000,36496,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16326900000000,DT11 7DW,2013-10-24,fhrs_5_en-GB,5,,FHRS,5
297008,,Milldown Road,Blandford Forum,Dorset,Blandford Grange Care Home,Hospitals/Childcare/Caring Premises,5,0,,331642,0,,50.86264600000000,36817,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16932900000000,DT11 7DE,2013-12-19,fhrs_5_en-GB,5,,FHRS,0
297009,Blandford Hospital,Milldown Road,Blandford Forum,Dorset,Blandford Hospital Trolley,Retailers - other,4613,,,627764,,,50.86332200000000,37514,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16818100000000,DT11 7DD,2014-01-09,fhrs_exempt_en-GB,Exempt,,FHRS,
297010,,West Street,Blandford Forum,Dorset,Blandford Masonic Hall,Pub/bar/nightclub,7843,5,,341809,0,,50.85521300000000,34542,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16640400000000,DT11 7AW,2013-10-05,fhrs_5_en-GB,5,,FHRS,5
297011,,The Close,Blandford Forum,Dorset,Blandford Methodist Lunch Club,Other catering premises,7841,5,,331431,5,,50.85715200000000,17227,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16220600000000,DT11 7HA,2014-03-25,fhrs_5_en-GB,5,,FHRS,5
297012,Williams Opportunity Hall,Whitecliff Gardens,Blandford Forum,Dorset,Blandford Opportunity Group,Other catering premises,7841,,,331732,,,50.85944200000000,36990,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16491300000000,DT11 7BU,2011-09-22,fhrs_exempt_en-GB,Exempt,,FHRS,
297013,,53a East Street,Blandford Forum,Dorset,Blandford Rugby Football Club,Pub/bar/nightclub,7843,,,331386,,,50.85585600000000,15753,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16339500000000,DT11 7DX,2011-07-22,fhrs_exempt_en-GB,Exempt,,FHRS,
297014,,10-14 Salisbury Street,Blandford Forum,Dorset,Boots,Retailers - other,4613,,,331393,,,50.85664500000000,15826,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16507400000000,DT11 7AR,2011-11-22,fhrs_exempt_en-GB,Exempt,,FHRS,
297015,,1 Market Place,Sturminster Newton,Dorset,Boots,Retailers - other,4613,,,341689,,,50.92634100000000,16250,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.30534100000000,DT10 1AS,2011-11-22,fhrs_exempt_en-GB,Exempt,,FHRS,
297016,,33 High Street,Shaftesbury,Dorset,Boots,Retailers - other,4613,,,331404,,,51.00605900000000,16111,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.19580600000000,SP7 8JE,2011-07-20,fhrs_exempt_en-GB,Exempt,,FHRS,
297017,Alliance Pharmacy,3 Salisbury Street,Blandford Forum,Dorset,Boots,Retailers - other,4613,,,331392,,,50.85663500000000,15820,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16562800000000,DT11 7AU,2012-01-02,fhrs_exempt_en-GB,Exempt,,FHRS,
297018,,,,,Boozy Bakes,Other catering premises,7841,5,,586699,5,,,37521,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2013-09-04,fhrs_5_en-GB,5,,FHRS,5
297019,,Dorchester Road,Winterborne Zelston,Blandford Forum,Botany Bay Inne,Pub/bar/nightclub,7843,5,,341727,5,,50.77426800000000,20453,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.14878600000000,DT11 9ET,2013-01-14,fhrs_5_en-GB,5,,FHRS,5
297020,,West Bourton Road,Bourton,Gillingham,Bourton and Zeals Pre-school,Hospitals/Childcare/Caring Premises,5,,,331637,,,51.07155900000000,36811,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.33091700000000,SP8 5FG,2014-02-05,fhrs_exempt_en-GB,Exempt,,FHRS,
297021,,New Road,Bourton,Gillingham,Bourton Village Hall,Other catering premises,7841,,,331476,,,51.07329300000000,21522,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.32838900000000,SP8 5BJ,2011-11-22,fhrs_exempt_en-GB,Exempt,,FHRS,
297022,Brewery Farm,Ansty,Dorchester,Dorset,Brewery Farm Shop,Retailers - other,4613,5,,341799,5,,50.82772800000000,31814,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.33523700000000,DT2 7PN,2014-03-07,fhrs_5_en-GB,5,,FHRS,5
297023,Hall & Woodhouse,Bournemouth Road,Blandford St Mary,Blandford Forum,Brewery Shop & Visitors Centre,Restaurant/Cafe/Canteen,1,0,,331663,5,,50.85247400000000,36861,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16392300000000,DT11 9LS,2015-01-13,fhrs_5_en-GB,5,,FHRS,5
297024,,,,,Broadclose Meats,Manufacturers/packers,7839,,,331682,,,,36919,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2011-09-22,fhrs_exempt_en-GB,Exempt,,FHRS,
297025,,,,,Brook Farm Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,,,331736,,,,36999,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2011-09-22,fhrs_exempt_en-GB,Exempt,,FHRS,
297026,,Bryanston,Blandford Forum,Dorset,Bryanston Estate Club,Pub/bar/nightclub,7843,5,,341796,5,,50.86138916015625,31534,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.18546557426453,DT11 0PR,2012-07-06,fhrs_5_en-GB,5,,FHRS,5
297027,Bryanston Court,Chettell Way,Blandford St Mary,Blandford Forum,Bryanston Lunch Club,Other catering premises,7841,10,,636985,10,,50.84975700000000,37517,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16503500000000,DT11 9LY,2014-03-13,fhrs_3_en-GB,3,,FHRS,10
297028,,The Drive,Bryanston,Blandford Forum,Bryanston School,School/college/university,7845,0,,331540,5,,50.86569600000000,28930,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.18555400000000,DT11 0PX,2013-06-25,fhrs_5_en-GB,5,,FHRS,5
297029,,Templecombe Lane,Buckhorn Weston,Gillingham,Buckhorn Weston Village Hall,Other catering premises,7841,,,331581,,,51.01832000000000,35613,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.34817300000000,SP8 5HF,2011-11-22,fhrs_exempt_en-GB,Exempt,,FHRS,
297030,,Lydfords Lane,Gillingham,Dorset,Buffalo Inn,Pub/bar/nightclub,7843,5,,341709,5,,51.03734900000000,18121,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.29186600000000,SP8 4NJ,2013-04-17,fhrs_5_en-GB,5,,FHRS,5
297031,,,,,Bugley Court Farm,Hotel/bed & breakfast/guest house,7842,,,331472,,,,20983,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2014-02-05,fhrs_exempt_en-GB,Exempt,,FHRS,
297032,,Bridge,Sturminster Newton,Dorset,Bull Tavern,Pub/bar/nightclub,7843,10,,341740,5,,50.92091500000000,22182,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.30652900000000,DT10 2BS,2013-03-22,fhrs_4_en-GB,4,,FHRS,5
297033,,Bourton,Gillingham,Dorset,Bullpits Golf Club,Pub/bar/nightclub,7843,,,331496,,,51.07944107055664,23994,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.32252287864685,SP8 5AX,2013-08-28,fhrs_exempt_en-GB,Exempt,,FHRS,
297034,,,,,Buttermeup Cakes,Other catering premises,7841,,,331814,,,,37203,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2012-02-14,fhrs_exempt_en-GB,Exempt,,FHRS,
297035,,65 East Street,Blandford Forum,Dorset,Cafe 65,Restaurant/Cafe/Canteen,1,5,,341665,0,,50.85585600000000,15756,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16339500000000,DT11 7DX,2014-09-11,fhrs_4_en-GB,4,,FHRS,10
297036,,4 Bell Street,Shaftesbury,Dorset,Cafe Rose,Restaurant/Cafe/Canteen,1,10,,331548,5,,51.00662300000000,30579,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.19706300000000,SP7 8AR,2014-02-01,fhrs_4_en-GB,4,,FHRS,5
297037,,8 West Street,Blandford Forum,Dorset,Cafe SoBa,Restaurant/Cafe/Canteen,1,,,576564,,,50.85595100000000,37432,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16613700000000,DT11 7AJ,2013-11-21,fhrs_5_en-GB,5,,FHRS,
297038,Greyhound Inn,Market Place,Blandford Forum,Dorset,Cafe SoBa 2 U,Other catering premises,7841,5,,608734,5,,50.85571000000000,37595,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.16494300000000,DT11 7EB,2013-11-08,fhrs_5_en-GB,5,,FHRS,5
297039,,1 Bridge Street,Sturminster Newton,Dorset,Cafe Spice Restaurant & Takeaway,Restaurant/Cafe/Canteen,1,10,,341841,5,,50.92517100000000,36624,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.30549000000000,DT10 1AP,2014-03-26,fhrs_4_en-GB,4,,FHRS,5
297040,,3 Market Cross,Sturminster Newton,Dorset,Caffe Espresso,Restaurant/Cafe/Canteen,1,10,,341776,5,,50.92546000000000,28957,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.30516500000000,DT10 1AN,2013-12-19,fhrs_4_en-GB,4,,FHRS,5
297041,Butlers House,Higher Street,Iwerne Minster,Blandford Forum,Caiger & Co Catering,Other catering premises,7841,5,,407058,0,,50.93004500000000,37228,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,-2.19187200000000,DT11 8LX,2014-01-31,fhrs_5_en-GB,5,,FHRS,5
297042,,,,,Cake and Crumbles,Other catering premises,7841,,,643926,,,,37575,086,envlicens@north-dorset.gov.uk,North Dorset,http://www.dorsetforyou.com,,,2014-02-26,fhrs_exempt_en-GB,Exempt,,FHRS,
