,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
222684,Amersham Service Station,40-42 Woodside Road,Amersham,Buckinghamshire,AGVA Limited,Retailers - other,4613,5,,356338,5,,51.67782000000000,13940/2031/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60237800000000,HP6 6AJ,2009-09-18,fhrs_5_en-GB,5,,FHRS,5
222685,68 Broad Street,Chesham,Buckinghamshire,,Al Halal Meat and Grocery Store,Retailers - other,4613,0,,356114,5,,51.70919800000000,10/00066/FBUTR,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61042800000000,HP5 3DX,2014-03-14,fhrs_5_en-GB,5,,FHRS,0
222686,Church Road,Penn,High Wycombe,Buckinghamshire,Alde House,Other catering premises,7841,5,,355741,5,,51.63150500000000,02750/2011/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.68506100000000,HP10 8NX,2012-06-13,fhrs_5_en-GB,5,,FHRS,5
222687,,,,,All Pickled Out,Retailers - other,4613,,,636678,,,,13/00083/FMKTL,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,,,2014-01-30,fhrs_exempt_en-GB,Exempt,,FHRS,
222688,Chesham Grammar School,White Hill,Chesham,Buckinghamshire,Alliance In Partnership,Other catering premises,7841,10,,356324,5,,51.70884400000000,13470/2000/3/001,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60023500000000,HP5 1BA,2014-06-09,fhrs_4_en-GB,4,,FHRS,5
222689,Dr Challoners Grammar School,Chesham Road,Amersham,Buckinghamshire,Alliance In Partnership,School/college/university,7845,5,,355729,0,,51.67624500000000,02360/2056/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60983100000000,HP6 5HA,2013-11-21,fhrs_5_en-GB,5,,FHRS,5
222690,Shortenills Environmental Education,Nightingales Lane,Chalfont St. Giles,Buckinghamshire,Alliance In Partnership,Other catering premises,7841,0,,356035,5,,51.64088000000000,08800/2007/3/001,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.55320700000000,HP8 4SG,2014-06-09,fhrs_5_en-GB,5,,FHRS,5
222691,,,,,Amanda Jayne Smith,Restaurant/Cafe/Canteen,1,5,,356266,0,,,12/00008/FCAT,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,,,2012-02-22,fhrs_5_en-GB,5,,FHRS,0
222692,49 London Road West,Amersham,Buckinghamshire,,Ambers Of Amersham,Other catering premises,7841,0,,355959,5,,51.66458600000000,07410/0049/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60703600000000,HP7 9DA,2011-10-24,fhrs_5_en-GB,5,,FHRS,0
222693,Ash Grove,Amersham,Buckinghamshire,,Amersham and Chiltern Rugby Club,Other catering premises,7841,5,,356309,0,,51.68201300000000,13140/2000/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.62393100000000,HP6 5QU,2013-03-04,fhrs_5_en-GB,5,,FHRS,0
222694,Missenden Road,Amersham,Buckinghamshire,,Amersham Cricket Club,Other catering premises,7841,0,,356019,5,,51.67150200000000,08290/2005/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.64482900000000,HP7 0RL,2014-07-01,fhrs_5_en-GB,5,,FHRS,5
222695,11 Woodside Road,Amersham,Buckinghamshire,,Amersham Fish Bar,Restaurant/Cafe/Canteen,1,10,,356184,5,,51.67770000000000,11/00041/FTAKO,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60359600000000,HP6 6AA,2011-04-05,fhrs_4_en-GB,4,,FHRS,5
222696,Woodside Road,Amersham,Buckinghamshire,,Amersham Hill Cricket Club,Other catering premises,7841,,,356339,,,51.67477900000000,13940/2034/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.59693200000000,HP6 6NJ,2003-06-30,fhrs_exempt_en-GB,Exempt,,FHRS,
222697,Stanley Hill,Amersham,Buckinghamshire,,Amersham School,School/college/university,7845,0,,356198,0,,51.66687500000000,11/00079/FSCHNC,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.59617900000000,HP7 9HH,2013-06-27,fhrs_5_en-GB,5,,FHRS,0
222698,School Lane,Amersham,Buckinghamshire,,Amersham Town Football Club,Other catering premises,7841,10,,356158,15,,51.67109600000000,10730/2010/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.62533200000000,HP7 0EJ,2013-09-21,fhrs_2_en-GB,2,,FHRS,10
222699,,,,,Angelic Cupcakes,Other catering premises,7841,10,,356100,5,,,10/00020/FHCAT,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,,,2011-08-18,fhrs_4_en-GB,4,,FHRS,5
222700,,,,,Anna's Bakes,Retailers - other,4613,0,,507684,0,,,13/00007/FHCAT,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,,,2013-02-06,fhrs_5_en-GB,5,,FHRS,0
222701,1 Severalls Avenue,Chesham,Buckinghamshire,,Annes Fish Bar,Takeaway/sandwich shop,7844,10,,356163,5,,51.71413300000000,10840/0001/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60570300000000,HP5 3EL,2013-07-09,fhrs_3_en-GB,3,,FHRS,10
222702,Heatherton House School,Copperkins Lane,Amersham,Buckinghamshire,Aramark Ltd,School/college/university,7845,5,,355750,5,,51.68196200000000,03110/0010/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61272300000000,HP6 5QB,2014-05-19,fhrs_5_en-GB,5,,FHRS,5
222703,Unit 6 Francis House,East Street,Chesham,Buckinghamshire,Around The Pound,Restaurant/Cafe/Canteen,1,10,,718426,10,,,14/00093/FCAT,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,,,2014-09-15,fhrs_4_en-GB,4,,FHRS,0
222704,Citrix,Chalfont Park,Chalfont St. Peter,Gerrards Cross,Artizian Catering Services Ltd,Other catering premises,7841,5,,355706,5,,51.59779800000000,01970/2000/3/003,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.54868600000000,SL9 0QA,2013-03-05,fhrs_5_en-GB,5,,FHRS,5
222705,Unit 7&8,Fairview Industrial Estate,Raans Road,Amersham,Asco Foods,Importers/Exporters,14,,,732969,,,51.67354100000000,13/00092/FIMP,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.58521200000000,HP6 6JY,2014-11-12,fhrs_exempt_en-GB,Exempt,,FHRS,
222706,35 Asheridge Road,Chesham,Buckinghamshire,,Asheridge Food Store,Retailers - other,4613,5,,355655,0,,51.71505700000000,00330/0035/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61851400000000,HP5 2PY,2014-01-06,fhrs_5_en-GB,5,,FHRS,0
222707,12 The Broadway,Amersham,Buckinghamshire,,ASK,Other catering premises,7841,0,,356257,0,,51.66602100000000,11870/0012/3/002,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61510400000000,HP7 0HP,2013-02-11,fhrs_5_en-GB,5,,FHRS,5
222708,29 North Park,Chalfont St. Peter,Gerrards Cross,Buckinghamshire,Austenwood Nursing Home,Other catering premises,7841,,,356037,,,51.59581500000000,08850/0029/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.55198300000000,SL9 8JA,2014-06-09,fhrs_5_en-GB,5,,FHRS,
222709,72 Elizabeth Avenue,Amersham,Buckinghamshire,,Avenue Stores,Retailers - other,4613,10,,355764,0,,51.67122900000000,03880/0072/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.56728000000000,HP6 6QJ,2013-02-25,fhrs_4_en-GB,4,,FHRS,10
222710,96 Sycamore Road,Amersham,Buckinghamshire,,Barracuda Cafe,Restaurant/Cafe/Canteen,1,10,,732970,15,,51.67839100000000,14/00046/FCAFE,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60500700000000,HP6 5EN,2014-06-26,fhrs_2_en-GB,2,,FHRS,10
222711,,,,,Barry Price Meats Ltd,Retailers - other,4613,0,,356093,5,,,09920/2018/3/001,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,,,2011-09-27,fhrs_5_en-GB,5,,FHRS,5
222712,67 Hill Avenue,Amersham,Buckinghamshire,,Baskin Robbin,Retailers - other,4613,0,,581808,0,,51.67601900000000,13/00072/FSWEET,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60739400000000,HP6 5BX,2013-08-20,fhrs_5_en-GB,5,,FHRS,0
222713,Farm Lane,Jordans,Buckinghamshire,,Beaconsfield Golf Club,Other catering premises,7841,5,,356162,0,,51.60964800000000,10810/2000/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60876100000000,HP9 2UR,2014-02-10,fhrs_5_en-GB,5,,FHRS,5
222714,St Michaels Church Hall,Sycamore Road,Amersham,Buckinghamshire,Beehive Montessori School,Other catering premises,7841,5,,356255,5,,51.67754400000000,11730/2021/3/001,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60634900000000,HP6 5DR,2010-03-01,fhrs_5_en-GB,5,,FHRS,5
222715,18 Market Square,Chesham,Buckinghamshire,,Beijing,Takeaway/sandwich shop,7844,5,,355985,5,,51.70384100000000,07920/0018/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61360200000000,HP5 1ES,2013-02-21,fhrs_5_en-GB,5,,FHRS,5
222716,Bell Lane,Amersham,Buckinghamshire,,Bell Lane County Combined School,Other catering premises,7841,5,,355666,5,,51.67252500000000,00850/2004/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.57102800000000,HP6 6PF,2012-01-17,fhrs_5_en-GB,5,,FHRS,5
222717,135 Bellingdon Road,Chesham,Buckinghamshire,,Bellingdon News and Off Licence,Retailers - other,4613,20,,355662,0,,51.71085700000000,00840/0135/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61306900000000,HP5 2HG,2013-04-25,fhrs_1_en-GB,1,,FHRS,0
222718,3 Station Approach,Amersham,Buckinghamshire,,Belly Busters,Takeaway/sandwich shop,7844,10,,356234,10,,51.67471600000000,11360/0003/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60821500000000,HP6 5AZ,2014-03-22,fhrs_2_en-GB,2,,FHRS,15
222719,Berkeley Close,Chesham,Buckinghamshire,,Berkeley Stores,Retailers - other,4613,20,,355667,0,,51.71249400000000,00910/0002/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.62609000000000,HP5 2RL,2012-06-07,fhrs_1_en-GB,1,,FHRS,0
222720,26 Orchard Road,Seer Green,Beaconsfield,Buckinghamshire,Best One,Retailers - other,4613,0,,356075,5,,51.61822900000000,09140/0026/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60743000000000,HP9 2XX,2012-03-08,fhrs_5_en-GB,5,,FHRS,0
222721,74 Broad Street,Chesham,Buckinghamshire,,Best One,Retailers - other,4613,10,,355686,5,,51.70919800000000,01450/0074/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61042800000000,HP5 3DX,2012-02-16,fhrs_4_en-GB,4,,FHRS,0
222722,Big Bite,98 Broad Street,Chesham,Buckinghamshire,Big Bite,Restaurant/Cafe/Canteen,1,10,,698991,5,,51.71058300000000,14/00071/FTAKO,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60966200000000,HP5 3ED,2014-08-18,fhrs_3_en-GB,3,,FHRS,10
222723,,,,,Big Day Bakery,Retailers - other,4613,5,,355990,5,,,08/00005/FHCAT,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,,,2009-04-08,fhrs_5_en-GB,5,,FHRS,5
222724,,,,,Bills Diner,Mobile caterer,7846,0,,356297,5,,,12860/0227/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,,,2014-02-13,fhrs_5_en-GB,5,,FHRS,0
222725,Fullers Close,Chesham,Buckinghamshire,,Birchwood - Scope Chess Section,Other catering premises,7841,10,,355799,5,,51.69991500000000,05/00052/FOLD,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61694900000000,HP5 1DP,2010-08-10,fhrs_4_en-GB,4,,FHRS,0
222726,1A Market Place,Chalfont St. Peter,Gerrards Cross,Buckinghamshire,Birring Greengrocers,Retailers - other,4613,5,,355974,5,,51.60690500000000,07890/0001/A/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.55874900000000,SL9 9EA,2012-02-09,fhrs_5_en-GB,5,,FHRS,5
222727,Blackwells,High Street,Chalfont St. Giles,Buckinghamshire,Blackwells,Retailers - other,4613,5,,355828,5,,51.63127200000000,05670/2033/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.57049000000000,HP8 4QH,2012-02-09,fhrs_5_en-GB,5,,FHRS,5
222728,St Josephs Rc Combined School,Priory Road,Chalfont St Peter,Buckinghamshire,Blast (Busy Living After School Team),Other catering premises,7841,5,,356118,5,,51.59992700000000,10/00073/FSCHNC,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.56463000000000,SL9 8SB,2010-06-24,fhrs_5_en-GB,5,,FHRS,5
222729,,,,,Blossoming Cooks,Other catering premises,7841,0,,484883,0,,,12/00100/FHCAT,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,,,2012-12-11,fhrs_5_en-GB,5,,FHRS,0
222730,94 Sycamore Road,Amersham,Buckinghamshire,,Blue Lily,Restaurant/Cafe/Canteen,1,10,,643546,0,,51.67839100000000,14/00018/FRESTI,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60500700000000,HP6 5EN,2014-03-26,fhrs_4_en-GB,4,,FHRS,5
222731,Blue Orchid Restaurant,102 - 104 Sycamore Road,Amersham,Buckinghamshire,Blue Orchid,Other catering premises,7841,5,,356253,5,,51.67839100000000,11730/1021/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60500700000000,HP6 5EN,2013-02-04,fhrs_5_en-GB,5,,FHRS,5
222732,The Chiltern Hospital,Great Missenden,Buckinghamshire,,BMI Healthcare Group Plc,Other catering premises,7841,5,,355789,0,,51.69052400000000,04890/2003/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.69368200000000,HP16 0EN,2014-11-17,fhrs_4_en-GB,4,,FHRS,10
222733,Bojangles Ceramic Cafe,29 Hill Avenue,Amersham,Buckinghamshire,Bojangles,Other catering premises,7841,5,,355792,5,,51.67601900000000,05/00006/FCAFE,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60739400000000,HP6 5BX,2012-09-18,fhrs_5_en-GB,5,,FHRS,5
222734,,,,,Boo Lee Scrumptious,Retailers - other,4613,5,,356119,5,,,10/00074/FHCAT,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,,,2013-05-02,fhrs_5_en-GB,5,,FHRS,5
222735,2 Rickmansworth Road,Amersham,Buckinghamshire,,Boot and Slipper,Other catering premises,7841,5,,356154,10,,51.67980200000000,10320/0002/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60792900000000,HP6 5JN,2013-04-24,fhrs_4_en-GB,4,,FHRS,5
222736,56-58 High Street,Chesham,Buckinghamshire,,Boots Co Plc,Retailers - other,4613,0,,355847,0,,51.70489500000000,05690/5658/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61304900000000,HP5 1EP,2010-03-01,fhrs_5_en-GB,5,,FHRS,0
222737,Boots Company Plc,18 Sycamore Road,Amersham,Buckinghamshire,Boots Co Plc,Retailers - other,4613,5,,356246,0,,51.67754400000000,11730/0018/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60634900000000,HP6 5DR,2012-04-11,fhrs_5_en-GB,5,,FHRS,5
222738,195 Botley Road,Chesham,Buckinghamshire,,Botley Stores,Retailers - other,4613,5,,355680,5,,51.71039200000000,01160/0195/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.57794100000000,HP5 1XT,2012-01-30,fhrs_5_en-GB,5,,FHRS,5
222739,17 Market Square,Chesham,Buckinghamshire,,Brazils,Restaurant/Cafe/Canteen,1,10,,448824,5,,51.70372500000000,12/00088/FCAFE,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61295500000000,HP5 1HG,2012-09-20,fhrs_4_en-GB,4,,FHRS,5
222740,High Street,Chesham,Buckinghamshire,,Broadway Baptist Church,Other catering premises,7841,0,,355846,0,,51.70621500000000,05690/2007/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61287800000000,HP5 1EG,2012-03-20,fhrs_5_en-GB,5,,FHRS,0
222741,34 Broadway,Amersham,Buckinghamshire,,Broadway Newsagency,Retailers - other,4613,0,,581810,5,,51.66571900000000,13/00075/FRETH,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61385500000000,HP7 0HJ,2013-08-28,fhrs_5_en-GB,5,,FHRS,5
222742,110 High Street,Chesham,Buckinghamshire,,Broadway Newsagents,Retailers - other,4613,5,,355841,5,,51.70682400000000,05690/0110/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61189000000000,HP5 1EB,2011-02-24,fhrs_5_en-GB,5,,FHRS,5
222743,74 The Broadway,High Street,Chesham,Buckinghamshire,Brown Sugar,Other catering premises,7841,10,,355863,10,,51.70621500000000,05760/0074/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61287800000000,HP5 1EG,2012-02-15,fhrs_3_en-GB,3,,FHRS,10
222744,Brushwood Road,Chesham,Buckinghamshire,,Brushwood Junior School,School/college/university,7845,5,,356012,5,,51.71494300000000,08/00097/FSCHFC,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.59676100000000,HP5 3DW,2012-11-15,fhrs_5_en-GB,5,,FHRS,5
222745,149 Sunnyside Road,Chesham,Buckinghamshire,,Bubbles Fish and Chips,Takeaway/sandwich shop,7844,5,,356242,10,,51.71155400000000,11630/0149/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61196300000000,HP5 2AP,2014-01-14,fhrs_4_en-GB,4,,FHRS,0
222746,Sun House,32 Church Street,Chesham,Buckinghamshire,Bucks MIND,Other catering premises,7841,0,,355744,0,,51.70426400000000,02790/0032/2/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61519600000000,HP5 1HU,2012-08-29,fhrs_5_en-GB,5,,FHRS,0
222747,Bishops House,Market Place,Chalfont St Peter,Buckinghamshire,Budgens,Retailers - supermarkets/hypermarkets,7840,10,,355980,15,,51.60686700000000,07890/2007/3/005,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.55784100000000,SL9 9HE,2014-06-09,fhrs_2_en-GB,2,,FHRS,10
222748,8 Red Lion Street,Chesham,Buckinghamshire,,Bulldog Newsagents,Retailers - other,4613,10,,356148,0,,51.70350000000000,10250/0008/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61288900000000,HP5 1HF,2010-11-05,fhrs_4_en-GB,4,,FHRS,0
222749,105 High Street,Chesham,Buckinghamshire,,Burger Inn,Other catering premises,7841,10,,355840,10,,51.70717500000000,05690/0105/0/003,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61118500000000,HP5 1DE,2014-04-14,fhrs_4_en-GB,4,,FHRS,0
222750,Robertswood School,Denham Lane,Chalfont St Peter,Buckinghamshire,Busy Living After School And Pre School Club,Pub/bar/nightclub,7843,5,,356062,5,,51.61340600000000,09/00056/FCLBC,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.54564600000000,SL9 0EW,2012-10-29,fhrs_5_en-GB,5,,FHRS,5
222751,Elangeni School,Woodside Avenue,Chesham Bois,Buckinghamshire,Busy Living Out Of School Club,Other catering premises,7841,0,,356009,5,,51.68285200000000,08/00088/FCLBC,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.59675500000000,HP6 6EG,2011-11-30,fhrs_5_en-GB,5,,FHRS,5
222752,Little Chalfont Methodist Church,Chalfont Avenue,Little Chalfont,Amersham,Busy Living Pre School,Other catering premises,7841,0,,355804,5,,51.66790700000000,05/00103/FNURSE,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.56100800000000,HP7 9PR,2013-09-26,fhrs_5_en-GB,5,,FHRS,0
222753,27 Chesham Road,Amersham,Buckinghamshire,,Cafe Africa,Other catering premises,7841,10,,356006,5,,51.67738600000000,08/00072/FCAFE,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60742400000000,HP6 5HN,2014-04-28,fhrs_3_en-GB,3,,FHRS,10
222754,Dr Challoners Grammar School,Chesham Road,Amersham,Buckinghamshire,Cafe Africa,Restaurant/Cafe/Canteen,1,5,,543192,10,,51.67624500000000,13/00009/FCAFE,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.60983100000000,HP6 5HA,2013-03-27,fhrs_4_en-GB,4,,FHRS,0
222755,Royal British Legion,58 Whielden Street,Amersham,Buckinghamshire,Cafe at Kings Auction Old Amersham,Restaurant/Cafe/Canteen,1,10,,577201,0,,51.66376900000000,13/00055/FCAFE,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61854200000000,HP7 0JB,2013-07-22,fhrs_4_en-GB,4,,FHRS,10
222756,The Elgiva Theatre,St Marys Way,Chesham,Buckinghamshire,Cafe Encore,Restaurant/Cafe/Canteen,1,5,,356117,0,,51.70804300000000,10/00072/FCAFE,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61233000000000,HP5 1HR,2013-09-30,fhrs_5_en-GB,5,,FHRS,0
222757,99 High Street,Great Missenden,Buckinghamshire,,Cafe Toria,Other catering premises,7841,5,,355852,5,,51.70156300000000,05700/0099/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.70478100000000,HP16 0BB,2012-12-19,fhrs_5_en-GB,5,,FHRS,0
222758,The Roald Dahl Museum and Story Cen,83B High Street,Great Missenden,Buckinghamshire,Cafe Twit,Other catering premises,7841,5,,355869,5,,51.70283100000000,06/00018/FCAFE,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.70645300000000,HP16 0AL,2014-03-13,fhrs_4_en-GB,4,,FHRS,10
222759,68 The Broadway,High Street,Chesham,Buckinghamshire,Caffe Nero,Other catering premises,7841,5,,355862,0,,51.70621500000000,05760/0068/0/000,022,envhealth@chiltern.gov.uk,Chiltern,http://www.chiltern.gov.uk,-0.61287800000000,HP5 1EG,2012-02-16,fhrs_5_en-GB,5,,FHRS,5
