,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
49425,19 Holywell Street,Chesterfield,Derbyshire,,Ashoka,Takeaway/sandwich shop,7844,10,,215209,5,,53.23733100000000,PI/000001778,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42427800000000,S41 7SA,2014-11-27,fhrs_3_en-GB,3,,FHRS,10
49426,44 Newbold Road,Chesterfield,Derbyshire,,Aspire Specialist Care Ltd,Hospitals/Childcare/Caring Premises,5,,,683967,,,53.24100600000000,PI/000072248,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.43158600000000,S41 7PH,2014-07-17,fhrs_exempt_en-GB,Exempt,,FHRS,
49427,14-20 Corporation Street,Chesterfield,Derbyshire,,Association Bar,Pub/bar/nightclub,7843,0,,619862,0,,53.23677600000000,PI/000071593,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42302700000000,S41 7TP,2013-12-17,fhrs_5_en-GB,5,,FHRS,0
49428,,,,,Auntie Bettys Vintage Tea Party,Other catering premises,7841,0,,595483,0,,,PI/000072817,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,,,2013-10-16,fhrs_5_en-GB,5,,FHRS,0
49429,,,,,Auntie Noo Noo's Cakes,Other catering premises,7841,10,,215228,5,,,PI/000058558,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,,,2012-12-14,fhrs_4_en-GB,4,,FHRS,5
49430,Stall 3,Market Hall,Market Place,Chesterfield,Aunty Dots Sweets,Retailers - other,4613,,,679125,,,53.23554000000000,PI/000073306,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42945600000000,S40 1AR,2014-07-16,fhrs_exempt_en-GB,Exempt,,FHRS,
49431,52 Lowgates,Chesterfield,Derbyshire,,AVS Superstore,Retailers - other,4613,10,,595481,5,,53.26914800000000,PI/000072263,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.34189400000000,S43 3TU,2014-01-27,fhrs_4_en-GB,4,,FHRS,5
49432,Unit 6,Ravenside Retail Park,Park Road,Chesterfield,B & M,Retailers - other,4613,5,,552316,0,,53.23274900000000,PI/000071196,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42854900000000,S40 1TB,2013-05-29,fhrs_5_en-GB,5,,FHRS,0
49433,,,,,Bake,Other catering premises,7841,0,,688840,0,,,PI/000073431,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,,,2014-08-01,fhrs_5_en-GB,5,,FHRS,0
49434,Hasland Road,Chesterfield,Derbyshire,,Bank Close House Residential Home,Hospitals/Childcare/Caring Premises,5,5,,298582,5,,53.22749500000000,PI/000064103,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42023100000000,S41 0RZ,2014-10-30,fhrs_4_en-GB,4,,FHRS,10
49435,Unit 59,M1 Commerce Park,Markham Lane,Duckmanton,Bannos,Restaurant/Cafe/Canteen,1,10,,619859,10,,53.24206800000000,PI/000069260,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.32958700000000,S44 5HS,2014-12-10,fhrs_3_en-GB,3,,FHRS,10
49436,17 Packers Row,Chesterfield,Derbyshire,,Bargain Booze,Retailers - other,4613,,,215078,,,53.23546600000000,PI/000000784,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42707500000000,S40 1RB,2011-10-14,fhrs_exempt_en-GB,Exempt,,FHRS,
49437,221 Chatsworth Road,Chesterfield,Derbyshire,,Bargain Booze,Retailers - other,4613,,,215390,,,53.23408100000000,PI/000001782,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.44603000000000,S40 2BA,2014-02-28,fhrs_exempt_en-GB,Exempt,,FHRS,
49438,146-146 High Street,New Whittington,Chesterfield,Derbyshire,Barginz,Retailers - other,4613,10,,214828,0,,53.27539000000000,PI/000066302,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.40425700000000,S43 2AN,2013-08-02,fhrs_4_en-GB,4,,FHRS,5
49439,249 Chatsworth Road,Chesterfield,Derbyshire,,Barrel Inn,Pub/bar/nightclub,7843,5,,215472,0,,53.23377400000000,PI/000071051,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.44763700000000,S40 2BL,2013-05-20,fhrs_5_en-GB,5,,FHRS,0
49440,Barrow Hill Railway Centre,Campbell Drive,Chesterfield,Derbyshire,Barrow Hill Engine Shed Society Ltd,Other catering premises,7841,0,,215030,0,,53.27527800000000,PI/000001472,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.37530100000000,S43 2PN,2013-10-23,fhrs_5_en-GB,5,,FHRS,0
49441,22 Station Road,Barrow Hill,Chesterfield,Derbyshire,Barrow Hill Post Office,Retailers - other,4613,20,,215215,15,,53.27569200000000,PI/000058093,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.37201100000000,S43 2NL,2013-09-17,fhrs_1_en-GB,1,,FHRS,10
49442,Station Road,Barrow Hill,Chesterfield,Derbyshire,Barrow Hill Primary School,School/college/university,7845,0,,215462,0,,53.27379300000000,PI/000000079,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.37493300000000,S43 2PG,2014-03-03,fhrs_5_en-GB,5,,FHRS,0
49443,Barrow Hill Memorial Club,3 Station Road,Barrow Hill,Chesterfield,Barrow Hill Social Club Ltd,Pub/bar/nightclub,7843,10,,215288,5,,53.27379300000000,PI/000060617,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.37493300000000,S43 2PG,2014-06-18,fhrs_4_en-GB,4,,FHRS,5
49444,3 Summerskill Green,Chesterfield,Derbyshire,,Basket & Bouquets,Retailers - other,4613,10,,215160,10,,53.25552400000000,PI/000063650,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.37083700000000,S43 3SR,2013-11-19,fhrs_3_en-GB,3,,FHRS,10
49445,,,,,Beckys Cake Creations,Other catering premises,7841,5,,633593,0,,,PI/000072264,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,,,2014-01-13,fhrs_5_en-GB,5,,FHRS,0
49446,32 High Street,Staveley,Chesterfield,,Beechers Brook,Pub/bar/nightclub,7843,10,,215090,5,,53.26816600000000,PI/000012961,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.35292900000000,S43 3UU,2011-10-24,fhrs_4_en-GB,4,,FHRS,5
49447,Devon Court,Devon Drive,Chesterfield,Derbyshire,Beechwood House,Hospitals/Childcare/Caring Premises,5,5,,215371,5,,53.25919900000000,PI/000001803,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.38782700000000,S43 1DX,2013-02-04,fhrs_5_en-GB,5,,FHRS,5
49448,Unit 1c,High Street,Brimington,Chesterfield,Bella Pizza,Takeaway/sandwich shop,7844,5,,215259,5,,53.25698400000000,PI/000061309,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.39402000000000,S43 1DE,2013-08-13,fhrs_5_en-GB,5,,FHRS,5
49449,,,,,Bespoke Bakes,Other catering premises,7841,10,,421410,5,,,PI/000071897,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,,,2012-07-04,fhrs_4_en-GB,4,,FHRS,0
49450,Units 116 - 117,Storforth Lane Trading Estate,Circular Road,Hasland,Bespoke Bartender,Mobile caterer,7846,,,633610,,,53.22137200000000,PI/000073075,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.41811200000000,S41 0SP,2014-02-10,fhrs_exempt_en-GB,Exempt,,FHRS,
49451,29 Holywell Street,Chesterfield,Derbyshire,,Best Kebab & Pizza House,Takeaway/sandwich shop,7844,5,,664083,10,,53.23733100000000,PI/000073232,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42427800000000,S41 7SA,2014-03-20,fhrs_4_en-GB,4,,FHRS,5
49452,1 Vicar Lane,Chesterfield,Derbyshire,,BHS,Restaurant/Cafe/Canteen,1,0,,215025,0,,53.23476900000000,PI/000011046,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42612500000000,S40 1PY,2013-07-02,fhrs_5_en-GB,5,,FHRS,0
49453,50 Whittington Hill,Chesterfield,Derbyshire,,Big Belly Deli Ltd,Restaurant/Cafe/Canteen,1,,,595489,,,53.26602100000000,PI/000072929,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42746100000000,S41 9HA,2014-01-21,fhrs_4_en-GB,4,,FHRS,
49454,45 Sheffield Road,Stonegravels,Chesterfield,Derbyshire,Big Brother,Takeaway/sandwich shop,7844,10,,214892,5,,53.24272700000000,PI/000015578,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42681300000000,S41 7LS,2013-10-21,fhrs_3_en-GB,3,,FHRS,10
49455,Rothervale Road,Chesterfield,Derbyshire,,Birdholme Working Mens Club,Pub/bar/nightclub,7843,10,,214935,5,,53.22084100000000,PI/000000939,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42529300000000,S40 2TP,2013-09-20,fhrs_3_en-GB,3,,FHRS,10
49456,4 Station Road,Barrow Hill,Chesterfield,Derbyshire,Birdis General Store,Retailers - other,4613,10,,449073,5,,53.27569200000000,PI/000072002,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.37201100000000,S43 2NL,2014-08-04,fhrs_4_en-GB,4,,FHRS,5
49457,8 Packers Row,Chesterfield,Derbyshire,,Birds The Confectioners,Takeaway/sandwich shop,7844,5,,214645,5,,53.23546600000000,PI/000071235,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42707500000000,S40 1RB,2015-01-19,fhrs_5_en-GB,5,,FHRS,0
49458,Auto Windscreens,Britannia Road,Chesterfield,Derbyshire,Bistro,Takeaway/sandwich shop,7844,20,,633609,5,,53.21916100000000,PI/000073074,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42182600000000,S40 2TZ,2013-09-23,fhrs_1_en-GB,1,,FHRS,5
49459,370 Chatsworth Road,Chesterfield,Derbyshire,,Blu Bistro and Coffee House,Restaurant/Cafe/Canteen,1,0,,589136,0,,53.23237600000000,PI/000072001,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.45255400000000,S40 2DQ,2013-08-07,fhrs_5_en-GB,5,,FHRS,5
49460,26 Cavendish Street,Chesterfield,Derbyshire,,Blue Bell Inn,Pub/bar/nightclub,7843,0,,636801,0,,53.23653900000000,PI/000048099,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42598200000000,S40 1UY,2014-02-24,fhrs_5_en-GB,5,,FHRS,0
49461,16 Mansfield Road,Chesterfield,Derbyshire,,Blue Star Cafe,Restaurant/Cafe/Canteen,1,5,,214884,5,,53.22039400000000,PI/000000392,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.40735700000000,S41 0JA,2013-11-14,fhrs_5_en-GB,5,,FHRS,0
49462,20 Matlock Road,Chesterfield,Derbyshire,,Blue Stoops,Pub/bar/nightclub,7843,0,,215106,0,,53.23154800000000,PI/000070579,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.45277200000000,S40 7LD,2014-06-09,fhrs_5_en-GB,5,,FHRS,5
49463,Devonshire Buildings,Works Road,Chesterfield,Derbyshire,Bodybase Gym,Restaurant/Cafe/Canteen,1,,,214765,,,53.27016400000000,PI/000061498,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.37705500000000,S43 2PE,2014-04-30,fhrs_exempt_en-GB,Exempt,,FHRS,
49464,Burley Close,Chesterfield,Derbyshire,,Booker Cash & Carry,Retailers - other,4613,5,,214863,5,,53.21654000000000,PI/000000510,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42446700000000,S40 2UB,2014-07-30,fhrs_5_en-GB,5,,FHRS,5
49465,35-37 Low Pavement,Chesterfield,Derbyshire,,Boots,Retailers - other,4613,,,215394,,,53.23517025000001,PI/000000669,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42834604000000,,2014-07-17,fhrs_exempt_en-GB,Exempt,,FHRS,
49466,140 Boythorpe Road,Chesterfield,Derbyshire,,Boythorpe Fryer,Takeaway/sandwich shop,7844,5,,215052,5,,53.22532600000000,PI/000070733,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.43462500000000,S40 2LR,2013-11-14,fhrs_5_en-GB,5,,FHRS,5
49467,77 Boythorpe Road,Chesterfield,Derbyshire,,Boythorpe Inn,Pub/bar/nightclub,7843,5,,357056,5,,53.23062100000000,PI/000063489,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.43657700000000,S40 2NE,2013-11-18,fhrs_5_en-GB,5,,FHRS,5
49468,2A Springfield Avenue,Chesterfield,Derbyshire,,Brampton General Store,Retailers - other,4613,10,,214975,0,,53.23611600000000,PI/000001612,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.44476000000000,S40 1DB,2014-10-08,fhrs_4_en-GB,4,,FHRS,0
49469,Brampton Manor,Old Road,Chesterfield,Derbyshire,Brampton Manor (The Manor),Pub/bar/nightclub,7843,10,,439620,5,,53.23602700000000,PI/000068295,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.45677800000000,S40 3QR,2014-02-06,fhrs_3_en-GB,3,,FHRS,10
49470,School Board Lane,Chesterfield,Derbyshire,,Brampton Primary School,School/college/university,7845,5,,214688,5,,53.23611800000000,PI/000006643,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.44345700000000,S40 1DD,2014-12-01,fhrs_5_en-GB,5,,FHRS,5
49471,561 Chatsworth Road,Chesterfield,Derbyshire,,Brampton Service Station,Retailers - other,4613,0,,215357,0,,53.23076600000000,PI/000001582,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.46617700000000,S40 3JX,2014-05-06,fhrs_5_en-GB,5,,FHRS,0
49472,168 Manor Road,Brimington,Chesterfield,Derbyshire,Brickmakers Arms,Pub/bar/nightclub,7843,10,,214790,5,,53.24881600000000,PI/000000355,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.39110800000000,S43 1NW,2014-06-05,fhrs_4_en-GB,4,,FHRS,5
49473,Peter Webster Centre,Sheffield Road,Whittington Moor,Chesterfield,Bridge Cafe,Restaurant/Cafe/Canteen,1,5,,595472,0,,53.25575500000000,PI/000038154,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42729900000000,S41 8LQ,2013-10-15,fhrs_5_en-GB,5,,FHRS,0
49474,34-36 Hollis Lane,Chesterfield,Derbyshire,,Bridge Inn,Pub/bar/nightclub,7843,0,,215380,0,,53.23420500000000,PI/000036005,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.42109900000000,S41 7RE,2015-02-02,fhrs_5_en-GB,5,,FHRS,0
49475,15 Heywood Street,Chesterfield,Derbyshire,,Brim Chippy,Takeaway/sandwich shop,7844,5,,214667,0,,53.25812800000000,PI/000000767,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.39638700000000,S43 1DB,2013-11-28,fhrs_4_en-GB,4,,FHRS,10
49476,73-77 Manor Road,Brimington,Chesterfield,Derbyshire,Brimington Care Centre,Hospitals/Childcare/Caring Premises,5,5,,214889,5,,53.24316100000000,PI/000001077,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.38916500000000,S43 1NU,2014-11-27,fhrs_5_en-GB,5,,FHRS,5
49477,The Zone,Church Street,Brimington,Chesterfield,Brimington Childrens Centre,Hospitals/Childcare/Caring Premises,5,0,,215239,0,,53.25718100000000,PI/000066908,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.39572600000000,S43 1JG,2014-09-30,fhrs_5_en-GB,5,,FHRS,0
49478,High Street,Brimington,Chesterfield,Derbyshire,Brimington Club,Pub/bar/nightclub,7843,10,,215353,5,,53.25902400000000,PI/000000743,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.39400600000000,S43 1HH,2014-08-28,fhrs_4_en-GB,4,,FHRS,5
49479,267 Manor Road,Brimington,Chesterfield,Derbyshire,Brimington Common Stores,Retailers - other,4613,10,,718289,5,,53.24531200000000,PI/000073939,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.38977900000000,S43 1NS,2014-11-12,fhrs_4_en-GB,4,,FHRS,5
49480,Heywood Street,Chesterfield,Derbyshire,,Brimington Community Centre,Other catering premises,7841,5,,215020,5,,53.25812800000000,PI/000001014,064,food@chesterfield.gov.uk,Chesterfield,http://www.chesterfield.gov.uk,-1.39638700000000,S43 1DB,2014-08-19,fhrs_5_en-GB,5,,FHRS,0
