,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
13876,High Street,Aldreth,Cambridgeshire,,Aldreth Village Centre,Other catering premises,7841,,,336247,,,,08/00131/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2010-12-15,fhrs_exempt_en-GB,Exempt,,FHRS,
13877,18 Churchgate Street,Soham,Ely,Cambridgeshire,Ali Taj,Restaurant/Cafe/Canteen,1,10,,336125,5,,52.33493300000000,04/00070/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.33682900000000,CB7 5DS,2013-06-24,fhrs_4_en-GB,4,,FHRS,5
13878,12 Main Street,Littleport,Ely,Cambridgeshire,Alis Kebab House,Takeaway/sandwich shop,7844,0,,336296,0,,52.45680200000000,09/00170/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.30612500000000,CB6 1PJ,2013-06-10,fhrs_5_en-GB,5,,FHRS,0
13879,Downham Feoffes School,Main Street,Little Downham,Ely,All4sports,Hospitals/Childcare/Caring Premises,5,5,,589454,5,,52.43278800000000,12/00069/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.24096500000000,CB6 2ST,2013-09-30,fhrs_5_en-GB,5,,FHRS,0
13880,Littleport Community Primary School,Parsons Lane,Littleport,Ely,All4sports,Hospitals/Childcare/Caring Premises,5,5,,589455,0,,52.45789700000000,12/00071/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.29052100000000,CB6 1JT,2013-10-03,fhrs_5_en-GB,5,,FHRS,0
13881,St Marys Junior School,High Barns,Ely,Cambridgeshire,All4sports,Hospitals/Childcare/Caring Premises,5,0,,481389,0,,52.40809400000000,12/00070/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.27733800000000,CB7 4RB,2012-12-04,fhrs_5_en-GB,5,,FHRS,0
13882,9 Market Place,Ely,Cambridgeshire,,Allgoods Of Ely,Retailers - other,4613,5,,643633,10,,52.39901700000000,14/00015/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26680100000000,CB7 4NP,2014-04-14,fhrs_4_en-GB,4,,FHRS,5
13883,15 Peterhouse Drive,Newmarket,Suffolk,,Amberleigh House,Hotel/bed & breakfast/guest house,7842,10,,336318,5,,52.23607300000000,10/00070/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.40711900000000,CB8 8AT,2010-07-05,fhrs_4_en-GB,4,,FHRS,5
13884,,,,,Amber's Cakey Creations,Other catering premises,7841,5,,669905,10,,,14/00032/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2014-05-20,fhrs_4_en-GB,4,,FHRS,5
13885,Stretham Station Road,Wilburton,Ely,Cambridgeshire,Amberside,Hospitals/Childcare/Caring Premises,5,5,,336750,5,,52.36411800000000,WL100/9999/1/006,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.22381300000000,CB6 3QD,2008-05-08,fhrs_5_en-GB,5,,FHRS,5
13886,63 North Street,Burwell,Cambridge,,Anchor Inn,Restaurant/Cafe/Canteen,1,5,,336312,5,,52.28250300000000,10/00048/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.32483200000000,CB25 0BA,2013-06-26,fhrs_5_en-GB,5,,FHRS,5
13887,,,,,Angela Cakes,Other catering premises,7841,5,,336340,5,,,10/00128/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2014-03-19,fhrs_5_en-GB,5,,FHRS,5
13888,19 Church Street,Fordham,Ely,Cambridgeshire,Angelina Cottage,Hotel/bed & breakfast/guest house,7842,10,,502334,10,,52.31113500000000,12/00168/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.39276300000000,CB7 5NJ,2013-01-21,fhrs_4_en-GB,4,,FHRS,0
13889,,,,,Angies Cake Creations,Other catering premises,7841,5,,583845,5,,,13/00089/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2013-09-10,fhrs_5_en-GB,5,,FHRS,0
13890,Quy Road,Lode,Cambridge,,Anglesey Abbey Restaurant,Restaurant/Cafe/Canteen,1,5,,336660,5,,52.23725100000000,LO060/9999/1/006,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.23949300000000,CB25 9EJ,2014-11-26,fhrs_5_en-GB,5,,FHRS,5
13891,Quy Road,Lode,Cambridge,,Anglesey Abbey Visitors Centre Shop,Retailers - other,4613,,,336305,,,52.23725100000000,10/00020/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.23949300000000,CB25 9EJ,2010-02-01,fhrs_exempt_en-GB,Exempt,,FHRS,
13892,,,,,Appertize Catering,Mobile caterer,7846,5,,336366,5,,,11/00001/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2012-12-10,fhrs_5_en-GB,5,,FHRS,0
13893,7 High Street,Ely,Cambridgeshire,,Argos Store,Retailers - other,4613,,,336523,,,52.39964200000000,E0375/0007/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26327600000000,CB7 4LJ,2012-05-30,fhrs_exempt_en-GB,Exempt,,FHRS,
13894,7 Station Road,Haddenham,Ely,Cambridgeshire,Arkenstall Village Centre,Other catering premises,7841,,,336608,,,52.36131100000000,HA215/0007/1/002,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.14954500000000,CB6 3XD,2009-02-06,fhrs_exempt_en-GB,Exempt,,FHRS,
13895,,,,,Aroy D Thai Food,Retailers - other,4613,10,,592024,10,,,13/00065/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2013-10-12,fhrs_3_en-GB,3,,FHRS,5
13896,2A Clay Street,Soham,Ely,Cambridgeshire,Asda Stores Ltd,Retailers - supermarkets/hypermarkets,7840,5,,710398,5,,52.33244200000000,14/00058/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.33505300000000,CB7 5HH,2014-10-21,fhrs_5_en-GB,5,,FHRS,0
13897,8 - 10 High Street,Ashley,Newmarket,Cambridgeshire,Ashley Stores,Retailers - other,4613,20,,336444,5,,52.22464500000000,AS025/0012/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.48382900000000,CB8 9DX,2014-07-22,fhrs_1_en-GB,1,,FHRS,15
13898,48 High Street,Ashley,Newmarket,Suffolk,Ashley Village Hall,Other catering premises,7841,,,336446,,,52.22464500000000,AS025/0048/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.48382900000000,CB8 9DX,2011-01-07,fhrs_exempt_en-GB,Exempt,,FHRS,
13899,,,,,Askay's,Other catering premises,7841,0,,336745,0,,,WL050/0002/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2013-03-05,fhrs_5_en-GB,5,,FHRS,0
13900,,,,,Audrey's Pantry,Other catering premises,7841,5,,558698,5,,,07/00209/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2011-10-27,fhrs_5_en-GB,5,,FHRS,5
13901,23 High Street,Soham,Cambridgeshire,,Babs Fish Bar,Takeaway/sandwich shop,7844,10,,583846,10,,52.33244200000000,13/00094/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.33819400000000,CB7 5HA,2013-09-12,fhrs_3_en-GB,3,,FHRS,5
13902,Lumley Close,Ely,Cambridgeshire,,Baird Lodge,Other catering premises,7841,0,,336533,5,,52.41413400000000,E0478/9999/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.27466400000000,CB7 4FF,2014-03-19,fhrs_5_en-GB,5,,FHRS,0
13903,4 Church Street,Isleham,Ely,Cambridgeshire,Bamboo Garden,Takeaway/sandwich shop,7844,30,,686852,20,,52.34247500000000,14/00094/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.41076600000000,CB7 5RX,2014-07-02,fhrs_0_en-GB,0,,FHRS,10
13904,62 Newnham Street,Ely,Cambridgeshire,,Bar 62,Hotel/bed & breakfast/guest house,7842,10,,632958,10,,52.40099500000000,13/00123/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26631500000000,CB7 4PE,2014-02-08,fhrs_3_en-GB,3,,FHRS,5
13905,,,,,Barbs Cakes,Other catering premises,7841,0,,463347,5,,,12/00024/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2012-11-07,fhrs_5_en-GB,5,,FHRS,0
13906,27 High Street,Ely,Cambridgeshire,,Barkers Bakery,Retailers - other,4613,5,,336367,10,,52.39949800000000,11/00003/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26422400000000,CB7 4LQ,2014-10-14,fhrs_4_en-GB,4,,FHRS,5
13907,78 Broad Street,Ely,Cambridgeshire,,Basmati Indian Cuisine,Restaurant/Cafe/Canteen,1,20,,408466,10,,52.39510600000000,11/00096/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26580700000000,CB7 4BE,2014-07-30,fhrs_1_en-GB,1,,FHRS,15
13908,Bedford House,28 St Marys Street,Ely,Cambridgeshire,Bedford House Day Centre,Other catering premises,7841,0,,336565,0,,52.40004400000000,E0720/9999/1/033,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26104700000000,CB7 4ES,2014-07-04,fhrs_5_en-GB,5,,FHRS,0
13909,2 North Street,Burwell,Cambridge,,Bengal Fox,Restaurant/Cafe/Canteen,1,10,,716545,5,,52.28250300000000,14/00135/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.32483200000000,CB25 0BA,2014-11-12,fhrs_4_en-GB,4,,FHRS,5
13910,24 Market Place,Ely,Cambridgeshire,,Bent & Cornwell Quality Meats Ltd,Retailers - other,4613,5,,336538,0,,52.39926500000000,E0495/0024/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26602000000000,CB7 4NT,2014-06-24,fhrs_5_en-GB,5,,FHRS,5
13911,Berrycroft,Soham,Ely,Cambridgeshire,Berrycroft Over 60S Luncheon Club,Other catering premises,7841,5,,610356,0,,52.33748800000000,13/00135/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.33402700000000,CB7 5BL,2014-04-16,fhrs_5_en-GB,5,,FHRS,5
13912,18 High Street,Soham,Ely,Cambridgeshire,Best One,Retailers - other,4613,10,,336334,10,,52.33261700000000,10/00113/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.33843800000000,CB7 5HE,2013-12-05,fhrs_2_en-GB,2,,FHRS,15
13913,,,,,Bev's Bakes,Other catering premises,7841,5,,706448,0,,,14/00103/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2014-10-06,fhrs_5_en-GB,5,,FHRS,0
13914,,,,,Bibi's Indian Cookery Courses,Restaurant/Cafe/Canteen,1,10,,715468,0,,,14/00115/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2014-11-11,fhrs_4_en-GB,4,,FHRS,0
13915,Barton Road,Ely,Cambridgeshire,,Bishop Woodford House,Other catering premises,7841,10,,579696,5,,52.39547200000000,E0065/9999/1/002,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.25984300000000,CB7 4DX,2013-08-16,fhrs_4_en-GB,4,,FHRS,5
13916,8 St Marys Street,Ely,Cambridgeshire,,BKK Thai Restaurant,Restaurant/Cafe/Canteen,1,10,,336563,15,,52.40004400000000,E0720/0008/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26104700000000,CB7 4ES,2013-08-22,fhrs_2_en-GB,2,,FHRS,10
13917,Community Centre,Black Horse Drove,Littleport,Cambridgeshire,Black Horse Drove Community Centre,Other catering premises,7841,,,336414,,,52.49808900000000,11/00128/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.35244100000000,CB6 1EG,2011-10-04,fhrs_exempt_en-GB,Exempt,,FHRS,
13918,Mill Road,Ashley,Ely,Suffolk,Bloodstock Barn,Hotel/bed & breakfast/guest house,7842,0,,718708,0,,52.22933600000000,14/00033/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.48268500000000,CB8 9EE,2014-11-18,fhrs_5_en-GB,5,,FHRS,0
13919,6 Market Street,Ely,Cambridgeshire,,Boots,Retailers - other,4613,,,336540,,,52.39957300000000,E0505/0006/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26543300000000,CB7 4PB,2008-11-17,fhrs_exempt_en-GB,Exempt,,FHRS,
13920,23 Main Street,Littleport,Ely,Cambridgeshire,Boswell & Son,Retailers - other,4613,10,,336218,10,,52.45648200000000,08/00045/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.30593200000000,CB6 1PH,2014-06-04,fhrs_3_en-GB,3,,FHRS,10
13921,5 High Street Passage,Ely,Cambridgeshire,,Boswell & Son,Retailers - other,4613,0,,336137,5,,52.39957400000000,05/00101/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26493300000000,CB7 4NB,2013-09-24,fhrs_5_en-GB,5,,FHRS,5
13922,Bottisham Primary School,Beechwood Avenue,Bottisham,Cambridge,Bottisham Nursery School,Hospitals/Childcare/Caring Premises,5,0,,589456,0,,52.22094600000000,12/00148/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26552400000000,CB25 9BE,2013-09-27,fhrs_5_en-GB,5,,FHRS,0
13923,Beechwood Avenue,Bottisham,Cambridge,,Bottisham Primary School,School/college/university,7845,5,,336451,5,,52.22094600000000,BO010/9999/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26552400000000,CB25 9BE,2015-01-29,fhrs_5_en-GB,5,,FHRS,5
13924,31 Downing Close,Bottisham,Cambridge,,Bottisham Royal British Legion,Other catering premises,7841,5,,336453,5,,52.21867200000000,BO040/0031/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.15924700000000,CB5 9DD,2012-01-19,fhrs_5_en-GB,5,,FHRS,5
13925,12 High Street,Bottisham,Cambridge,,Bottisham Village Stores,Retailers - other,4613,0,,336454,10,,52.22263400000000,BO050/0012/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.25858200000000,CB25 9DA,2013-01-14,fhrs_4_en-GB,4,,FHRS,0
13926,Downfields Garage,Fordham Road,Soham,Ely,BP Spar,Retailers - other,4613,5,,336684,10,,52.32148900000000,SO145/9999/1/007,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.35681100000000,CB7 5AJ,2013-09-02,fhrs_4_en-GB,4,,FHRS,5
13927,143 Lynn Road,Ely,Cambridgeshire,,Brain Injury Rehabilitation Trust,Hospitals/Childcare/Caring Premises,5,0,,336127,0,,52.41417000000000,05/00008/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.27197100000000,,2013-03-27,fhrs_5_en-GB,5,,FHRS,0
13928,Isleham C Of E Primary School,3 Malting Lane,Isleham,Ely,Breakfast Club,Hospitals/Childcare/Caring Premises,5,0,,587028,0,,52.34040100000000,12/00164/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.41370700000000,CB7 5RZ,2013-09-26,fhrs_5_en-GB,5,,FHRS,0
13929,Kennett Primary School,98 Station Road,Kennett,Newmarket,Breakfast Club,Hospitals/Childcare/Caring Premises,5,0,,555419,10,,52.28482800000000,12/00150/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.48694500000000,CB8 7QQ,2013-06-12,fhrs_4_en-GB,4,,FHRS,0
13930,High Street,Brinkley,Newmarket,Suffolk,Brinkley Memorial Hall,Other catering premises,7841,,,336457,,,52.24275800000000,BR050/9999/1/043,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.40309800000000,,2012-04-25,fhrs_exempt_en-GB,Exempt,,FHRS,
13931,11 Newmarket Road,Newmarket,Suffolk,,British Racing School,Restaurant/Cafe/Canteen,1,0,,336103,0,,52.26788800000000,03/00042/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.41190500000000,CB8 7NU,2014-01-14,fhrs_5_en-GB,5,,FHRS,0
13932,49 Brook Street,Soham,Ely,Cambridgeshire,Brook Entertainment,Restaurant/Cafe/Canteen,1,20,,336369,10,,52.33017500000000,11/00009/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.34598600000000,CB7 5AD,2014-09-24,fhrs_1_en-GB,1,,FHRS,15
13933,,,,,Bulgarian Delights,Retailers - other,4613,10,,706447,5,,,14/00088/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2014-10-07,fhrs_4_en-GB,4,,FHRS,5
13934,,,,,Bumbles Bakery,Other catering premises,7841,10,,583844,5,,,13/00087/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2013-09-12,fhrs_4_en-GB,4,,FHRS,0
13935,,,,,Bunting's Cakes,Other catering premises,7841,10,,592025,5,,,13/00125/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2013-10-16,fhrs_4_en-GB,4,,FHRS,0
13936,56B Witchford Road,Ely,Cambridgeshire,,Burger King,Takeaway/sandwich shop,7844,0,,492876,0,,52.39041700000000,12/00105/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.23867100000000,CB6 3NN,2014-09-18,fhrs_4_en-GB,4,,FHRS,10
13937,,,,,Burger Palace,Mobile caterer,7846,5,,336257,5,,,09/00014/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2014-02-10,fhrs_5_en-GB,5,,FHRS,5
13938,Burrough Green C Of E Primary Schoo,Bradley Road,Burrough Green,Newmarket,Burrough Green Playgroup,Hospitals/Childcare/Caring Premises,5,5,,336198,5,,52.17428600000000,07/00213/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.39298700000000,CB8 9NH,2011-01-05,fhrs_5_en-GB,5,,FHRS,5
13939,Bradley Road,Burrough Green,Newmarket,Suffolk,Burrough Green Primary School,School/college/university,7845,0,,336368,0,,52.17428600000000,11/00006/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.39298700000000,CB8 9NH,2014-03-24,fhrs_5_en-GB,5,,FHRS,0
13940,Reading Room,Bradley Road,Burrough Green,Newmarket,Burrough Green Village Hall,Other catering premises,7841,,,336449,,,52.17428600000000,BG010/9999/1/023,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.39298700000000,CB8 9NH,2012-04-25,fhrs_exempt_en-GB,Exempt,,FHRS,
13941,1A High Street,Ely,Cambridgeshire,,Burrows,Retailers - other,4613,,,336521,,,52.39964200000000,E0375/0001/1/003,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.26327600000000,CB7 4LJ,2012-07-18,fhrs_exempt_en-GB,Exempt,,FHRS,
13942,Ash Grove,Burwell,Cambridge,,Burwell & District Day Centre,Other catering premises,7841,5,,336470,5,,52.27662800000000,BU235/9999/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.32453900000000,CB25 0DR,2013-08-14,fhrs_5_en-GB,5,,FHRS,0
13943,Burwell Sports Centre,Buntings Path,Burwell,Cambridge,Burwell Community Sports Centre Association,Other catering premises,7841,,,336460,,,52.27996200000000,BU040/9999/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.32966900000000,CB25 0DD,2011-07-11,fhrs_exempt_en-GB,Exempt,,FHRS,
13944,21 The Causeway,Burwell,Cambridge,,Burwell Ex-Servicemens Club,Other catering premises,7841,,,336472,,,52.27789900000000,BU315/0021/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.32623200000000,CB25 0DU,2009-10-06,fhrs_exempt_en-GB,Exempt,,FHRS,
13945,46 North Street,Burwell,Cambridge,,Burwell House,Hospitals/Childcare/Caring Premises,5,5,,336469,5,,52.21867200000000,BU210/0046/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.15924700000000,CB5 0BA,2013-08-14,fhrs_5_en-GB,5,,FHRS,5
13946,,,,,Burwell Kebab,Mobile caterer,7846,20,,632959,20,,,13/00131/MIXED,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,,,2014-02-11,fhrs_1_en-GB,1,,FHRS,10
13947,11 The Causeway,Burwell,Cambridge,,Burwell Post Office,Retailers - other,4613,5,,336471,5,,52.27789900000000,BU315/0011/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.32623200000000,CB25 0DU,2011-03-22,fhrs_5_en-GB,5,,FHRS,5
13948,The Causeway,Burwell,Cambridge,,Burwell Primary School,School/college/university,7845,5,,336476,0,,52.25316700000000,BU315/9999/1/014,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.30117300000000,CB25 0DX,2013-10-07,fhrs_5_en-GB,5,,FHRS,5
13949,Central House,4 North Street,Burwell,Cambridge,Burwell Stores,Retailers - other,4613,5,,336467,5,,52.28250300000000,BU210/0004/1/001,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.32483200000000,CB25 0BA,2012-05-31,fhrs_5_en-GB,5,,FHRS,5
13950,Bury House,11 Main Street,Little Downham,Ely,Bury House B & B,Hotel/bed & breakfast/guest house,7842,5,,336235,5,,52.43278800000000,08/00106/FOOD,028,customerservices@eastcambs.gov.uk,East Cambridgeshire,http://www.eastcambs.gov.uk,0.24096500000000,CB6 2ST,2012-02-20,fhrs_5_en-GB,5,,FHRS,5
