,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
42760,Lower Somercotes Somercotes Alfreton Derbyshire,,,,Amber Valley Rugby Club,Pub/bar/nightclub,7843,10,,680,5,,53.07522200000000,0001842/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.35751100000000,DE55 4NQ,2011-10-26,fhrs_4_en-GB,4,,FHRS,0
42761,Unit 1 First Floor Rear 157 Nottingham Road Somercotes Alfreton Derbyshire,,,,Amber Valley Training,Restaurant/Cafe/Canteen,1,10,,33726,5,,53.08564900000000,10/00062/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.37427100000000,DE55 4HQ,2013-07-29,fhrs_4_en-GB,4,,FHRS,5
42762,51 Brook Street Heage Belper Derbyshire,,,,Amber Valley Wines,Distributors/Transporters,7,0,,34012,0,,53.04807000000000,10/00082/FOOD,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.44592600000000,DE56 2AG,2015-02-03,fhrs_5_en-GB,5,,FHRS,5
42763,23-27 Church Street Ripley Derbyshire,,,,Amber Value,Retailers - other,4613,,,1175,,,53.05109400000000,0009473/HS,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.40574200000000,DE5 3BU,2014-08-12,fhrs_exempt_en-GB,Exempt,,FHRS,
42764,Toadmoor Lane Ambergate Belper Derbyshire,,,,Ambergate Primary School,School/college/university,7845,5,,1286,0,,53.05617300000000,0010960/FOOD,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.48070500000000,DE56 2GN,2014-06-09,fhrs_5_en-GB,5,,FHRS,5
42765,Toadmoor Lane Ambergate Belper Derbyshire,,,,Ambergate Traditional Chip Shop,Takeaway/sandwich shop,7844,10,,198201,0,,53.04611500000000,0010961/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.40159800000000,DE5 2GN,2014-10-21,fhrs_4_en-GB,4,,FHRS,0
42766,Long Close Cemetery Lane Ripley Derbyshire,,,,Ambervale Resource Centre,Hospitals/Childcare/Caring Premises,5,0,,1185,5,,53.04500200000000,0009557/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.40437900000000,DE5 3HY,2014-07-08,fhrs_5_en-GB,5,,FHRS,0
42767,Chesterfield Road Oakerthorpe Alfreton Derbyshire,,,,Anchor Inn,Restaurant/Cafe/Canteen,1,5,,912,5,,53.09135900000000,0005047/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.42089600000000,DE55 7LP,2013-04-24,fhrs_5_en-GB,5,,FHRS,5
42768,10 King Street Duffield Belper Derbyshire,,,,Andrew Coates Traditional Butchers,Manufacturers/packers,7839,5,,797,0,,52.98909000000000,0003543/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.48997000000000,DE56 4EU,2014-08-27,fhrs_5_en-GB,5,,FHRS,5
42769,18 High Street Alfreton Derbyshire,,,,Andrews Fish Bar,Takeaway/sandwich shop,7844,5,,568,0,,53.09742200000000,0000361/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.38928900000000,DE55 7BN,2014-02-13,fhrs_5_en-GB,5,,FHRS,5
42770,Mobile Catering Unit Nottingham Road Somercotes Alfreton Derbyshire,,,,Angelas Kitchen,Mobile caterer,7846,0,,704,5,,53.08223300000000,0001996/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.37254400000000,DE55 4JJ,2013-07-03,fhrs_5_en-GB,5,,FHRS,5
42771,Unit 2 Acorn Centre Station Road Langley Mill Nottingham,,,,Angelo's Chippery,Takeaway/sandwich shop,7844,5,,1536,5,,53.01952400000000,0027211/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.32971600000000,NG16 4AF,2013-10-23,fhrs_5_en-GB,5,,FHRS,5
42772,162 Ashbourne Road Turnditch Belper Derbyshire,,,,Anthony Andrews Butchers,Retailers - other,4613,5,,9503,5,,53.01599500000000,04/00021/HS,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.55722300000000,DE56 2LH,2014-03-04,fhrs_5_en-GB,5,,FHRS,5
42773,Anvil Club Casson Street Ironville Derbyshire,,,,Anvil Club,Pub/bar/nightclub,7843,10,,22073,5,,53.06222200000000,07/00114/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.35219800000000,NG16 5NN,2014-08-13,fhrs_4_en-GB,4,,FHRS,0
42774,Central Road Alfreton Derbyshire,,,,Argos,Retailers - other,4613,,,7677,,,53.09738900000000,03/00140/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.38640700000000,DE55 7BH,2014-03-31,fhrs_exempt_en-GB,Exempt,,FHRS,
42775,Unit 3 Heanor Retail Park Heanor Derbyshire,,,,Argos,Retailers - other,4613,,,7669,,,53.01560500000000,03/00137/HS,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.35908200000000,DE75 7EX,2014-03-31,fhrs_exempt_en-GB,Exempt,,FHRS,
42776,Arkwrights Bar 6 Campbell Street Belper Derbyshire,,,,Arkwrights Bar,Pub/bar/nightclub,7843,0,,611164,0,,53.02232900000000,0000021/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.48297400000000,DE56 1AP,2013-11-22,fhrs_5_en-GB,5,,FHRS,0
42777,Station Road Langley Mill Derbyshire,,,,Asda Superstore,Retailers - supermarkets/hypermarkets,7840,0,,34117,5,,53.02020100000000,10/00090/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.33015300000000,NG16 4LH,2014-10-28,fhrs_5_en-GB,5,,FHRS,5
42778,Chesterfield Road Alfreton Derbyshire,,,,Ash Lea House,Hospitals/Childcare/Caring Premises,5,0,,557,5,,53.09890400000000,0000167/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.39074600000000,DE55 7DT,2013-05-03,fhrs_5_en-GB,5,,FHRS,5
42779,Ashfields House 34 Mansfield Road Heanor Derbyshire,,,,Ashfields Residential Home,Hospitals/Childcare/Caring Premises,5,0,,999,5,,53.01632900000000,0006959/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.34502900000000,DE75 7AQ,2013-12-05,fhrs_5_en-GB,5,,FHRS,5
42780,Watchorn Lane Alfreton Derbyshire,,,,Ashwood Inn,Pub/bar/nightclub,7843,5,,559,10,,53.08981300000000,0000196/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.39375700000000,DE55 7AT,2014-01-09,fhrs_3_en-GB,3,,FHRS,10
42781,,,,,Astral House,Mobile caterer,7846,0,,451796,0,,,12/00079/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,,,2014-09-22,fhrs_5_en-GB,5,,FHRS,0
42782,Unit 10 Salcombe Road Alfreton Derbyshire,,,,Atlas Workout Warehouse,Retailers - other,4613,,,17517,,,53.10182000000000,06/00005/HS,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.37249900000000,DE55 7RG,2014-08-27,fhrs_exempt_en-GB,Exempt,,FHRS,
42783,Tesco Stores Hall Street Alfreton Derbyshire,,,,Avenance,Restaurant/Cafe/Canteen,1,5,,10087,0,,53.09688600000000,04/00121/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.38813200000000,DE55 7BQ,2014-01-06,fhrs_5_en-GB,5,,FHRS,5
42784,Tesco Stores High Street Heanor Derbyshire,,,,Avenance,Restaurant/Cafe/Canteen,1,0,,1537,0,,53.01560500000000,0027324/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.35908200000000,DE75 7EX,2014-01-03,fhrs_5_en-GB,5,,FHRS,5
42785,Central Road Alfreton Derbyshire,,,,B & M Retail Limited (T/A B   M Bargains),Retailers - other,4613,5,,555,5,,53.09738900000000,0000135/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.38640700000000,DE55 7BH,2014-08-13,fhrs_5_en-GB,5,,FHRS,5
42786,Chapel Street Belper Derbyshire,,,,B & M Retail Limited (T/A B   M Bargains),Retailers - other,4613,5,,547867,5,,53.02199400000000,0007923/HS,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.48430500000000,DE56 1AR,2013-08-06,fhrs_5_en-GB,5,,FHRS,5
42787,Derby Road Belper Derbyshire,,,,Babington Hospital,Hospitals/Childcare/Caring Premises,5,0,,1082,0,,53.01895400000000,0008091/FOOD,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.48619000000000,DE56 1WH,2013-08-29,fhrs_5_en-GB,5,,FHRS,5
42788,35 Birchwood Lane Somercotes Alfreton Derbyshire,,,,Bailey's Stores,Retailers - other,4613,5,,667,0,,53.08124600000000,0001618/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.36430300000000,DE55 4ND,2013-01-22,fhrs_5_en-GB,5,,FHRS,0
42789,22 George Street Riddings Alfreton Derbyshire,,,,Bains Supermarket,Retailers - other,4613,5,,649,0,,53.06912800000000,0001269/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.36603400000000,DE55 4AU,2015-02-05,fhrs_5_en-GB,5,,FHRS,5
42790,78 High Street Alfreton Derbyshire,,,,Bakery,Manufacturers/packers,7839,0,,22186,0,,53.09742700000000,07/00139/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.38672000000000,DE55 7BE,2013-06-26,fhrs_5_en-GB,5,,FHRS,5
42791,Wilmot Street Heanor Derbyshire,,,,Banana Moon Day Nursery,School/college/university,7845,5,,45399,5,,53.01073400000000,11/00005/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.35435500000000,DE75 7EF,2014-05-08,fhrs_5_en-GB,5,,FHRS,0
42792,Duffield Bank Duffield Derbyshire,,,,Bankwood Nursing Home - HC-One,Hospitals/Childcare/Caring Premises,5,0,,793,5,,53.11853408813480,0003442/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.60029995441437,DE56 4BG,2014-07-16,fhrs_5_en-GB,5,,FHRS,5
42793,56 Bridge Street Belper Derbyshire,,,,Barakah,Restaurant/Cafe/Canteen,1,10,,636799,10,,53.02614100000000,0007792/HS,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.48507600000000,DE56 1AZ,2014-03-06,fhrs_4_en-GB,4,,FHRS,0
42794,15B King Street Belper Derbyshire,,,,Bargain Booze,Retailers - other,4613,0,,27970,0,,53.02329400000000,08414/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.48364900000000,DE56 1PW,2012-12-05,fhrs_5_en-GB,5,,FHRS,0
42795,18 Oxford Street Ripley Derbyshire,,,,Bargain Booze,Retailers - other,4613,0,,1242,0,,53.04980100000000,0010281/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.40595400000000,DE5 3AL,2014-10-27,fhrs_5_en-GB,5,,FHRS,0
42796,32 Market Place Heanor Derbyshire,,,,Bargain Booze,Retailers - other,4613,10,,1004,0,,53.01323900000000,0006992/HS,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.35366200000000,DE75 7EG,2014-06-16,fhrs_4_en-GB,4,,FHRS,10
42797,21 Cromford Road Langley Mill Derbyshire,,,,Basilia,Restaurant/Cafe/Canteen,1,0,,482614,0,,53.02060200000000,12/00104/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.32795500000000,NG16 4ED,2014-01-21,fhrs_5_en-GB,5,,FHRS,0
42798,39 Market Street Heanor Derbyshire,,,,Bay Leaf,Restaurant/Cafe/Canteen,1,10,,28879,10,,53.01407500000000,09/00033/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.35534800000000,DE75 7NR,2013-11-14,fhrs_3_en-GB,3,,FHRS,10
42799,Belper Road/ Wirksworth Road Alderwasley Belper Derbyshire,,,,Bear Inn And Hotel,Pub/bar/nightclub,7843,10,,744,10,,53.06724500000000,0002697/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.52983500000000,DE56 2RD,2014-02-05,fhrs_3_en-GB,3,,FHRS,10
42800,52 King Street Belper Derbyshire,,,,Beaurepaire Patisserie,Restaurant/Cafe/Canteen,1,5,,623321,5,,53.02308000000000,0008454/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.48198200000000,DE56 1PL,2014-01-09,fhrs_5_en-GB,5,,FHRS,5
42801,31 Market Place Heanor Derbyshire,,,,Becketts,Retailers - other,4613,0,,1003,5,,53.01323900000000,0006989/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.35366200000000,DE75 7EG,2014-07-18,fhrs_5_en-GB,5,,FHRS,5
42802,Woodlinkin Lay-by Cromford Road Langley Mill Nottingham,,,,Becky's Cafe,Mobile caterer,7846,0,,944,0,,53.02781700000000,0005692/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.34346300000000,,2013-08-21,fhrs_5_en-GB,5,,FHRS,5
42803,Park Farm Park Lane South Wingfield Alfreton Derbyshire,,,,Bed And Breakfast,Hotel/bed & breakfast/guest house,7842,0,,18066,0,,53.08328000000000,06/00065/FOOD,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.44769800000000,DE55 7LR,2013-06-10,fhrs_5_en-GB,5,,FHRS,0
42804,151 Peasehill Ripley Derbyshire,,,,Beehive Inn,Pub/bar/nightclub,7843,5,,1253,5,,53.04289000000000,0010392/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.39565300000000,DE5 3JN,2012-02-22,fhrs_5_en-GB,5,,FHRS,5
42805,35 Main Road Smalley Ilkeston Derbyshire,,,,Bell Inn,Pub/bar/nightclub,7843,5,,888,5,,52.99650600000000,0004857/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.39400600000000,DE7 6EF,2015-01-08,fhrs_5_en-GB,5,,FHRS,5
42806,Mobile Unit Clover Nook Road Somercotes Alfreton Derbyshire,,,,Bella's Baps,Mobile caterer,7846,5,,25029,10,,53.09038400000000,08/00037/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.35862900000000,DE55 4RF,2014-01-17,fhrs_4_en-GB,4,,FHRS,0
42807,Sandyford Lane Alderwasley Belper Derbyshire,,,,Belper Amateurs Cricket Club,Pub/bar/nightclub,7843,5,,746,5,,53.05376500000000,0002699/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.51740500000000,DE56 2DP,2014-08-20,fhrs_5_en-GB,5,,FHRS,0
42808,15 Market Place Belper Derbyshire,,,,Belper Balti,Takeaway/sandwich shop,7844,10,,17918,10,,53.02331900000000,06/00046/FH,062,envhealth@ambervalley.gov.uk,Amber Valley,http://www.ambervalley.gov.uk,-1.47895200000000,DE56 1FZ,2013-08-19,fhrs_3_en-GB,3,,FHRS,10
