,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
213589,Village Hall,Queen Catherine Road,Steeple Claydon,Buckinghamshire,Age UK Day Centre,Hospitals/Childcare/Caring Premises,5,0,,369649,0,,51.93614900000000,EH/00010096,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.97970900000000,MK18 2PY,2013-10-15,fhrs_5_en-GB,5,,FHRS,5
213590,Church Hill,Akeley,Buckinghamshire,,Akeley Village Hall,Other catering premises,7841,,,370047,,,52.03257600000000,EH/00023693,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.96815800000000,MK18 5HB,2010-09-02,fhrs_exempt_en-GB,Exempt,,FHRS,
213591,20 Edison Road,Aylesbury,Buckinghamshire,,Al Dente,Takeaway/sandwich shop,7844,10,,606703,5,,51.82231900000000,EH/00026790,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.85087100000000,HP19 8TE,2013-11-04,fhrs_4_en-GB,4,,FHRS,0
213592,143 Cambridge Street,Aylesbury,Buckinghamshire,,Aldi,Retailers - supermarkets/hypermarkets,7840,0,,370222,0,,51.81928600000000,EH/00024685,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.80900400000000,HP20 1BT,2009-03-19,fhrs_5_en-GB,5,,FHRS,0
213593,Alfred Rose Community Centre,Dunsham Lane,Aylesbury,Buckinghamshire,Alfred Rose Park Pre-school,School/college/university,7845,5,,669982,0,,51.82500000000000,EH/00026903,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.81034800000000,HP20 2DB,2014-06-12,fhrs_5_en-GB,5,,FHRS,0
213594,Ashmead Combined School,Cole Road,Aylesbury,Buckinghamshire,Alliance In Partnership,School/college/university,7845,0,,370338,0,,51.80220600000000,EH/00025473,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.82007100000000,HP21 8SU,2012-12-14,fhrs_5_en-GB,5,,FHRS,0
213595,Elmhurst School,Dunsham Lane,Aylesbury,Buckinghamshire,Alliance In Partnership,School/college/university,7845,0,,370270,5,,51.82500000000000,EH/00025253,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.81034800000000,HP20 2DB,2014-02-12,fhrs_5_en-GB,5,,FHRS,5
213596,Haydon Abbey School,Weedon Road,Aylesbury,Buckinghamshire,Alliance In Partnership,School/college/university,7845,5,,370273,0,,51.82499300000000,EH/00025256,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.82581600000000,HP19 9NS,2010-10-13,fhrs_5_en-GB,5,,FHRS,0
213597,Long Crendon School,Chilton Road,Long Crendon,Buckinghamshire,Alliance In Partnership,School/college/university,7845,0,,370261,0,,51.77855900000000,EH/00025211,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.99963200000000,HP18 9BZ,2011-09-13,fhrs_5_en-GB,5,,FHRS,0
213598,Mandeville School,Ellen Road,Aylesbury,Buckinghamshire,Alliance In Partnership,School/college/university,7845,0,,369347,0,,51.79913500000000,EH/00002978,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.81430600000000,HP21 8ES,2012-05-29,fhrs_5_en-GB,5,,FHRS,0
213599,Sir Henry Floyd Grammar School,Oxford Road,Aylesbury,Buckinghamshire,Alliance In Partnership,School/college/university,7845,5,,369292,5,,51.81341300000000,EH/00001263,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.82407200000000,HP21 8PE,2013-02-25,fhrs_5_en-GB,5,,FHRS,0
213600,St. Louis Primary School,Harris Court,Aylesbury,Buckinghamshire,Alliance In Partnership,School/college/university,7845,5,,370272,0,,51.82511200000000,EH/00025255,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.79928800000000,HP20 2XZ,2012-10-18,fhrs_5_en-GB,5,,FHRS,0
213601,The Cottesloe School,Church Street,Wing,Buckinghamshire,Alliance In Partnership,School/college/university,7845,0,,486374,0,,51.89455400000000,EH/00026536,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.72085100000000,LU7 0NY,2012-12-19,fhrs_5_en-GB,5,,FHRS,0
213602,Thomas Hickman School,Belgrave Road,Aylesbury,Buckinghamshire,Alliance In Partnership,School/college/university,7845,5,,370271,0,,51.82808000000000,EH/00025254,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.83689500000000,HP19 9HP,2013-05-21,fhrs_5_en-GB,5,,FHRS,5
213603,Wendover C Of E Junior School,Wharf Road,Wendover,Buckinghamshire,Alliance In Partnership Limited,School/college/university,7845,0,,636654,0,,51.76638100000000,EH/00026822,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.74092400000000,HP22 6HF,2014-02-27,fhrs_5_en-GB,5,,FHRS,0
213604,Wingrave C Of E Combined School,Twelve Leys,Wingrave,Buckinghamshire,Alliance In Partnership Limited,School/college/university,7845,5,,619858,0,,51.86600300000000,EH/00026821,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.74561000000000,HP22 4QG,2013-12-12,fhrs_5_en-GB,5,,FHRS,0
213605,,,,,Andrew Beer,Farmers/growers,7838,5,,508667,0,,,EH/00026209,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,,,2013-01-25,fhrs_5_en-GB,5,,FHRS,0
213606,Startops End,Lower Icknield Way,Marsworth,Buckinghamshire,Anglers Retreat,Pub/bar/nightclub,7843,5,,369603,5,,51.81824700000000,EH/00008928,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.66769200000000,HP23 4LJ,2014-05-08,fhrs_4_en-GB,4,,FHRS,10
213607,,,,,Anna King,Other catering premises,7841,10,,569638,5,,,EH/00026580,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,,,2013-06-10,fhrs_4_en-GB,4,,FHRS,5
213608,,,,,Annie's Kitchen,Other catering premises,7841,5,,370582,0,,,EH/00026425,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,,,2013-11-27,fhrs_5_en-GB,5,,FHRS,5
213609,6 Garside Way,Aylesbury,Buckinghamshire,,Apetito Ltd,Distributors/Transporters,7,5,,370404,0,,51.82038800000000,EH/00025784,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.79279800000000,HP20 1BH,2014-02-17,fhrs_5_en-GB,5,,FHRS,0
213610,187 Aylesbury Road,Bierton,Buckinghamshire,,Applecroft B & B,Hotel/bed & breakfast/guest house,7842,5,,370236,0,,51.83438800000000,EH/00024997,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.77709700000000,HP22 5DS,2009-04-20,fhrs_5_en-GB,5,,FHRS,0
213611,171 Bicester Road,Aylesbury,Buckinghamshire,,Applegreen Service Station,Retailers - supermarkets/hypermarkets,7840,0,,369361,0,,51.82340400000000,EH/00003451,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.82598800000000,HP19 9BB,2012-02-07,fhrs_5_en-GB,5,,FHRS,5
213612,Park Street,Aylesbury,Buckinghamshire,,Aqua Vale Swimming & Fitness Centre,Restaurant/Cafe/Canteen,1,5,,617830,5,,51.81750000000000,EH/00026784,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.80224700000000,HP20 1DX,2013-12-06,fhrs_4_en-GB,4,,FHRS,10
213613,The Malt House,45 Walton Road,Aylesbury,Buckinghamshire,Ardenwood Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,5,,370155,0,,51.81146500000000,EH/00024071,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.80564200000000,HP21 7SR,2012-03-08,fhrs_5_en-GB,5,,FHRS,0
213614,72 High Street,Winslow,Buckinghamshire,,Aroma,Takeaway/sandwich shop,7844,0,,369872,5,,51.94482300000000,EH/00019870,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.88145400000000,MK18 3DQ,2011-09-14,fhrs_5_en-GB,5,,FHRS,0
213615,,,,,Artisan Bread & Homemade Food,Other catering premises,7841,5,,643525,0,,,EH/00026787,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,,,2014-03-04,fhrs_5_en-GB,5,,FHRS,5
213616,Ascott,Wing,Buckinghamshire,,Ascott Cricket Pavilion,Other catering premises,7841,5,,369771,5,,51.89787673950195,EH/00012326,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.70895498991013,LU7 0PS,2010-06-14,fhrs_5_en-GB,5,,FHRS,5
213617,Mandeville Road,Aylesbury,Buckinghamshire,,Asda Stores,Retailers - supermarkets/hypermarkets,7840,10,,636649,15,,51.79834800000000,EH/00026743,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.79785300000000,HP21 8BD,2014-02-27,fhrs_2_en-GB,2,,FHRS,0
213618,London Road,Wendover,Buckinghamshire,,Ash Service Station,Retailers - other,4613,5,,369736,10,,51.74471700000000,EH/00011662,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.73480600000000,HP22 6PN,2010-08-24,fhrs_4_en-GB,4,,FHRS,0
213619,Main Street,Ashendon,Buckinghamshire,,Ashendon Village Hall,Other catering premises,7841,5,,369406,0,,51.82276700000000,EH/00004911,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.97639600000000,HP18 0HB,2010-06-16,fhrs_5_en-GB,5,,FHRS,5
213620,Dorton House,Dorton,Buckinghamshire,,Ashfold School Trust Ltd,School/college/university,7845,0,,369511,0,,51.81956481933594,EH/00007105,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-1.01607608795166,HP18 9NG,2011-09-13,fhrs_5_en-GB,5,,FHRS,5
213621,Aylesbury Vale Multicultural Centre,Friarscroft Way,Aylesbury,Buckinghamshire,Asian Elderly Day Centre,Other catering premises,7841,10,,370503,0,,51.81554700000000,EH/00026122,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.81806800000000,HP20 2SQ,2013-11-08,fhrs_4_en-GB,4,,FHRS,5
213622,Anthony Hall,London Road,Aston Clinton,Buckinghamshire,Aston Clinton Luncheon Club,Other catering premises,7841,0,,370464,0,,51.80119200000000,EH/00026011,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.73049900000000,HP22 5HG,2014-02-05,fhrs_5_en-GB,5,,FHRS,0
213623,Anthony Hall,London Road,Aston Clinton,Buckinghamshire,Aston Clinton Preschool,Hospitals/Childcare/Caring Premises,5,5,,369912,0,,51.79823700000000,EH/00022587,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.71371100000000,,2012-01-25,fhrs_5_en-GB,5,,FHRS,0
213624,90 London Road,Aston Clinton,Buckinghamshire,,Aston Clinton Stores,Retailers - other,4613,5,,369921,5,,51.79883300000000,EH/00022779,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.71773100000000,HP22 5HS,2009-01-12,fhrs_5_en-GB,5,,FHRS,5
213625,,,,,Astore And Sons,Mobile caterer,7846,5,,369417,5,,,EH/00005326,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,,,2009-07-16,fhrs_5_en-GB,5,,FHRS,0
213626,McCormick (UK) Ltd,Pegasus Way,Haddenham,Buckinghamshire,Avenance,Restaurant/Cafe/Canteen,1,5,,369873,5,,51.77403500000000,EH/00019897,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.93591600000000,HP17 8LB,2014-10-09,fhrs_5_en-GB,5,,FHRS,5
213627,Gatehouse Road,Aylesbury,Buckinghamshire,,Avondale Nursing Care Home,Hospitals/Childcare/Caring Premises,5,0,,370460,0,,51.81856000000000,EH/00026002,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.82086200000000,HP19 8EH,2014-06-23,fhrs_5_en-GB,5,,FHRS,5
213628,Aylesbury Vale Multicultural Centre,Friarscroft Way,Aylesbury,Buckinghamshire,Aylesbury Caribbean Elderly Group Day Scheme,Other catering premises,7841,10,,370491,5,,51.81554700000000,EH/00026085,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.81806800000000,HP20 2SQ,2013-10-22,fhrs_4_en-GB,4,,FHRS,0
213629,Aylesbury College Of Further Educat,Oxford Road,Aylesbury,Buckinghamshire,Aylesbury College Day Nursery,Hospitals/Childcare/Caring Premises,5,5,,369293,5,,51.81396600000000,EH/00001264,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.82273700000000,HP21 8PD,2008-12-05,fhrs_5_en-GB,5,,FHRS,0
213630,Walton Street,Aylesbury,Buckinghamshire,,Aylesbury Ex-Services Club,Pub/bar/nightclub,7843,0,,370150,0,,51.81162100000000,EH/00024058,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.80768300000000,HP21 7QP,2013-03-06,fhrs_5_en-GB,5,,FHRS,0
213631,Haywood Way,Aylesbury,Buckinghamshire,,Aylesbury Football Club,Pub/bar/nightclub,7843,5,,369369,5,,51.83049600000000,EH/00003702,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.84303000000000,HP19 9WZ,2006-05-09,fhrs_5_en-GB,5,,FHRS,5
213632,Walton Road,Aylesbury,Buckinghamshire,,Aylesbury Grammar School,School/college/university,7845,5,,369309,5,,51.81399400000000,EH/00001544,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.80148400000000,HP21 7RP,2014-02-11,fhrs_5_en-GB,5,,FHRS,5
213633,9 Buckingham Street,Aylesbury,Buckinghamshire,,Aylesbury Kebab & Burger House,Takeaway/sandwich shop,7844,5,,369242,10,,51.81781200000000,EH/00000462,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.81261200000000,HP20 2LA,2013-11-28,fhrs_4_en-GB,4,,FHRS,5
213634,7-11 Temple Street,Aylesbury,Buckinghamshire,,Aylesbury Literary Club,Pub/bar/nightclub,7843,5,,369301,5,,51.81650400000000,EH/00001430,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.81396700000000,HP20 2RN,2010-07-23,fhrs_5_en-GB,5,,FHRS,5
213635,45 Buckingham Street,Aylesbury,Buckinghamshire,,Aylesbury Methodist Church,Hospitals/Childcare/Caring Premises,5,5,,369247,0,,51.81858500000000,EH/00000503,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.81352000000000,HP20 2NQ,2009-02-24,fhrs_5_en-GB,5,,FHRS,5
213636,Thame Road South,Aylesbury,Buckinghamshire,,Aylesbury Opportunities Centre,Hospitals/Childcare/Caring Premises,5,5,,369399,0,,51.81045900000000,EH/00004766,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.82895000000000,HP21 8TS,2014-02-13,fhrs_5_en-GB,5,,FHRS,5
213637,Andrews Way,Coldharbour,Aylesbury,Buckinghamshire,Aylesbury Park Golf Club,Pub/bar/nightclub,7843,10,,369290,5,,51.81129500000000,EH/00001244,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.83736400000000,,2013-05-21,fhrs_4_en-GB,4,,FHRS,5
213638,Ostlers Field,Brook End,Weston Turville,Buckinghamshire,Aylesbury Rugby Football Club,Pub/bar/nightclub,7843,10,,369756,0,,51.79433300000000,EH/00012070,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.74906400000000,HP22 5RN,2013-03-25,fhrs_4_en-GB,4,,FHRS,0
213639,Rose Cottage,31 Bishopstone,Aylesbury,Buckinghamshire,Aylesbury Spa,Hotel/bed & breakfast/guest house,7842,10,,370414,0,,51.78906700000000,EH/00025840,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.84069700000000,HP17 8SF,2012-03-13,fhrs_4_en-GB,4,,FHRS,0
213640,Exchange Street,Aylesbury,Buckinghamshire,,Aylesbury Travelodge,Hotel/bed & breakfast/guest house,7842,0,,608499,0,,,EH/00026686,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,,HP20 1AL,2013-11-13,fhrs_5_en-GB,5,,FHRS,0
213641,12 - 13 Edison Road,Aylesbury,Buckinghamshire,,Aylesbury Tuck,Restaurant/Cafe/Canteen,1,10,,369836,5,,51.82231900000000,EH/00016169,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.85087100000000,HP19 8TE,2013-06-06,fhrs_4_en-GB,4,,FHRS,5
213642,17 Icknield Close,Wendover,Buckinghamshire,,B & B,Hotel/bed & breakfast/guest house,7842,5,,370246,5,,51.76538200000000,EH/00025017,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.73918400000000,HP22 6HG,2010-09-20,fhrs_5_en-GB,5,,FHRS,0
213643,Dinton Cottage,Biggs Lane,Dinton,Buckinghamshire,B & B,Hotel/bed & breakfast/guest house,7842,10,,370240,0,,51.79012500000000,EH/00025002,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.89359200000000,HP17 8UH,2014-01-30,fhrs_4_en-GB,4,,FHRS,0
213644,Huntsmill Farm,Finmere Road,Shalstone,Buckinghamshire,B & B,Hotel/bed & breakfast/guest house,7842,5,,370243,0,,52.01468200000000,EH/00025007,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-1.07173500000000,MK18 5ND,2010-05-13,fhrs_5_en-GB,5,,FHRS,0
213645,Ivy Cottage,Main Street,Chackmore,Buckinghamshire,B & B,Hotel/bed & breakfast/guest house,7842,5,,370238,0,,52.01645600000000,EH/00025000,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-1.00169500000000,MK18 5JE,2010-04-29,fhrs_5_en-GB,5,,FHRS,0
213646,Manor Farm,Mill Road,Shabbington,Buckinghamshire,B & B,Hotel/bed & breakfast/guest house,7842,0,,369642,10,,51.75008500000000,EH/00009859,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-1.03859100000000,HP18 9HJ,2010-12-03,fhrs_4_en-GB,4,,FHRS,5
213647,Old Forge Barn,Ridings Way,Cublington,Buckinghamshire,B & B,Hotel/bed & breakfast/guest house,7842,5,,370239,5,,51.89170800000000,EH/00025001,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.78495900000000,LU7 0LW,2010-10-08,fhrs_5_en-GB,5,,FHRS,0
213648,Poletrees Farm,Ludgershall Road,Brill,Buckinghamshire,B & B,Hotel/bed & breakfast/guest house,7842,5,,369429,5,,51.83923600000000,EH/00005567,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-1.04324000000000,HP18 9TZ,2010-08-12,fhrs_5_en-GB,5,,FHRS,5
213649,Radclive Dairy Farm,Radclive Road,Gawcott,Buckinghamshire,B & B,Hotel/bed & breakfast/guest house,7842,10,,370247,0,,51.99225200000000,EH/00025020,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-1.01119000000000,MK18 4AA,2012-10-10,fhrs_4_en-GB,4,,FHRS,0
213650,The Brownlow,Horton Road,Ivinghoe,Buckinghamshire,B & B,Hotel/bed & breakfast/guest house,7842,5,,370242,5,,51.84882100000000,EH/00025005,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.64438800000000,LU7 9DY,2010-09-02,fhrs_5_en-GB,5,,FHRS,0
213651,4 - 5 Aylesbury Shopping Park,Cambridge Close,Aylesbury,Buckinghamshire,B & M Retail Ltd,Retailers - other,4613,0,,559800,0,,51.82079000000000,EH/00026570,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.81021200000000,HP20 1DG,2013-05-16,fhrs_5_en-GB,5,,FHRS,0
213652,71 Buckingham Street,Aylesbury,Buckinghamshire,,Babs Food & Wine,Retailers - other,4613,10,,369248,0,,51.81979000000000,EH/00000529,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.81527300000000,HP20 2NF,2013-09-13,fhrs_4_en-GB,4,,FHRS,5
213653,14 Cornwall Place,High Street,Buckingham,,Back To Nature (Buckingham) Ltd,Retailers - other,4613,,,405853,,,52.00097800000000,EH/00005882,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.98533100000000,MK18 1SB,2011-01-31,fhrs_exempt_en-GB,Exempt,,FHRS,
213654,51-53 Badgers Way,Buckingham,,,Badgers' General Stores,Retailers - other,4613,0,,369432,0,,51.99312300000000,EH/00005661,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.97844400000000,MK18 7EG,2011-09-16,fhrs_5_en-GB,5,,FHRS,0
213655,44 High Street North,Stewkley,Buckinghamshire,,Bags Of Beauty.com,Restaurant/Cafe/Canteen,1,,,467796,,,51.93040000000000,EH/00026412,021,envhealth@aylesburyvaledc.gov.uk,Aylesbury Vale,http://www.aylesburyvaledc.gov.uk,-0.76445400000000,LU7 0EW,2012-10-16,fhrs_exempt_en-GB,Exempt,,FHRS,
