,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
16644,Keneydon House,2 Delph Street,Whittlesey,Cambridgeshire,ADR Care Homes Ltd,Hospitals/Childcare/Caring Premises,5,0,,38939,0,,52.55997700000000,100090073850,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,-0.12760200000000,PE7 1QQ,2014-09-05,fhrs_5_en-GB,5,,FHRS,5
16645,Drybread Road,Whittlesey,Cambridgeshire,,Alderman Jacobs Academy Trust,School/college/university,7845,0,,39298,5,,52.56146400000000,100091535313,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,-0.11756500000000,PE7 1XJ,2014-09-25,fhrs_5_en-GB,5,,FHRS,5
16646,9 Main Road,Parson Drove,Cambridgeshire,,Alderman Payne Primary School,School/college/university,7845,0,,3679,0,,52.65705200000000,010012123995,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.02868900000000,PE13 4JA,2013-10-10,fhrs_5_en-GB,5,,FHRS,5
16647,Sandyland,Wisbech,Cambridgeshire,,Aldi Stores Limited,Retailers - supermarkets/hypermarkets,7840,0,,2950,0,,52.37379837036133,010002209222,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.00712000019848,PE13 1NX,2014-02-18,fhrs_5_en-GB,5,,FHRS,0
16648,23 High Causeway,Whittlesey,Cambridgeshire,,Alice Fruit Sales,Retailers - other,4613,0,,3764,5,,52.55764100000000,010014153632,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,-0.12711100000000,PE7 1AJ,2012-10-25,fhrs_5_en-GB,5,,FHRS,0
16649,42 Bedford Street,Wisbech,Cambridgeshire,,Alishan Tandori,Restaurant/Cafe/Canteen,1,10,,39492,10,,52.66808100000000,100091610080,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.16062300000000,PE13 3BN,2013-07-26,fhrs_4_en-GB,4,,FHRS,0
16650,Turners Lane,Whittlesey,Cambridgeshire,,Aliwal Manor Old Peoples Home,Hospitals/Childcare/Caring Premises,5,0,,39102,0,,52.55510100000000,100091193090,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,-0.12968300000000,PE7 1EH,2014-01-30,fhrs_5_en-GB,5,,FHRS,5
16651,Hooks Drove,Murrow,Cambridgeshire,,All Best Cuts Limited,Retailers - other,4613,5,,82079,5,,52.63231000000000,200001060983,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.01276700000000,PE13 4HH,2014-09-11,fhrs_5_en-GB,5,,FHRS,5
16652,County Road,March,Cambridgeshire,,All Saints Interchurch Va Prim,School/college/university,7845,0,,39267,0,,52.55737000000000,100091517120,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.08997200000000,PE15 8ND,2014-11-12,fhrs_5_en-GB,5,,FHRS,5
16653,Langwood Fen Drove,Chatteris,Cambridgeshire,,Allan Partners,Hotel/bed & breakfast/guest house,7842,5,,82276,10,,52.45515500000000,200002988491,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.12327800000000,PE16 6XF,2010-09-13,fhrs_4_en-GB,4,,FHRS,5
16654,37 Old Lynn Road,Wisbech,Cambridgeshire,,Almond Yard Produce,Retailers - other,4613,5,,38977,5,,52.67591900000000,100090083023,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.17941200000000,PE14 7AJ,2014-02-20,fhrs_4_en-GB,4,,FHRS,10
16655,Station Road,Whittlesey,Cambridgeshire,,Alphabet Day Nursery,School/college/university,7845,0,,39319,5,,52.54637800000000,100091535594,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,-0.11598400000000,PE7 2HA,2014-12-08,fhrs_5_en-GB,5,,FHRS,5
16656,,,,,Angel Cakes,Other catering premises,7841,5,,548404,0,,,100091609608,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,,,2013-04-09,fhrs_5_en-GB,5,,FHRS,0
16657,The Angles Theatre,Alexandra Road,Wisbech,Cambridgeshire,Angles Bar,Pub/bar/nightclub,7843,5,,4101,5,,52.66376500000000,010034158555,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.15862100000000,PE13 1HQ,2014-12-23,fhrs_5_en-GB,5,,FHRS,5
16658,124 Bridge Street,Chatteris,Cambridgeshire,,Applegreen Petrogas,Retailers - other,4613,0,,82235,5,,52.46310900000000,200002987948,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.04493300000000,PE16 6RN,2012-04-12,fhrs_5_en-GB,5,,FHRS,5
16659,22 West Park Street,Chatteris,Cambridgeshire,,Applegreen Petrogas,Retailers - other,4613,0,,3646,0,,52.45254000000000,010009296173,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.04721000000000,PE16 6AJ,2012-03-27,fhrs_5_en-GB,5,,FHRS,5
16660,Asda Stores Limited,North End,Wisbech,Cambridgeshire,ASDA Staff Canteen,Other catering premises,7841,5,,3747,5,,52.67032600000000,010014152843,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.15692700000000,,2014-04-24,fhrs_5_en-GB,5,,FHRS,5
16661,Customer Cafe,North End,Wisbech,Cambridgeshire,ASDA Stores Limited,Restaurant/Cafe/Canteen,1,0,,3722,0,,,010014151856,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,,,2014-05-12,fhrs_5_en-GB,5,,FHRS,0
16662,North End,Wisbech,Cambridgeshire,,ASDA Stores Limited,Retailers - supermarkets/hypermarkets,7840,5,,82215,5,,52.66863100000000,200002987618,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.15754400000000,PE13 1PE,2014-04-24,fhrs_5_en-GB,5,,FHRS,5
16663,13 Benwick Road,Doddington,Cambridgeshire,,Askham Care Homes,Hospitals/Childcare/Caring Premises,5,5,,38909,5,,52.49853800000000,100090064039,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.04940600000000,PE15 0TX,2014-05-27,fhrs_5_en-GB,5,,FHRS,0
16664,"Customer Restaurant, Tesco Stores Plc",Sandown Road,Wisbech,Cambridgeshire,Avenance,Restaurant/Cafe/Canteen,1,5,,4115,0,,52.65319300000000,010034158740,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.14714400000000,PE14 0SL,2013-05-28,fhrs_5_en-GB,5,,FHRS,0
16665,Bank View,Horseshoe Terrace,Leverington,Cambridgeshire,B & G's Diner,Mobile caterer,7846,0,,39120,0,,52.67797100000000,100091194593,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.15122900000000,PE13 1QA,2014-09-19,fhrs_5_en-GB,5,,FHRS,5
16666,2 Martin Avenue,March,Cambridgeshire,,B & M Stores,Retailers - supermarkets/hypermarkets,7840,0,,455812,0,,52.33944320678710,100091516264,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.03391781821847,PE15 0DF,2012-10-03,fhrs_5_en-GB,5,,FHRS,0
16667,,,,,B B Cherrybel,Other catering premises,7841,5,,636742,5,,,100090081840,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,,,2014-02-07,fhrs_5_en-GB,5,,FHRS,5
16668,7 Station Road,March,Cambridgeshire,,Barn Restaurant,Restaurant/Cafe/Canteen,1,5,,3638,5,,52.55135300000000,010009295547,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.08908100000000,PE15 8LB,2014-09-15,fhrs_5_en-GB,5,,FHRS,5
16669,,,,,Becky's Cupcakes,Other catering premises,7841,5,,4155,5,,,010034161429,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,,,2014-05-28,fhrs_5_en-GB,5,,FHRS,5
16670,4 Union Place,Wisbech,Cambridgeshire,,Bed And Breakfast,Hotel/bed & breakfast/guest house,7842,10,,38984,10,,52.66455800000000,100090086037,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.16002000000000,PE13 1HB,2014-02-27,fhrs_2_en-GB,2,,FHRS,15
16671,,,,,Beechwood,Other catering premises,7841,5,,208977,0,,,100090079375,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,,,2015-01-27,fhrs_5_en-GB,5,,FHRS,0
16672,8 Murrow Bank,Murrow,Cambridgeshire,,Bell Inn Public House,Pub/bar/nightclub,7843,5,,39225,10,,52.64209800000000,100091514030,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.02721400000000,PE13 4HB,2014-02-10,fhrs_4_en-GB,4,,FHRS,5
16673,142 Elm Road,Wisbech,Cambridgeshire,,Bellmans Baguette Bar,Takeaway/sandwich shop,7844,10,,478759,10,,,010090574558,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,,,2014-04-24,fhrs_3_en-GB,3,,FHRS,10
16674,9 - 10 Belmont Road,March,Cambridgeshire,,Belmont Road Care Home,Hospitals/Childcare/Caring Premises,5,5,,38908,5,,52.55286700000000,100090064025,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.09241300000000,PE15 8RQ,2014-07-23,fhrs_5_en-GB,5,,FHRS,0
16675,22 - 24 Norfolk Street,Wisbech,Cambridgeshire,,Bengal Spice,Restaurant/Cafe/Canteen,1,20,,3633,20,,52.66196900000000,010009295121,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.16391500000000,PE13 2LF,2014-07-18,fhrs_1_en-GB,1,,FHRS,10
16676,Benwick Childrens Centre,High Street,Benwick,Cambridgeshire,Benwick Butterflies,School/college/university,7845,0,,3666,0,,52.49434700000000,010012122729,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,-0.02449000000000,PE15 0XA,2014-06-10,fhrs_5_en-GB,5,,FHRS,0
16677,High Street,Benwick,Cambridgeshire,,Benwick Primary School,School/college/university,7845,0,,39251,0,,52.49434700000000,100091516559,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,-0.02449000000000,PE15 0XA,2014-06-10,fhrs_5_en-GB,5,,FHRS,0
16678,Wisbech Friday Car Boot,Enterprise Way,Wisbech,Cambridgeshire,Beryl Senter,Mobile caterer,7846,5,,446145,5,,52.65420100000000,010034161364,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.15030600000000,,2014-10-24,fhrs_5_en-GB,5,,FHRS,5
16679,13 - 15 Nene Quay,Wisbech,Cambridgeshire,,Best Kebab,Takeaway/sandwich shop,7844,5,,38971,5,,52.66516000000000,100090082609,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.15905900000000,PE13 1AQ,2013-10-27,fhrs_5_en-GB,5,,FHRS,5
16680,4 - 5 Causeway Mews,Whittlesey,Cambridgeshire,,Best Kebab House,Takeaway/sandwich shop,7844,0,,3682,5,,52.55378300000000,010012124209,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,-0.12646400000000,PE7 1UA,2014-06-13,fhrs_5_en-GB,5,,FHRS,0
16681,Garton House,123 Jones Drove,Whittlesey,Cambridgeshire,Birchtree,Mobile caterer,7846,10,,82184,5,,52.52404800000000,200002985188,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,-0.04201100000000,PE7 2HW,2012-05-21,fhrs_4_en-GB,4,,FHRS,0
16682,High Road,Wisbech St Mary,Cambridgeshire,,Bisla Convenience,Retailers - other,4613,5,,3753,5,,52.65096800000000,010014153138,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.09620700000000,PE13 4RQ,2012-10-18,fhrs_5_en-GB,5,,FHRS,5
16683,27 Old Lynn Road,Wisbech,Cambridgeshire,,Black Bear Inn,Pub/bar/nightclub,7843,5,,39215,5,,52.67475000000000,100091513811,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.17694200000000,PE13 3SB,2013-10-31,fhrs_5_en-GB,5,,FHRS,5
16684,20 Market Street,Whittlesey,Cambridgeshire,,Black Bull,Pub/bar/nightclub,7843,10,,39301,5,,52.55666800000000,100091535339,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,-0.12923300000000,PE7 1BD,2013-08-09,fhrs_4_en-GB,4,,FHRS,5
16685,255 Norwich Road,Wisbech,Cambridgeshire,,Blackberries Childcare,School/college/university,7845,5,,39210,5,,52.66760300000000,100091513755,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.17590700000000,PE13 3UT,2015-01-16,fhrs_5_en-GB,5,,FHRS,5
16686,12 The Causeway,March,Cambridgeshire,,Blackberry House Day Nursery,School/college/university,7845,0,,38933,0,,52.54359000000000,100090071326,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.08772400000000,PE15 9NT,2014-05-19,fhrs_5_en-GB,5,,FHRS,0
16687,,,,,Blondies Bakes,Other catering premises,7841,0,,534771,0,,,100090061784,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,,,2013-04-09,fhrs_5_en-GB,5,,FHRS,0
16688,72 Station Road,March,Cambridgeshire,,Bluebell Day Nursery,School/college/university,7845,0,,39086,5,,52.55382800000000,100091192612,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.09096900000000,PE15 8NP,2014-11-21,fhrs_5_en-GB,5,,FHRS,0
16689,,,,,Bobble's Cakes,Other catering premises,7841,0,,38943,5,,,100090074799,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,,,2012-07-17,fhrs_5_en-GB,5,,FHRS,5
16690,Fdc Market,Market Place,March,Cambridgeshire,Bobs Dairy Foods,Mobile caterer,7846,5,,4144,5,,52.54896400000000,010034160042,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.08886500000000,,2012-05-30,fhrs_5_en-GB,5,,FHRS,5
16691,,,,,Bobs Fruit And Veg,Other catering premises,7841,5,,39142,10,,,100091195874,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,,,2013-07-25,fhrs_3_en-GB,3,,FHRS,10
16692,40 West End,Whittlesey,Cambridgeshire,,Boho Streetfood,Mobile caterer,7846,0,,713349,5,,,010090576504,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,,,2014-06-04,fhrs_5_en-GB,5,,FHRS,5
16693,2 Little Church Street,Wisbech,Cambridgeshire,,Boltons Fish And Chip Shop,Takeaway/sandwich shop,7844,5,,39172,5,,52.66521200000000,100091513039,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.16215200000000,PE13 1BG,2013-07-25,fhrs_4_en-GB,4,,FHRS,10
16694,40 High Street,Chatteris,Cambridgeshire,,Boswell & Son Bakery,Manufacturers/packers,7839,0,,39289,0,,52.45675000000000,100091517678,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.04814100000000,PE16 6BH,2014-12-16,fhrs_5_en-GB,5,,FHRS,5
16695,Old Station Yard,Gull Road,Guyhirn,Cambridgeshire,Bowl 2 Day,Pub/bar/nightclub,7843,0,,3643,0,,52.60784100000000,010009295861,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.05590900000000,PE13 4AA,2013-09-18,fhrs_5_en-GB,5,,FHRS,0
16696,Play2day Leisure Group Old Sta,Gull Road,Guyhirn,Cambridgeshire,Bowl And Play 2 Day,Restaurant/Cafe/Canteen,1,5,,82230,0,,,200002987866,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,,,2012-07-23,fhrs_5_en-GB,5,,FHRS,5
16697,Whittlesey Manor Bowling Club,Station Road,Whittlesey,Cambridgeshire,Bowling Club,Pub/bar/nightclub,7843,5,,82253,5,,52.55270000000000,200002988137,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,-0.12397300000000,PE7 1UE,2014-08-20,fhrs_5_en-GB,5,,FHRS,5
16698,Upwell Road,Christchurch,Cambridgeshire,,Bowling Green,Pub/bar/nightclub,7843,5,,39466,10,,52.54925300000000,100091609575,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.20097800000000,PE14 9LF,2013-05-03,fhrs_3_en-GB,3,,FHRS,10
16699,19 Norfolk Street,Wisbech,Cambridgeshire,,Boyalls,Takeaway/sandwich shop,7844,10,,636743,5,,52.66196900000000,100090082717CLOSED,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.16391500000000,PE13 2LF,2012-10-26,fhrs_4_en-GB,4,,FHRS,5
16700,1 12 Station Road,March,Cambridgeshire,,Boyes,Retailers - supermarkets/hypermarkets,7840,0,,208980,5,,52.55135300000000,010002209149,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.08908100000000,PE15 8LB,2014-12-23,fhrs_5_en-GB,5,,FHRS,5
16701,Springfield Avenue,March,Cambridgeshire,,Bradshaw Court,Hospitals/Childcare/Caring Premises,5,5,,4096,5,,52.54331000000000,010034158177,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.08474700000000,PE15 9NS,2012-07-16,fhrs_5_en-GB,5,,FHRS,5
16702,12 Burrowmoor Road,March,Cambridgeshire,,Break,Hospitals/Childcare/Caring Premises,5,10,,376462,5,,52.54724100000000,100090064386,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.08614300000000,PE15 9RD,2012-05-21,fhrs_4_en-GB,4,,FHRS,5
16703,,,,,Breakfast Club,Other catering premises,7841,5,,636739,5,,,010090573895,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,,,2014-02-14,fhrs_5_en-GB,5,,FHRS,5
16704,34 34a Hill Street,Wisbech,Cambridgeshire,,Brewers Fruit And Veg Shop,Retailers - other,4613,0,,39171,0,,52.66577200000000,100091513038,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.16099700000000,PE13 1BD,2014-11-28,fhrs_5_en-GB,5,,FHRS,0
16705,15 Bridge Street,Chatteris,Cambridgeshire,,Bridge House,Takeaway/sandwich shop,7844,0,,39290,0,,52.46106900000000,100091517689,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.04536800000000,PE16 6RD,2014-10-21,fhrs_5_en-GB,5,,FHRS,5
16706,Main Road,Tydd Gote,Cambridgeshire,,Bridge House,Hotel/bed & breakfast/guest house,7842,0,,713356,5,,52.73705800000000,200002982807,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.14898300000000,PE13 5RG,2014-10-03,fhrs_5_en-GB,5,,FHRS,0
16707,Sandbank,Wisbech St Mary,Cambridgeshire,,Bridge Inn,Pub/bar/nightclub,7843,5,,39227,10,,52.64953900000000,100091514304,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.08138500000000,PE13 4SE,2013-08-13,fhrs_3_en-GB,3,,FHRS,10
16708,2 Blackfriars Road,Wisbech,Cambridgeshire,,Britannia Cafe,Restaurant/Cafe/Canteen,1,5,,39179,5,,52.66538500000000,100091513303,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.16248600000000,PE13 1AT,2014-08-26,fhrs_5_en-GB,5,,FHRS,0
16709,30 Gaul Road,March,Cambridgeshire,,Broad Oaks,Hospitals/Childcare/Caring Premises,5,0,,3635,0,,52.54858600000000,010009295397,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.08074900000000,PE15 9RQ,2014-10-31,fhrs_5_en-GB,5,,FHRS,0
16710,51 High Street,Chatteris,Cambridgeshire,,Budgens,Retailers - supermarkets/hypermarkets,7840,0,,564647,0,,52.45675000000000,100091517681,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.04814100000000,PE16 6BH,2013-06-28,fhrs_5_en-GB,5,,FHRS,5
16711,22 Horsefair,Wisbech,Cambridgeshire,,Burger King,Restaurant/Cafe/Canteen,1,0,,690354,0,,52.66578600000000,100091610233,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.16172200000000,PE13 1AR,2014-07-31,fhrs_5_en-GB,5,,FHRS,0
16712,Burrowmoor Primary School,Burrowmoor Road,March,Cambridgeshire,Burrowmoor Nursery,School/college/university,7845,0,,3719,0,,52.54602300000000,010014151823,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.08385800000000,PE15 9RP,2014-06-17,fhrs_5_en-GB,5,,FHRS,0
16713,Burrowmoor Primary School,Burrowmoor Road,March,Cambridgeshire,Burrowmoor Out Of School Club,School/college/university,7845,0,,4104,0,,52.54602300000000,010034158597,029,environmentalservicerequests@fenland.gov.uk,Fenland,http://www.fenland.gov.uk/article/2117/Food-Safety,0.08385800000000,PE15 9RP,2012-06-14,fhrs_5_en-GB,5,,FHRS,0
