,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
313459,,,,,Anne Bacon Catering,Restaurant/Cafe/Canteen,1,0,,233771,0,,,08/00005/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2015-02-12,fhrs_5_en-GB,5,,FHRS,0
313460,Meeting Street,Appledore,Bideford,Devon,Appledore Baptist Church Luncheon Club,Other catering premises,7841,5,,233418,5,,51.05393800000000,08/00594/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.19251700000000,EX39 1RJ,2014-03-26,fhrs_5_en-GB,5,,FHRS,5
313461,,,,,Appledore Bees,Other catering premises,7841,,,565963,,,,13/00088/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-07-08,fhrs_exempt_en-GB,Exempt,,FHRS,
313462,2 Meeting Street,Appledore,Devon,,Appledore Chocolate Shop,Retailers - other,4613,,,233407,,,51.05420700000000,09/00188/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.19111700000000,EX39 1RH,2013-02-15,fhrs_exempt_en-GB,Exempt,,FHRS,
313463,Kingsley Avenue,Appledore,Bideford,Devon,Appledore County Primary School And Nursery,School/college/university,7845,5,,485878,0,,51.05077800000000,12/00065/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.19791800000000,EX39 1PF,2014-11-07,fhrs_5_en-GB,5,,FHRS,5
313464,Marshford,Churchill Way,Northam,Bideford,Appledore Football Club,Pub/bar/nightclub,7843,,,233969,,,51.05035000000000,08/00878/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20059500000000,EX39 1PA,2012-11-08,fhrs_exempt_en-GB,Exempt,,FHRS,
313465,1 New Quay Street,Appledore,Devon,,Appledore Hall,Pub/bar/nightclub,7843,,,233393,,,51.05081700000000,09/00117/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.19202700000000,EX39 1LU,2012-02-08,fhrs_exempt_en-GB,Exempt,,FHRS,
313466,,,,,Appledore House Guest House,Hotel/bed & breakfast/guest house,7842,5,,233609,0,,,10/00489/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-11-08,fhrs_5_en-GB,5,,FHRS,0
313467,18 Chingswell Street,Bideford,Devon,,Appledore Inn,Pub/bar/nightclub,7843,5,,587296,0,,51.02022100000000,13/00042/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20732300000000,EX39 2NF,2013-09-26,fhrs_5_en-GB,5,,FHRS,0
313468,6 Market Street,Appledore,Devon,,Appledore Newsagency,Retailers - other,4613,5,,233438,5,,51.05307900000000,11/00031/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.19133500000000,EX39 1PW,2014-05-02,fhrs_5_en-GB,5,,FHRS,5
313469,New Quay Street,Appledore,Bideford,Devon,Appledore Social Club,Other catering premises,7841,,,233380,,,51.05081700000000,09/00191/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.19202700000000,EX39 1LU,2013-01-21,fhrs_exempt_en-GB,Exempt,,FHRS,
313470,,,,,April Cottage Lops,Retailers - other,4613,0,,717919,0,,,14/00135/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-11-20,fhrs_5_en-GB,5,,FHRS,0
313471,Acorn House,2 Eastbourne Terrace,Westward Ho!,Devon,Ark Care Homes Ltd,Hospitals/Childcare/Caring Premises,5,,,234076,,,51.04329500000000,08/00022/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23023300000000,EX39 1HG,2012-08-02,fhrs_exempt_en-GB,Exempt,,FHRS,
313472,Holsworthy,Devon,,,Arliemoor Care Home,Hospitals/Childcare/Caring Premises,5,5,,233498,5,,50.82404327392580,08/00019/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.31661939620972,EX22 6NX,2014-01-23,fhrs_4_en-GB,4,,FHRS,10
313473,21 Nelson Road,Westward Ho!,Bideford,Devon,Arnolds Pharmacy,Retailers - other,4613,,,444397,,,51.04001800000000,08/00027/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23836400000000,EX39 1LF,2006-04-01,fhrs_exempt_en-GB,Exempt,,FHRS,
313474,Chapmans Well,Launceston,,,Arscott Arms,Pub/bar/nightclub,7843,0,,233413,0,,50.71369500000000,08/00002/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.33060800000000,PL15 9SG,2014-11-24,fhrs_5_en-GB,5,,FHRS,5
313475,Asda Stores Ltd,Clovelly Road,Bideford,Devon,Asda Coffee Shop,Restaurant/Cafe/Canteen,1,0,,233560,0,,51.00790700000000,09/00176/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23624700000000,EX39 3QU,2014-09-22,fhrs_5_en-GB,5,,FHRS,0
313476,Asda Stores Ltd,Clovelly Road,Bideford,Devon,Asda Walmart Ltd,Retailers - supermarkets/hypermarkets,7840,0,,234116,0,,51.00790700000000,08/00003/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23624700000000,EX39 3QU,2014-09-22,fhrs_5_en-GB,5,,FHRS,0
313477,Ashreigney,Devon,,,Ashreigney Village Hall,Other catering premises,7841,,,444412,,,50.90892028808590,08/00552/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-3.94655990600586,,2006-04-01,fhrs_exempt_en-GB,Exempt,,FHRS,
313478,Ashwater,Devon,,,Ashwater Parish Hall,Other catering premises,7841,,,444421,,,50.73620986938480,08/00898/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.28958988189697,EX21 5EJ,2006-04-01,fhrs_exempt_en-GB,Exempt,,FHRS,
313479,Ashwater,Devon,,,Ashwater Primary School,School/college/university,7845,0,,233714,0,,50.74211120605470,08/00032/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.28220939636230,EX21 5EW,2013-10-16,fhrs_5_en-GB,5,,FHRS,0
313480,Ashwater,Beaworthy,Devon,,Ashwater Village Shop,Retailers - other,4613,5,,233860,5,,50.73450469970700,10/00475/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.28627538681030,EX21 5EZ,2013-02-27,fhrs_5_en-GB,5,,FHRS,0
313481,,,,,Atlantic View,Hotel/bed & breakfast/guest house,7842,5,,233719,0,,,10/00452/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-08-15,fhrs_5_en-GB,5,,FHRS,0
313482,Unit 42,Atlantic Village,Bideford,Devon,Atlantis Bowl,Takeaway/sandwich shop,7844,5,,233962,5,,51.00742800000000,08/01128/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23776300000000,EX39 3DU,2014-11-07,fhrs_5_en-GB,5,,FHRS,5
313483,,,,,B And B S Fearon,Hotel/bed & breakfast/guest house,7842,5,,233877,5,,,10/00520/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-10-24,fhrs_5_en-GB,5,,FHRS,5
313484,,,,,B And N Foods,Retailers - other,4613,10,,233437,10,,,08/00232/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-12-10,fhrs_3_en-GB,3,,FHRS,10
313485,Londis,Fore Street,Winkleigh,Devon,Bakery Stores,Retailers - other,4613,5,,233391,5,,50.85611400000000,08/00226/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-3.94502700000000,EX19 8HQ,2014-02-12,fhrs_4_en-GB,4,,FHRS,10
313486,,,,,Baking 4 U,Other catering premises,7841,,,233852,,,,08/00656/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-01-11,fhrs_exempt_en-GB,Exempt,,FHRS,
313487,,,,,Balloon Creations,Other catering premises,7841,5,,617503,5,,,13/00073/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-12-10,fhrs_4_en-GB,4,,FHRS,10
313488,11 Cooper Street,Bideford,Devon,,Bamboo,Restaurant/Cafe/Canteen,1,5,,234084,5,,51.01869900000000,08/00198/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20551100000000,EX39 2DA,2014-09-22,fhrs_5_en-GB,5,,FHRS,5
313489,New Road,Great Torrington,Devon,,Barley Grove Service Station,Retailers - other,4613,5,,233362,0,,50.95306700000000,08/00218/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.14057800000000,EX38 8EJ,2014-11-13,fhrs_5_en-GB,5,,FHRS,0
313490,Halwill,Devon,,,Barn Park Residential Home,Hospitals/Childcare/Caring Premises,5,5,,234066,5,,50.77576065063480,08/00194/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.22960567474365,EX21 5UQ,2014-03-06,fhrs_5_en-GB,5,,FHRS,5
313491,,,,,Barton Farm,Distributors/Transporters,7,,,444433,,,,10/00444/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-11-12,fhrs_exempt_en-GB,Exempt,,FHRS,
313492,Merry Harriers Nursery,Woolsery,Bideford,Devon,Barton Farm Shop,Retailers - other,4613,5,,233751,5,,50.97295400000000,11/00143/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.35131800000000,EX39 5QH,2014-03-31,fhrs_5_en-GB,5,,FHRS,5
313493,76 - 77 Barton Tors,East The Water,Devon,,Barton Tors Stores,Retailers - other,4613,5,,233961,5,,51.01228000000000,08/00220/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.19347400000000,EX39 4HA,2015-01-28,fhrs_5_en-GB,5,,FHRS,5
313494,,,,,Bason Farm Holidays,Hotel/bed & breakfast/guest house,7842,,,233562,,,,08/00180/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-02-07,fhrs_exempt_en-GB,Exempt,,FHRS,
313495,Unit 2,Fry Street,Holsworthy,Devon,Bay Of Bengal,Restaurant/Cafe/Canteen,1,5,,233595,5,,50.80930700000000,08/00192/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.35231400000000,EX22 6DY,2015-02-05,fhrs_5_en-GB,5,,FHRS,5
313496,The Big Sheep,Abbotsham,Devon,,Bay Trees Catering,Restaurant/Cafe/Canteen,1,5,,233717,0,,51.01569000000000,08/00717/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.24822800000000,EX39 5AP,2014-05-02,fhrs_5_en-GB,5,,FHRS,5
313497,27-28 The Square,Holsworthy,Devon,,Bazaar,Retailers - other,4613,5,,233646,5,,50.80981400000000,08/00195/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.35347500000000,EX22 6AN,2014-05-21,fhrs_4_en-GB,4,,FHRS,10
313498,6 Westbourne Terrace,Westward Ho!,Devon,,Beach Cafe,Restaurant/Cafe/Canteen,1,5,,233559,0,,51.04221200000000,11/00006/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23651600000000,EX39 1LL,2014-08-28,fhrs_5_en-GB,5,,FHRS,5
313499,5 Westbourne Terrace,Westward Ho!,Devon,,Beach Shop,Retailers - other,4613,,,233625,,,51.04221200000000,08/00548/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23651600000000,EX39 1LL,2011-09-29,fhrs_exempt_en-GB,Exempt,,FHRS,
313500,42 Nelson Road,Westward Ho!,Devon,,Beachfield,Hospitals/Childcare/Caring Premises,5,5,,233667,0,,51.04029700000000,08/00773/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23650900000000,EX39 1LQ,2013-12-05,fhrs_5_en-GB,5,,FHRS,5
313501,Dolton,Devon,,,Beacon Garage,Retailers - other,4613,5,,233460,0,,50.90450286865230,08/00553/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.00646877288818,EX19 8PS,2014-09-10,fhrs_5_en-GB,5,,FHRS,5
313502,Beaford,Winkleigh,Devon,,Beaford Primary School,School/college/university,7845,0,,485879,0,,50.91539400000000,12/00067/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.05703000000000,EX19 8LJ,2014-11-19,fhrs_5_en-GB,5,,FHRS,0
313503,Beaford,Winkleigh,Devon,,Beaford Village Hall,Other catering premises,7841,5,,583789,0,,50.91640300000000,13/00114/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.06198300000000,EX19 8LU,2013-09-05,fhrs_5_en-GB,5,,FHRS,0
313504,85 Irsha Street,Appledore,Devon,,Beaver Inn,Pub/bar/nightclub,7843,5,,234051,5,,51.05646500000000,08/00035/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.19444900000000,EX39 1RY,2014-05-01,fhrs_4_en-GB,4,,FHRS,10
313505,,,,,Beer Hill House,Retailers - other,4613,,,233653,,,,11/00085/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-03-29,fhrs_exempt_en-GB,Exempt,,FHRS,
313506,Monkleigh,Bideford,Devon,,Bell Inn,Pub/bar/nightclub,7843,5,,233339,0,,50.96517181396480,10/00481/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20241880416870,EX39 5JS,2015-01-15,fhrs_5_en-GB,5,,FHRS,5
313507,Parkham,Devon,,,Bell Inn,Pub/bar/nightclub,7843,5,,233383,0,,50.96767044067380,08/00206/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.29676961898804,EX39 5PL,2013-08-21,fhrs_5_en-GB,5,,FHRS,5
313508,,,,,Bellissimo Cakes,Other catering premises,7841,0,,455674,5,,,12/00113/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-10-09,fhrs_5_en-GB,5,,FHRS,0
313509,20 The Quay,Appledore,Devon,,Bensons,Restaurant/Cafe/Canteen,1,5,,233971,0,,51.05311900000000,08/00193/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.19109400000000,EX39 1QS,2013-12-05,fhrs_5_en-GB,5,,FHRS,5
313510,,,,,Berry House Cakes,Hotel/bed & breakfast/guest house,7842,0,,468141,5,,,12/00112/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-11-21,fhrs_5_en-GB,5,,FHRS,0
313511,Berry Park,Welcombe,Devon,,Berry Park Holidays,Hotel/bed & breakfast/guest house,7842,,,233977,,,50.93041400000000,08/00187/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.52930700000000,EX39 6HH,2014-11-28,fhrs_exempt_en-GB,Exempt,,FHRS,
313512,,,,,Betham,Manufacturers/packers,7839,,,233614,,,,08/00241/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-11-21,fhrs_exempt_en-GB,Exempt,,FHRS,
313513,12 Torrington Street,Bideford,Devon,,Bethel Free Church,Restaurant/Cafe/Canteen,1,,,444422,,,51.01538000000000,08/01057/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20171800000000,EX39 4DP,2008-11-10,fhrs_exempt_en-GB,Exempt,,FHRS,
313514,Brandis Corner,Holsworthy,Devon,,Bickford Arms,Pub/bar/nightclub,7843,5,,233422,5,,50.81322300000000,10/00432/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.25751000000000,EX22 7XY,2013-09-19,fhrs_5_en-GB,5,,FHRS,0
313515,23 South Street,Great Torrington,Devon,,Bickford Centre,Other catering premises,7841,,,234098,,,50.95138900000000,08/00190/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.14379000000000,EX38 8AA,2013-05-01,fhrs_exempt_en-GB,Exempt,,FHRS,
313516,Robins Nest Clubhouse,The Sportsground,Kingsley Road,Bideford,Bideford AFC,Pub/bar/nightclub,7843,5,,233737,5,,51.02078700000000,11/00145/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20780700000000,EX39 2NG,2013-12-13,fhrs_5_en-GB,5,,FHRS,5
313517,The Pill,Kingsley Road,Bideford,Devon,Bideford Amateur Athletic Club,Pub/bar/nightclub,7843,,,233813,,,51.02073800000000,09/00061/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20615000000000,EX39 2PF,2013-03-21,fhrs_exempt_en-GB,Exempt,,FHRS,
313518,The Quay,Bideford,Devon,,Bideford Amateur Rowing Club,Pub/bar/nightclub,7843,,,233907,,,51.02042200000000,08/00586/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20428100000000,EX39 2EY,2010-11-08,fhrs_exempt_en-GB,Exempt,,FHRS,
313519,62 Honestone Street,Bideford,Devon,,Bideford And District Angling Club,Pub/bar/nightclub,7843,10,,233763,5,,51.01703200000000,08/00587/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20949600000000,EX39 2DH,2014-08-27,fhrs_4_en-GB,4,,FHRS,5
313520,Sea Cadets Building,Park Lane,Bideford,Devon,Bideford And District Sea Cadets,Other catering premises,7841,,,444420,,,51.02330000000000,08/00889/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20618600000000,EX39 2QL,2008-08-08,fhrs_exempt_en-GB,Exempt,,FHRS,
313521,Bideford,Devon,,,Bideford Bay Childrens Centre,Hospitals/Childcare/Caring Premises,5,0,,233537,0,,51.02130900000000,08/00753/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20398100000000,EX39 2QQ,2015-01-13,fhrs_5_en-GB,5,,FHRS,0
313522,Bideford Bay Holiday Village,Bucks Cross,Bideford,Devon,Bideford Bay Holiday Park,Hotel/bed & breakfast/guest house,7842,5,,234020,0,,50.73246002197270,08/00033/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-3.79749202728271,EX39 5DU,2013-01-24,fhrs_5_en-GB,5,,FHRS,0
313523,Torrington Street,Bideford,Devon,,Bideford Bicyle Hire,Retailers - other,4613,,,234108,,,51.01332700000000,11/00116/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20281900000000,EX39 4DR,2011-07-08,fhrs_exempt_en-GB,Exempt,,FHRS,
313524,Sandymere Sports Centre,Sandymere Road,Northam,Bideford,Bideford Blues Kitchen,Other catering premises,7841,0,,624129,0,,51.04513600000000,13/00096/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.21996400000000,EX39 1XX,2014-01-09,fhrs_5_en-GB,5,,FHRS,0
313525,Kingsley Road,Bideford,Devon,,Bideford Bowling Club,Pub/bar/nightclub,7843,,,234025,,,51.02078700000000,09/00027/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20780700000000,EX39 2NG,2012-02-08,fhrs_exempt_en-GB,Exempt,,FHRS,
313526,39 Mill Street,Bideford,Devon,,Bideford Cafe,Restaurant/Cafe/Canteen,1,5,,233403,5,,51.01934500000000,09/00078/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20656900000000,EX39 2JW,2013-12-05,fhrs_4_en-GB,4,,FHRS,10
313527,Abbotsham Road,Bideford,Devon,,Bideford College,School/college/university,7845,0,,233798,0,,51.01590000000000,08/00707/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.22033500000000,EX39 3AR,2013-09-19,fhrs_5_en-GB,5,,FHRS,0
313528,23 Bridgeland Street,Bideford,Devon,,Bideford Conservative Club,Pub/bar/nightclub,7843,,,233702,,,51.01964500000000,08/00188/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20592700000000,EX39 2QA,2014-07-25,fhrs_5_en-GB,5,,FHRS,
