,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
290893,,12 High Street,Sixpenny Handley,Dorset,C & B Styles Newsagents,Retailers - other,4613,5,,340763,5,,50.95341200000000,5807,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-2.00346200000000,SP5 5NR,2014-02-22,fhrs_4_en-GB,4,,FHRS,10
290894,,,,,CAKE BY SADIE SMITH,Other catering premises,7841,5,,340634,5,,,51313,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,,,2011-09-15,fhrs_5_en-GB,5,,FHRS,0
290895,,,,,CAKES BY NETTIE C,Other catering premises,7841,5,,536314,5,,,28804,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,,,2013-04-11,fhrs_5_en-GB,5,,FHRS,5
290896,Candys Farm,Candy's Lane,Corfe Mullen,Dorset,CANDY'S FARM,Farmers/growers,7838,5,,536311,5,,50.78820200000000,17803,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-2.01264200000000,BH21 3EF,2013-03-22,fhrs_5_en-GB,5,,FHRS,5
290897,,17 Canford Bottom,Stapehill,Dorset,CANFORD CROSSING B&B,Hotel/bed & breakfast/guest house,7842,10,,643915,10,,50.80291800000000,17307,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.94163500000000,BH21 2HA,2014-04-02,fhrs_3_en-GB,3,,FHRS,5
290898,St Leonards Hospital,Ringwood Road,St.Leonards/St.Ives,Dorset,CANFORD WARD KITCHEN,Hospitals/Childcare/Caring Premises,5,5,,340484,5,,50.81796100000000,23681,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.85604700000000,BH24 2RR,2013-11-11,fhrs_5_en-GB,5,,FHRS,0
290899,,3 Church Street,Wimborne,Dorset,CANTINA,Restaurant/Cafe/Canteen,1,5,,536326,5,,50.79976700000000,52178,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.98846500000000,BH21 1JH,2013-03-22,fhrs_5_en-GB,5,,FHRS,5
290900,,,,,CAROLYN'S HOMEMADE SOUP,Other catering premises,7841,10,,622315,5,,,22474,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,,,2013-11-12,fhrs_4_en-GB,4,,FHRS,5
290901,Cashmoor House,,Cashmoor,Dorset,CASHMOOR GUEST HOUSE,Hotel/bed & breakfast/guest house,7842,5,,340360,5,,50.92235500000000,17760,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-2.03760500000000,DT11 8DN,2014-10-14,fhrs_5_en-GB,5,,FHRS,5
290902,,Cashmoor Inn,Blandford Forum,Dorset,CASHMOOR INN,Hotel/bed & breakfast/guest house,7842,5,,711619,5,,50.92235500000000,87102,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-2.03760500000000,DT11 8DN,2014-10-27,fhrs_4_en-GB,4,,FHRS,10
290903,,Knoll Lane,Corfe Mullen,"Wimborne, Dorset",CASTLE COURT SCHOOL,School/college/university,7845,0,,340753,5,,50.77514100000000,528,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-2.03473400000000,BH21 3RF,2013-09-30,fhrs_5_en-GB,5,,FHRS,0
290904,,95-97 Ringwood Road,Verwood,Dorset,CENTRAL STORES,Retailers - other,4613,10,,643918,5,,50.87940100000000,87008,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.86666100000000,BH31 7AD,2014-04-08,fhrs_2_en-GB,2,,FHRS,15
290905,1 Bayard Place,Verwood Road,Three Legged Cross,Dorset,CENTRAL STORES,Retailers - other,4613,10,,536325,10,,50.85424900000000,52177,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.88365300000000,BH21 6RJ,2014-08-28,fhrs_3_en-GB,3,,FHRS,10
290906,,9 Manor Road,Verwood,Dorset,CHAMPAGNE CHINESE TAKEAWAY,Takeaway/sandwich shop,7844,5,,340322,5,,50.88065600000000,1497,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.87940800000000,BH31 6DS,2014-03-27,fhrs_4_en-GB,4,,FHRS,10
290907,,133A Victoria Road,Ferndown,Dorset,CHARCOAL GRILL,Takeaway/sandwich shop,7844,10,,446096,5,,50.80329600000000,52142,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.89111500000000,BH22 9HU,2014-03-06,fhrs_2_en-GB,2,,FHRS,15
290908,VILLAGE HALL,Common Road,Sixpenny Handley,"Salisbury, Wilts",CHASE COMMUNITY OF FRIENDS,Other catering premises,7841,5,,340928,5,,50.95428400000000,9305,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-2.00556900000000,SP5 5ND,2014-02-14,fhrs_5_en-GB,5,,FHRS,5
290909,Chaseborough House,,Three Legged Cross,Dorset,CHASEBOROUGH HOUSE,Hospitals/Childcare/Caring Premises,5,5,,705587,5,,50.85174500000000,87092,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.88847400000000,BH21 6SG,2014-09-15,fhrs_5_en-GB,5,,FHRS,5
290910,,Hall 2 Wimborne Market,Wimborne Minster,Dorset,CHEESE TO PLEASE,Retailers - other,4613,5,,585176,5,,50.79911100000000,52621,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.99473700000000,BH21 1EH,2013-08-23,fhrs_5_en-GB,5,,FHRS,5
290911,FERNDOWN FOREST GOLF CLUB,Forest Links Road,Ferndown,Dorset,CHEF DA CHINA,Restaurant/Cafe/Canteen,1,10,,340414,10,,50.81613700000000,20773,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.90075200000000,BH22 9QE,2014-02-22,fhrs_3_en-GB,3,,FHRS,10
290912,,1 High Street,Ashley Heath,Dorset,CHERRY TREE MONTESSORI SCHOOL,Hospitals/Childcare/Caring Premises,5,5,,340524,5,,50.84088600000000,3224,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.83795400000000,BH24 2HP,2014-02-20,fhrs_4_en-GB,4,,FHRS,10
290913,,43 Glenwood Road,West Moors,Dorset,CHESTNUT LODGE,Hospitals/Childcare/Caring Premises,5,0,,340516,0,,50.82503300000000,3009,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.88373900000000,BH22 0EN,2013-10-04,fhrs_5_en-GB,5,,FHRS,5
290914,,378 Ringwood Road,Ferndown,Dorset,CHIANTI PIZZERIA RESTAURANT,Restaurant/Cafe/Canteen,1,5,,340563,5,,50.80070600000000,4072,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.89062500000000,BH22 9AU,2013-10-30,fhrs_5_en-GB,5,,FHRS,5
290915,,Land Off Broadmoor Road,Corfe Mullen,Wimborne,CHICKEN WORLD,Manufacturers/packers,7839,,,628131,,,50.77703100000000,85914,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-2.02591400000000,BH21 3RB,2013-03-22,fhrs_exempt_en-GB,Exempt,,FHRS,
290916,,,,,CHILFROME,Mobile caterer,7846,5,,340394,5,,,19456,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,,,2015-01-16,fhrs_4_en-GB,4,,FHRS,10
290917,,15 Leigh Road,Wimborne Minster,Dorset,China Garden Ltd,Takeaway/sandwich shop,7844,10,,340796,10,,50.79813000000000,6790,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.98369800000000,BH21 1AB,2014-10-12,fhrs_2_en-GB,2,,FHRS,15
290918,,147 Wareham Road,Corfe Mullen,Dorset,CHINESE WHISPERS,Takeaway/sandwich shop,7844,10,,340343,10,,50.76546800000000,16145,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-2.02104400000000,BH21 3LA,2014-01-30,fhrs_3_en-GB,3,,FHRS,10
290919,,18 East Street,Wimborne Minster,Dorset,Chococake Limited,Other catering premises,7841,5,,467954,5,,50.79824700000000,23928,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.98484800000000,BH21 1DT,2014-10-16,fhrs_5_en-GB,5,,FHRS,5
290920,Knoll Farm,Broadmoor Road,Corfe Mullen,Dorset,Christian Mission,Hospitals/Childcare/Caring Premises,5,5,,340506,5,,50.77703100000000,257,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-2.02591400000000,BH21 3RB,2014-04-02,fhrs_5_en-GB,5,,FHRS,5
290921,,45 High Street,Sturminster Marshall,Dorset,CHURCHILL ARMS,Pub/bar/nightclub,7843,5,,340824,10,,50.79600300000000,7234,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-2.07402400000000,BH21 4AS,2014-05-23,fhrs_4_en-GB,4,,FHRS,5
290922,,52 Victoria Road,Ferndown,Dorset,CINNAMON,Restaurant/Cafe/Canteen,1,,,633256,,,50.80207200000000,85922,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.89023800000000,BH22 9HZ,2014-05-06,fhrs_3_en-GB,3,,FHRS,
290923,Cinnamon Lounge,Verwood Road,Woodlands,Dorset,CINNAMON LOUNGE,Restaurant/Cafe/Canteen,1,,,680798,,,50.88122800000000,86999,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.93076300000000,BH21 8LN,2014-10-10,fhrs_5_en-GB,5,,FHRS,
290924,,6 Dudsbury Crescent,Ferndown,Dorset,Clarence House Residential,Hospitals/Childcare/Caring Premises,5,0,,340337,0,,50.79647600000000,15871,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.88677500000000,BH22 8JF,2013-12-06,fhrs_5_en-GB,5,,FHRS,0
290925,,40 East Street,Wimborne Minster,Dorset,Cloisters,Restaurant/Cafe/Canteen,1,0,,340745,0,,50.79835500000000,52102,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.98629500000000,BH21 1DX,2013-10-24,fhrs_5_en-GB,5,,FHRS,5
290926,,1 Smugglers Lane,Colehill,Dorset,CO - OPERATIVE,Retailers - other,4613,,,340767,,,50.81865000000000,6129,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.97740300000000,BH21 4HB,2014-09-18,fhrs_4_en-GB,4,,FHRS,
290927,,73 Poole Road,Wimborne Minster,Dorset,Coach and Horses,Pub/bar/nightclub,7843,10,,340668,10,,50.79582700000000,51803,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.98196800000000,BH21 1QB,2013-11-12,fhrs_3_en-GB,3,,FHRS,10
290928,,Wimborne Market,Grenville Road,"Wimborne, Dorset",COCKLEMAN,Retailers - other,4613,0,,340731,0,,50.79911100000000,52051,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.99473700000000,BH21 1EH,2011-05-13,fhrs_5_en-GB,5,,FHRS,0
290929,,44A East Street,Wimborne Minster,Dorset,Coffee Saloon,Restaurant/Cafe/Canteen,1,,,732407,,,50.79835400000000,11728,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.98629400000000,BH21 1DX,2015-01-21,fhrs_5_en-GB,5,,FHRS,
290930,Colehill First School,Pilford Heath Road,Colehill,Dorset,COLEHILL COUNTY FIRST SCHOOL,School/college/university,7845,5,,727684,0,,50.80860600000000,8017,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.95079700000000,BH21 2LZ,2014-12-03,fhrs_5_en-GB,5,,FHRS,0
290931,,Cannon Hill Road,Colehill,"Wimborne, Dorset",COLEHILL MEMORIAL HALL,Other catering premises,7841,,,340894,,,50.81025200000000,7847,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.95096500000000,BH21 2LS,2009-08-21,fhrs_exempt_en-GB,Exempt,,FHRS,
290932,,108 Wimborne Road,Colehill,Dorset,COLEHILL SPORTS & SOCIAL CLUB,Pub/bar/nightclub,7843,5,,340774,5,,50.80566400000000,6257,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.97535100000000,BH21 2QR,2012-07-02,fhrs_4_en-GB,4,,FHRS,10
290933,,Turbary Court,Lockyers Drive,"Ferndown, Dorset",Collins Catering Services (1),Other catering premises,7841,5,,340492,5,,50.80757700000000,23903,085,EnvironmentalHealth@christchurchandeastdorset.gov.uk,East Dorset,http://www.dorsetforyou.gov.uk,-1.87373400000000,BH22 8BL,2014-02-11,fhrs_5_en-GB,5,,FHRS,0
