,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
300777,,3 Springfield Road,Swanage,Dorset,Bay Lodge,Hotel/bed & breakfast/guest house,7842,5,,336022,5,,50.60888200000000,874,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.96109400000000,BH19 1HD,2014-11-07,fhrs_5_en-GB,5,,FHRS,5
300778,Tennis Courts,Beach Gardens,Swanage,Dorset,Beach Gardens Pavilion Ice Cream Kiosk,Takeaway/sandwich shop,7844,10,,695998,0,,50.61732600000000,28282,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95967400000000,BH19 1NU,2014-08-12,fhrs_4_en-GB,4,,FHRS,5
300779,,19 Ulwell Road,Swanage,Dorset,Beachway Private Hotel,Hotel/bed & breakfast/guest house,7842,20,,336044,15,,50.61927700000000,920,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95879600000000,BH19 1LF,2014-06-24,fhrs_1_en-GB,1,,FHRS,15
300780,,14 Institute Road,Swanage,Dorset,Beavers Restaurant,Restaurant/Cafe/Canteen,1,5,,335976,10,,50.60880000000000,785,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95709500000000,BH19 1BX,2014-07-14,fhrs_4_en-GB,4,,FHRS,5
300781,Belhuish Farm House,Access Road To Belhuish Farm,Wool,Dorset,Belhuish Farmhouse B&B,Hotel/bed & breakfast/guest house,7842,5,,579923,5,,50.65657700000000,20745,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.22398400000000,BH20 5PS,2013-08-21,fhrs_5_en-GB,5,,FHRS,5
300782,,,,,Benitas Biscuits,Retailers - other,4613,5,,693912,0,,,12397,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,,,2014-07-21,fhrs_5_en-GB,5,,FHRS,5
300783,Bere Regis County First School,Rye Hill,Bere Regis,Dorset,Bere Regis School,School/college/university,7845,0,,706808,5,,50.74471400000000,16323,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.21972800000000,BH20 7LP,2014-10-08,fhrs_5_en-GB,5,,FHRS,5
300784,Bere Regis Sports Club,North Street,Bere Regis,Dorset,Bere Regis Sports Club,Other catering premises,7841,5,,335693,5,,50.75417600000000,27848,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.21396000000000,BH20 7LA,2014-06-04,fhrs_4_en-GB,4,,FHRS,10
300785,Ower Farm Cottage,,Ower,Corfe Castle,Billy Kinghorn Hog Roasts,Mobile caterer,7846,10,,456985,5,,50.66967100000000,21458,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.00366600000000,BH20 5JN,2014-06-27,fhrs_4_en-GB,4,,FHRS,5
300786,Bindon Bottom,Main Road,West Lulworth,Dorset,Bindon Bottom B&B,Hotel/bed & breakfast/guest house,7842,0,,335793,0,,50.62487900000000,462,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.24974600000000,BH20 5RL,2013-08-21,fhrs_5_en-GB,5,,FHRS,5
300787,,Bere Road,Coldharbour,Dorset,Birchwood Touring Park,Retailers - other,4613,0,,335761,0,,50.71035500000000,384,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.14341300000000,BH20 7PA,2013-08-28,fhrs_5_en-GB,5,,FHRS,5
300788,Station House,Railway Station Approach,Swanage,Dorset,Birds Nest Buffet,Restaurant/Cafe/Canteen,1,5,,335990,5,,50.60997000000000,817,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.96003300000000,BH19 1HB,2014-07-09,fhrs_5_en-GB,5,,FHRS,5
300789,Bishops Cottage,Main Road,West Lulworth,Dorset,Bishops Cottage,Restaurant/Cafe/Canteen,1,5,,426956,10,,50.61964100000000,471,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.25182500000000,BH20 5RQ,2014-05-01,fhrs_3_en-GB,3,,FHRS,10
300790,,14 South Street,Wareham,Dorset,Black Bear,Pub/bar/nightclub,7843,,,494322,,,50.68531100000000,28420,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.10983100000000,BH20 4LT,2014-10-02,fhrs_5_en-GB,5,,FHRS,
300791,,Church Lane,Bloxworth,Wareham,Bloxworth Village Hall and Social Club,Pub/bar/nightclub,7843,10,,335960,5,,50.75147000000000,75,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.17016000000000,BH20 7EG,2014-07-18,fhrs_4_en-GB,4,,FHRS,5
300792,Bona Vista,36 Sea View Road,Upton,Dorset,Bona Vista B&B,Hotel/bed & breakfast/guest house,7842,5,,591848,0,,50.73804500000000,4240,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.03888700000000,BH16 5NG,2013-10-14,fhrs_5_en-GB,5,,FHRS,5
300793,The Pharmacy,Dorchester Road,Wool,Dorset,Boots Pharmacy,Retailers - other,4613,,,335835,,,50.68024000000000,523,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.22699800000000,BH20 6EQ,2013-07-22,fhrs_exempt_en-GB,Exempt,,FHRS,
300794,,1-3 Station Road,Swanage,Dorset,Boots The Chemists Swanage,Retailers - other,4613,,,336024,,,50.60930400000000,877,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95791400000000,BH19 1AB,2013-06-12,fhrs_exempt_en-GB,Exempt,,FHRS,
300795,Botany Farmhouse,East Lulworth,East Lulworth,Dorset,Botony Farmhouse B&B,Hotel/bed & breakfast/guest house,7842,10,,335591,5,,50.63986300000000,156,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.19758700000000,BH20 5QH,2013-07-24,fhrs_4_en-GB,4,,FHRS,5
300796,,12 King George V Road,Bovington,Dorset,Bovi Stores,Retailers - other,4613,5,,335852,5,,50.69974200000000,556,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.24228600000000,BH20 6JQ,2014-07-21,fhrs_5_en-GB,5,,FHRS,5
300797,Bovington First School,Holt Road,Bovington,Dorset,Bovington Primary School,School/college/university,7845,5,,709558,5,,50.69862100000000,546,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.24515400000000,BH20 6LE,2014-10-15,fhrs_5_en-GB,5,,FHRS,5
300798,,Bradle,Wareham,Dorset,Bradle Farmhouse,Hotel/bed & breakfast/guest house,7842,5,,336037,5,,50.62531280517578,90,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.09739184379578,BH20 5NU,2014-12-05,fhrs_5_en-GB,5,,FHRS,5
300799,Brenscombe Farm,Studland Road,Corfe Castle,Dorset,Brenscombe Outdoor Centre,Hotel/bed & breakfast/guest house,7842,5,,335579,5,,50.64337600000000,138,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.04450800000000,BH20 5JG,2014-04-29,fhrs_5_en-GB,5,,FHRS,5
300800,,15 The Parade,Swanage,Dorset,Brook Tea Rooms,Restaurant/Cafe/Canteen,1,5,,336001,5,,50.60880900000000,835,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95638800000000,BH19 1DA,2014-01-29,fhrs_4_en-GB,4,,FHRS,10
300801,,Brownsea Island,Studland,Dorset,Brownsea Castle Catering,Hotel/bed & breakfast/guest house,7842,0,,335743,0,,50.68890762329102,354,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95743298530579,BH13 7EE,2013-03-19,fhrs_5_en-GB,5,,FHRS,0
300802,,,,,Bryan Jones,Retailers - other,4613,10,,591846,0,,,13319,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,,,2013-10-16,fhrs_4_en-GB,4,,FHRS,5
300803,,75 Kings Road West,Swanage,Dorset,Buddies B&B,Hotel/bed & breakfast/guest house,7842,5,,335986,5,,50.60954000000000,805,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.96667600000000,BH19 1HJ,2014-09-16,fhrs_5_en-GB,5,,FHRS,5
300804,,28-36 Station Road,Swanage,Dorset,Budgens,Retailers - supermarkets/hypermarkets,7840,5,,336038,5,,50.60987100000000,907,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95898800000000,BH19 1AF,2013-12-10,fhrs_5_en-GB,5,,FHRS,5
300805,,Bulbury Lane,Lytchett Minster,Dorset,Bulbury Woods Golf Club,Pub/bar/nightclub,7843,0,,335645,0,,50.74743700000000,217,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.09475400000000,BH16 6EP,2014-08-11,fhrs_5_en-GB,5,,FHRS,5
300806,Units 1 To 7,2 Ulwell Road,Swanage,Dorset,Bull and Boat,Restaurant/Cafe/Canteen,1,0,,558615,5,,50.61719900000000,28462,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95759600000000,BH19 1LH,2014-12-12,fhrs_4_en-GB,4,,FHRS,10
300807,Burnbake Campsite,Rempstone,Corfe Castle,Wareham,Burnbake Campsite,Retailers - other,4613,10,,335564,5,,50.65887000000000,124,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.00819200000000,BH20 5JJ,2014-08-19,fhrs_4_en-GB,4,,FHRS,5
300808,,43 Station Road,Swanage,Dorset,Butterfingers,Other catering premises,7841,5,,336030,5,,50.60959200000000,893,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95890300000000,BH19 1AD,2014-02-03,fhrs_5_en-GB,5,,FHRS,5
300809,,6 Victoria Avenue Industrial Est,Swanage,Dorset,Butterfingers Catering Ltd,Other catering premises,7841,0,,446127,5,,50.61277100000000,19343,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.97419300000000,BH19 1AU,2014-03-13,fhrs_5_en-GB,5,,FHRS,5
300810,,25 North Street,Wareham,Dorset,C Hallett,Retailers - other,4613,5,,335501,10,,50.68771100000000,1010,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.11108300000000,BH20 4AD,2014-04-22,fhrs_3_en-GB,3,,FHRS,10
300811,Cafe Villano,Brownsea Island,Brownsea Island,Dorset,Cafe Villano,Restaurant/Cafe/Canteen,1,0,,335739,5,,50.68890800000000,348,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95743300000000,BH13 7EE,2014-06-17,fhrs_5_en-GB,5,,FHRS,5
300812,,,,,Cake Alchemy,Retailers - other,4613,10,,693939,5,,,5942,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,,,2014-05-25,fhrs_4_en-GB,4,,FHRS,5
300813,,Carey Road,Wareham,Dorset,Carey Outdoor Education Centre,School/college/university,7845,0,,335757,5,,50.69751800000000,379,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.13965000000000,BH20 7PB,2014-01-22,fhrs_5_en-GB,5,,FHRS,5
300814,Masonic Hall,Howards Lane,Wareham,Dorset,Casterbridge Catering,Other catering premises,7841,5,,336072,5,,50.68678600000000,981,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.10966500000000,BH20 4HU,2014-10-15,fhrs_5_en-GB,5,,FHRS,5
300815,,Castle Farm Road,Lytchett Matravers,Dorset,Castle Farm Retirement Home,Hospitals/Childcare/Caring Premises,5,0,,335637,5,,50.76735100000000,206,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.07699900000000,BH16 6BZ,2014-01-21,fhrs_5_en-GB,5,,FHRS,5
300816,,63 East Street,Corfe Castle,Dorset,Castle Inn,Pub/bar/nightclub,7843,10,,335517,10,,50.63644800000000,106,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.05445600000000,BH20 5EE,2014-10-28,fhrs_3_en-GB,3,,FHRS,10
300817,,,,,Castle View,Hotel/bed & breakfast/guest house,7842,5,,335880,0,,,599,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,,,2015-01-20,fhrs_5_en-GB,5,,FHRS,5
300818,Castle View Information Centre,A351 St Edwards Bridge To Nord,Corfe Castle,Dorset,Castle View Visitor Centre,Restaurant/Cafe/Canteen,1,5,,558616,0,,50.64190400000000,5,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.05895900000000,BH20 5DR,2013-06-12,fhrs_5_en-GB,5,,FHRS,0
300819,Castleton Hotel,1 Highcliffe Road,Swanage,Dorset,Castleton Hotel,Hotel/bed & breakfast/guest house,7842,5,,716847,0,,50.61810800000000,28892,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95742600000000,BH19 1LW,2014-11-07,fhrs_5_en-GB,5,,FHRS,5
300820,,5 High Street,Swanage,Dorset,Cauldron Bistro,Restaurant/Cafe/Canteen,1,5,,335918,5,,50.60772000000000,664,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95477800000000,BH19 2LN,2013-07-24,fhrs_5_en-GB,5,,FHRS,5
300821,Caythorpe Guesthouse,7 Rempstone Road,Swanage,Dorset,Caythorpe House,Hotel/bed & breakfast/guest house,7842,5,,693926,0,,50.61130100000000,28753,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95994700000000,BH19 1DN,2014-04-16,fhrs_4_en-GB,4,,FHRS,10
300822,2 The Parade,Dorchester Road,Wool,Dorset,Central Convenience Stores,Retailers - other,4613,5,,395970,5,,50.67840200000000,28221,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.22890000000000,BH20 6EJ,2013-12-18,fhrs_4_en-GB,4,,FHRS,10
300823,Headquarters Royal Armoured Co,Bovington Camp,Bovington,Dorset,Centurion Club,Other catering premises,7841,5,,335698,5,,50.77915191650391,27882,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.32034993171692,BH20 6JA,2014-05-19,fhrs_4_en-GB,4,,FHRS,10
300824,,32 Furzebrook Road,Stoborough,Dorset,Cherry Bank B & B,Hotel/bed & breakfast/guest house,7842,5,,693922,5,,50.66515600000000,26,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.10282300000000,BH20 5AX,2014-05-30,fhrs_5_en-GB,5,,FHRS,5
300825,,,,,Cherry Catering,Other catering premises,7841,0,,554611,5,,,19450,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,,,2014-12-12,fhrs_5_en-GB,5,,FHRS,5
300826,"Unit 4, Tilly Mead",1 Commercial Road,Swanage,Dorset,Chilled Red,Restaurant/Cafe/Canteen,1,0,,335907,0,,50.60898900000000,643,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95792900000000,BH19 1DF,2014-11-11,fhrs_5_en-GB,5,,FHRS,5
300827,,1 Park Road,Swanage,Dorset,Clare House,Hotel/bed & breakfast/guest house,7842,5,,336002,0,,50.60620000000000,836,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95504800000000,BH19 2AA,2013-09-11,fhrs_5_en-GB,5,,FHRS,5
300828,,Kimmeridge,,Dorset,Clavell's Cafe and Farm Shop,Restaurant/Cafe/Canteen,1,5,,335613,0,,50.61667633056641,180,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.12056875228882,BH20 5PE,2014-11-25,fhrs_4_en-GB,4,,FHRS,10
300829,,Organford Road,Holton Heath,Dorset,Clay Pipe Inn,Pub/bar/nightclub,7843,0,,335769,0,,50.72160800000000,406,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.08570700000000,BH16 6JY,2015-01-21,fhrs_5_en-GB,5,,FHRS,5
300830,,8 Burlington Road,Swanage,Dorset,Clifftop Care Home,Hospitals/Childcare/Caring Premises,5,5,,335891,10,,50.61974400000000,615,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95633600000000,BH19 1LS,2014-04-29,fhrs_4_en-GB,4,,FHRS,5
300831,Allenby Barracks,Bovington Camp,Bovington,Dorset,Colours Restaurant,Restaurant/Cafe/Canteen,1,0,,335868,5,,50.69983200000000,579,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.23750500000000,,2013-11-04,fhrs_5_en-GB,5,,FHRS,5
300832,Greyholme,Valley Road,Corfe Castle,Dorset,Come & Stay B&B,Hotel/bed & breakfast/guest house,7842,10,,693945,5,,50.62226800000000,8864,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.02140300000000,BH19 3DZ,2014-04-02,fhrs_4_en-GB,4,,FHRS,5
300833,,,,,Condie & Poole Fine Food,Other catering premises,7841,5,,335936,5,,,7045,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,,,2013-08-14,fhrs_5_en-GB,5,,FHRS,5
300834,,,,,Condie & Poole Fine Food & Gretenham B&B,Other catering premises,7841,5,,336023,5,,,876,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,,,2013-08-14,fhrs_5_en-GB,5,,FHRS,5
300835,Leos Store,Kings Road West,Swanage,Dorset,Co-op,Retailers - supermarkets/hypermarkets,7840,5,,335987,5,,50.60939400000000,811,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-1.95920000000000,BH19 1AA,2015-01-20,fhrs_5_en-GB,5,,FHRS,5
300836,,9 North Street,Wareham,Dorset,Co-Op Stores Ltd,Retailers - supermarkets/hypermarkets,7840,5,,336078,5,,50.68652500000000,994,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.11031600000000,BH20 4AB,2014-12-01,fhrs_4_en-GB,4,,FHRS,10
300837,Upton Post Office,4 Poole Road,Upton,Dorset,Co-operative Group Ltd,Retailers - supermarkets/hypermarkets,7840,0,,335716,5,,50.73789500000000,302,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.02732300000000,BH16 5JA,2014-12-01,fhrs_5_en-GB,5,,FHRS,5
300838,2 Seymour Place,South Street,Wareham,Dorset,Coppers Takeaway,Takeaway/sandwich shop,7844,5,,335533,5,,50.68524900000000,1122,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.10933600000000,BH20 4LR,2014-03-11,fhrs_5_en-GB,5,,FHRS,5
300839,,44 East Street,Corfe Castle,Dorset,Corfe Castle Congregational Church,Other catering premises,7841,10,,335500,5,,50.63624900000000,101,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.05521900000000,BH20 5EQ,2012-09-20,fhrs_4_en-GB,4,,FHRS,5
300840,,The Square,Corfe Castle,Dorset,Corfe Castle Model Village & Tearooms,Restaurant/Cafe/Canteen,1,0,,335581,5,,50.63463800000000,144,088,publichealth@purbeck-dc.gov.uk,Purbeck,http://www.dorsetforyou.com/purbeck,-2.05954400000000,BH20 5HE,2013-10-23,fhrs_5_en-GB,5,,FHRS,5
