,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
295553,,,,,Ann's Farmhouse Kitchen,Retailers - other,4613,0,,628239,0,,,PI/000073141,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,,,2014-01-22,fhrs_5_en-GB,5,,FHRS,0
295554,Rose Lane,Barnstaple,Devon,,Argos,Retailers - other,4613,,,180701,,,51.07279500000000,PI/000066419,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.03709500000000,EX32 8PG,2011-05-13,fhrs_exempt_en-GB,Exempt,,FHRS,
295555,High Street,Barnstaple,Devon,,Argos Ltd,Restaurant/Cafe/Canteen,1,,,164594,,,51.08229100000000,PI/000006584,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.06179900000000,EX31 1TP,2008-07-28,fhrs_exempt_en-GB,Exempt,,FHRS,
295556,Arlington Court,Arlington,Devon,,Arlington Court Tea Rooms,Restaurant/Cafe/Canteen,1,0,,447585,0,,51.14624300000000,PI/000071976,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-3.98219500000000,EX31 4LP,2014-09-19,fhrs_5_en-GB,5,,FHRS,0
295557,Sommers Crescent,Ilfracombe,Devon,,Arlington Hotel,Hotel/bed & breakfast/guest house,7842,0,,175570,0,,51.20966000000000,PI/000032918,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.11977200000000,EX34 9DP,2014-08-14,fhrs_4_en-GB,4,,FHRS,10
295558,Orchard Vale Community School,Westacott Road,Barnstaple,Devon,"Arts Play-Bstple, CAN Play-Bstple",Hospitals/Childcare/Caring Premises,5,0,,169772,0,,51.07749700000000,PI/000015911,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.02376800000000,EX32 8QY,2006-09-21,fhrs_5_en-GB,5,,FHRS,0
295559,Arundel,Victoria Road,Barnstaple,Devon,Arundel House,Hospitals/Childcare/Caring Premises,5,0,,169539,0,,51.07592000000000,PI/000015304,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.05073800000000,EX32 9HP,2013-01-21,fhrs_5_en-GB,5,,FHRS,0
295560,Braunton Road,Barnstaple,Devon,,Ashford Inn Fruit Farm,Restaurant/Cafe/Canteen,1,,,161925,,,51.09324500000000,PI/000002041,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.10067500000000,EX31 4AU,2006-03-27,fhrs_exempt_en-GB,Exempt,,FHRS,
295561,Bevan Road,Barnstaple,Devon,,Ashleigh C Of E Primary School,School/college/university,7845,0,,161330,0,,51.07804000000000,PI/000001317,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.05244500000000,EX32 8LJ,2014-09-24,fhrs_5_en-GB,5,,FHRS,0
295562,Ashley House,3 Paradise Lawn,Broad Street,South Molton,Ashley House Bed and Breakfast,Hotel/bed & breakfast/guest house,7842,0,,570714,0,,51.01826600000000,PI/000071970,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-3.83315200000000,EX36 3DJ,2013-06-25,fhrs_5_en-GB,5,,FHRS,0
295563,,,,,Ashridge Dairy,Retailers - other,4613,10,,578157,0,,,PI/000000405,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,,,2013-07-18,fhrs_4_en-GB,4,,FHRS,0
295564,36 Greenclose Road,Ilfracombe,Devon,,Asian Spice,Restaurant/Cafe/Canteen,1,5,,180937,5,,51.20757700000000,PI/000068157,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.12653500000000,EX34 8BT,2015-01-21,fhrs_5_en-GB,5,,FHRS,5
295565,1-3 Caen Street,Braunton,Devon,,At One Dining Room,Restaurant/Cafe/Canteen,1,10,,177105,5,,51.10863900000000,PI/000040783,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.16244700000000,EX33 1AA,2014-02-15,fhrs_4_en-GB,4,,FHRS,5
295566,Ruda Holiday Park,Moor Lane,Croyde,Devon,Atlantic Blue,Restaurant/Cafe/Canteen,1,0,,181337,0,,,PI/000070064,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,,,2013-10-28,fhrs_5_en-GB,5,,FHRS,0
295567,6 Capstone Crescent,Capstone Road,Ilfracombe,Devon,Avalon Hotel,Hotel/bed & breakfast/guest house,7842,5,,162349,0,,51.21096200000000,PI/000002783,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.11692600000000,EX34 9BT,2012-10-17,fhrs_4_en-GB,4,,FHRS,10
295568,6 Torrs Walk Avenue,Ilfracombe,Devon,,Avoncourt Hotel,Hotel/bed & breakfast/guest house,7842,0,,169315,0,,51.20809700000000,PI/000014857,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.13008000000000,EX34 8AU,2012-06-20,fhrs_5_en-GB,5,,FHRS,0
295569,Coney Avenue,Barnstaple,Devon,,B And M Stores,Retailers - other,4613,0,,624052,0,,51.07272400000000,PI/000073779,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.04271700000000,EX32 8QJ,2014-01-09,fhrs_5_en-GB,5,,FHRS,0
295570,18 Newport Road,Barnstaple,Devon,,B B Stores (Spar),Retailers - other,4613,5,,166829,0,,51.07205100000000,PI/000010285,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.04829700000000,EX32 9BG,2014-09-12,fhrs_5_en-GB,5,,FHRS,5
295571,Moor Lane,Croyde,Devon,,Baggy Lodge,Hotel/bed & breakfast/guest house,7842,0,,176467,0,,51.13602500000000,PI/000037230,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.24539300000000,EX33 1PA,2012-07-19,fhrs_5_en-GB,5,,FHRS,0
295572,,,,,Baker Cake,Retailers - other,4613,0,,181790,0,,,PI/000071378,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,,,2011-11-28,fhrs_5_en-GB,5,,FHRS,0
295573,Unit 4,George Arcade,Broad Street,South Molton,Baker George,Restaurant/Cafe/Canteen,1,5,,162040,0,,51.01747400000000,PI/000002254,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-3.83434700000000,EX36 3AB,2014-10-24,fhrs_5_en-GB,5,,FHRS,5
295574,15 Butchers Row,Barnstaple,Devon,,Ballantynes The Deli,Retailers - other,4613,10,,173166,5,,51.08033900000000,PI/000025082,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.05927100000000,EX31 1BW,2014-10-20,fhrs_4_en-GB,4,,FHRS,5
295575,27 St James Place,Ilfracombe,Devon,,Bamboo Palace,Takeaway/sandwich shop,7844,10,,172405,5,,51.21038300000000,PI/000023042,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.11657000000000,EX34 9BJ,2015-01-21,fhrs_3_en-GB,3,,FHRS,10
295576,32-33 High Street,Barnstaple,Devon,,Banburys Ltd,Restaurant/Cafe/Canteen,1,0,,164550,0,,51.08078200000000,PI/000006514,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.06013300000000,EX31 1BN,2014-09-23,fhrs_5_en-GB,5,,FHRS,5
295577,High Street,Ilfracombe,Devon,,Baptist Church,Other catering premises,7841,0,,164744,0,,51.20816100000000,PI/000006817,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.12355600000000,,2008-03-27,fhrs_5_en-GB,5,,FHRS,0
295578,1-2 Granville Terrace,West Road,Woolacombe,Devon,Bar Electric,Pub/bar/nightclub,7843,0,,374187,0,,51.17228600000000,PI/000071037,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.20573900000000,EX34 7BW,2012-07-20,fhrs_5_en-GB,5,,FHRS,0
295579,Barbrook,Devon,,,Barbrook Service Station,Retailers - other,4613,0,,636934,0,,51.21422576904297,PI/000074879,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-3.84051108360291,EX35 6PD,2014-07-11,fhrs_5_en-GB,5,,FHRS,0
295580,Stowford Farm Meadows,Berrynarbor,Devon,,Barn Bar,Pub/bar/nightclub,7843,0,,586888,0,,51.16451900000000,PI/000073726,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.06111700000000,EX34 0PW,2013-09-11,fhrs_5_en-GB,5,,FHRS,0
295581,Our Ladys Catholic Primary School,Chanters Hill,Barnstaple,Devon,Barn-A-B's Pre-School,Hospitals/Childcare/Caring Premises,5,0,,181203,0,,51.08093900000000,PI/000069121,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.04663400000000,EX32 8DN,2010-11-25,fhrs_5_en-GB,5,,FHRS,0
295582,9 Cross Street,Barnstaple,Devon,,Barnstaple And North Devon Liberal Club,Pub/bar/nightclub,7843,5,,163144,5,,51.07990300000000,PI/000004254,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.06103700000000,EX31 1BA,2005-09-07,fhrs_5_en-GB,5,,FHRS,5
295583,83 High Street,Barnstaple,Devon,,Barnstaple Bakery,Retailers - other,4613,0,,181193,5,,51.08086200000000,PI/000069096,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.06072200000000,EX31 1HX,2014-10-20,fhrs_5_en-GB,5,,FHRS,0
295584,Ashleigh Road Bowling Club,Ashleigh Road,Barnstaple,Devon,Barnstaple Bowling Club,Other catering premises,7841,0,,160646,0,,51.07875900000000,PI/000000394,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.05043500000000,EX32 8JY,2010-07-19,fhrs_5_en-GB,5,,FHRS,0
295585,Barnstaple Bus Station,Belle Meadow Road,Barnstaple,Devon,Barnstaple Bus Station Cafe,Restaurant/Cafe/Canteen,1,0,,167672,0,,51.07862700000000,PI/000011890,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.05589700000000,EX32 8BB,2014-09-08,fhrs_5_en-GB,5,,FHRS,0
295586,54 High Street,Barnstaple,Devon,,Barnstaple Coffee Shop,Restaurant/Cafe/Canteen,1,10,,452481,0,,51.08170400000000,PI/000071971,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.06090200000000,EX31 1BZ,2014-09-23,fhrs_4_en-GB,4,,FHRS,5
295587,13 Boutport Street,Barnstaple,Devon,,Barnstaple Conservative Club,Pub/bar/nightclub,7843,0,,161659,0,,51.08264800000000,PI/000001726,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.05941700000000,EX31 1RW,2014-01-20,fhrs_5_en-GB,5,,FHRS,0
295588,St Georges Road,Barnstaple,Devon,,Barnstaple Ex-Service And Social Club Ltd,Pub/bar/nightclub,7843,5,,168693,5,,51.08556100000000,PI/000013653,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.05230700000000,EX32 7AU,2006-01-20,fhrs_5_en-GB,5,,FHRS,5
295589,Braunton Road,Barnstaple,Devon,,Barnstaple Hotel,Hotel/bed & breakfast/guest house,7842,0,,161934,0,,51.08550300000000,PI/000002055,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.07542200000000,EX31 1LE,2014-09-24,fhrs_5_en-GB,5,,FHRS,0
295590,Burrington,Devon,,,Barnstaple Inn,Pub/bar/nightclub,7843,0,,162162,0,,50.93382263183594,PI/000002488,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-3.93927359580994,EX37 9JG,2014-02-18,fhrs_5_en-GB,5,,FHRS,0
295591,Friendship House Cafe,7 Bridge Buildings,The Square,Barnstaple,Barnstaple Rest and Day Centre,Restaurant/Cafe/Canteen,1,5,,169210,0,,51.07847900000000,PI/000014668,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.05914600000000,EX32 8LW,2014-09-08,fhrs_5_en-GB,5,,FHRS,5
295592,Pottington Road,Barnstaple,Devon,,Barnstaple Rugby Club,Pub/bar/nightclub,7843,0,,167572,0,,51.08290600000000,PI/000011723,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.06669600000000,EX31 1JH,2010-01-22,fhrs_5_en-GB,5,,FHRS,0
295593,Mill Road,Barnstaple,Devon,,Barnstaple Town Football Club,Pub/bar/nightclub,7843,5,,502283,0,,51.08264600000000,PI/000071737,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.06512800000000,EX31 1JQ,2013-01-12,fhrs_5_en-GB,5,,FHRS,0
295594,6 Market Street,Barnstaple,Devon,,Barnstaple Youth House,Other catering premises,7841,10,,170310,0,,51.08096900000000,PI/000017234,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.05924200000000,EX31 1BX,2008-03-04,fhrs_4_en-GB,4,,FHRS,0
295595,The Esplanade,Woolacombe,Devon,,Barricane Beach Cafe,Restaurant/Cafe/Canteen,1,0,,169142,0,,51.17490700000000,PI/000014509,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.21168700000000,EX34 7DJ,2013-08-30,fhrs_5_en-GB,5,,FHRS,0
295596,1A Queens House,Queen Street,Barnstaple,Devon,Barum Takeaway,Takeaway/sandwich shop,7844,5,,636909,5,,51.07961400000000,PI/000073233,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.05651200000000,EX32 8HJ,2014-03-05,fhrs_5_en-GB,5,,FHRS,5
295597,Petroc,Old Sticklepath Hill,Sticklepath,Devon,Basement Kitchen,School/college/university,7845,0,,167184,0,,51.07246900000000,PI/000010910,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.06947100000000,EX31 2BQ,2013-04-16,fhrs_5_en-GB,5,,FHRS,5
295598,54 Fore Street,Ilfracombe,Devon,,Basils Restaurant,Restaurant/Cafe/Canteen,1,10,,176577,0,,51.20936300000000,PI/000037893,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.11927200000000,EX34 9DJ,2014-03-05,fhrs_4_en-GB,4,,FHRS,5
295599,Lynmouth Street,Lynmouth,Devon,,Bath Hotel,Hotel/bed & breakfast/guest house,7842,0,,166114,0,,51.23058600000000,PI/000008998,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-3.83119500000000,EX35 6EL,2014-08-27,fhrs_5_en-GB,5,,FHRS,0
295600,The Bath House Hotel,Runnacleave Road,Ilfracombe,Devon,Bath House Hotel,Hotel/bed & breakfast/guest house,7842,0,,168106,0,,51.20930000000000,PI/000012574,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.12575500000000,EX34 8AR,2014-09-10,fhrs_5_en-GB,5,,FHRS,5
295601,Croyde,Devon,,,Bayview Farm,Takeaway/sandwich shop,7844,0,,163200,0,,51.12865829467773,PI/000004338,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.22799921035767,EX33 1PN,2014-08-13,fhrs_5_en-GB,5,,FHRS,0
295602,Woolacombe Beach,Woolacombe,Devon,,Beach Bites,Takeaway/sandwich shop,7844,0,,179611,0,,51.15889358520510,PI/000058805,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.21615791320801,,2013-08-30,fhrs_5_en-GB,5,,FHRS,0
295603,Twitchen Holiday Park,Mortehoe,Devon,,Beach Break Cafe,Restaurant/Cafe/Canteen,1,5,,590189,0,,50.73246002197266,PI/000073774,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-3.79749202728271,EX34 7ES,2014-10-24,fhrs_5_en-GB,5,,FHRS,5
295604,5 South Street,Woolacombe,Devon,,Beach Break Hot Wok,Restaurant/Cafe/Canteen,1,0,,172641,0,,51.17156500000000,PI/000023654,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.20437400000000,EX34 7BB,2014-07-09,fhrs_5_en-GB,5,,FHRS,0
295605,Braunton Pentecostal Church,Chaloners Road,Braunton,Devon,Beach Buddies Childcare,Hospitals/Childcare/Caring Premises,5,0,,636911,5,,51.10886900000000,PI/000073319,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.16118600000000,EX33 2JA,2014-02-14,fhrs_5_en-GB,5,,FHRS,0
295606,Ruda Holiday Park,Moor Lane,Croyde,Devon,Beach Cafe,Restaurant/Cafe/Canteen,1,0,,163213,0,,51.07995800000000,PI/000004360,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.05538500000000,EX33 1NY,2013-08-16,fhrs_5_en-GB,5,,FHRS,0
295607,Ruda Holiday Park,Moor Lane,Croyde,Devon,Beach Trailer (1),Mobile caterer,7846,0,,163220,0,,51.07995800000000,PI/000004364,075,customerservices@northdevon.gov.uk,North Devon,http://www.northdevon.gov.uk,-4.05538500000000,EX33 1NY,2008-09-02,fhrs_5_en-GB,5,,FHRS,5
