,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
274437,,,,,Amy Collins,Other catering premises,7841,10,,643594,0,,,14/00224/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,,,2014-03-18,fhrs_4_en-GB,4,,FHRS,0
274438,51 - 53 Oxford Street,High Wycombe,Buckinghamshire,,Anatolia Food Centre,Retailers - other,4613,20,,558528,15,,51.63124900000000,13/00397/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.75390100000000,HP11 2DJ,2014-12-11,fhrs_1_en-GB,1,,FHRS,10
274439,5 Newland Street,Eden,High Wycombe,Buckinghamshire,Ann Summers,Retailers - other,4613,,,194810,,,51.62971800000000,10/00323/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.75538800000000,HP11 2BY,2010-04-21,fhrs_exempt_en-GB,Exempt,,FHRS,
274440,2 Hambye Close,Lacey Green,Buckinghamshire,,Anne's Kitchen,Other catering premises,7841,5,,479418,0,,51.69217100000000,12/00693/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.80976800000000,HP27 0QZ,2012-11-15,fhrs_5_en-GB,5,,FHRS,5
274441,40 High Street,Princes Risborough,Bucks,,Anton Hazelle Chocolaterie Cafe,Restaurant/Cafe/Canteen,1,0,,636704,10,,51.72370900000000,14/00174/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.83083000000000,HP27 0AX,2014-02-24,fhrs_4_en-GB,4,,FHRS,10
274442,95 Amersham Road,High Wycombe,Buckinghamshire,,Archies Store,Retailers - other,4613,10,,492321,5,,51.64231900000000,13/00037/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.73634200000000,HP13 5AA,2013-01-02,fhrs_4_en-GB,4,,FHRS,5
274443,182 Desborough Road,High Wycombe,Buckinghamshire,,Arthurs China City,Takeaway/sandwich shop,7844,10,,486259,10,,51.63150800000000,12/00730/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.76052600000000,HP11 2QA,2014-05-29,fhrs_3_en-GB,3,,FHRS,10
274444,Asda Stores Ltd,Holmers Farm Way,High Wycombe,Buckinghamshire,ASDA,Retailers - supermarkets/hypermarkets,7840,5,,584060,0,,51.61152400000000,13/00570/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.77985900000000,HP12 4NT,2013-09-01,fhrs_5_en-GB,5,,FHRS,5
274445,Ashlea,Sandpit Lane,Bledlow,Buckinghamshire,Ashlea Catering,Other catering premises,7841,5,,555702,5,,51.72378800000000,13/00376/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.87481200000000,HP27 9QQ,2013-06-04,fhrs_5_en-GB,5,,FHRS,0
274446,Ask,17 High Street,High Wycombe,Bucks,Ask,Restaurant/Cafe/Canteen,1,0,,522009,0,,51.62895900000000,13/00204/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.74912400000000,HP11 2BH,2013-03-12,fhrs_5_en-GB,5,,FHRS,0
274447,102 London Road,High Wycombe,Bucks,,Aujla Food And Wine,Retailers - other,4613,10,,486262,5,,51.62522700000000,12/00735/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.73647000000000,HP11 1DB,2014-04-09,fhrs_4_en-GB,4,,FHRS,5
274448,9 Spittal Street,Marlow,Bucks,,Austins,Takeaway/sandwich shop,7844,5,,510181,5,,51.57259300000000,13/00132/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.77680400000000,SL7 3HJ,2014-08-18,fhrs_5_en-GB,5,,FHRS,5
274449,58 Holtspur Avenue,Wooburn Green,High Wycombe,Bucks,Avenue Stores,Retailers - other,4613,5,,195616,5,,51.59446900000000,10/00392/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.67873900000000,HP10 0BG,2010-04-22,fhrs_5_en-GB,5,,FHRS,5
274450,Unit B,Meter House,Fieldhouse Lane,Marlow,Awan Catering Ltd,Takeaway/sandwich shop,7844,20,,624582,5,,51.57221700000000,14/00072/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.76149000000000,SL7 1LW,2014-01-16,fhrs_1_en-GB,1,,FHRS,10
274451,77 - 79 Green Street,High Wycombe,Buckinghamshire,,Ayyas Cash & Carry,Retailers - other,4613,20,,482751,10,,51.63319000000000,12/00719/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.76741600000000,HP11 2RF,2014-05-19,fhrs_1_en-GB,1,,FHRS,10
274452,122 - 124 Desborough Road,High Wycombe,Buckinghamshire,,B & N Food & Wine,Retailers - other,4613,5,,705204,5,,51.63113100000000,14/00303/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.75890400000000,HP11 2PU,2014-09-25,fhrs_5_en-GB,5,,FHRS,5
274453,5 - 7 Edmonds Shopping Centre,Edmonds Road,Lane End,HIGH WYCOMBE,B & T Supermarket,Retailers - other,4613,10,,508962,5,,51.62020200000000,13/00108/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.83216300000000,HP14 3EJ,2014-07-10,fhrs_4_en-GB,4,,FHRS,5
274454,Essex Place,Finings Road,Lane End,Buckinghamshire,Bach Catering,Restaurant/Cafe/Canteen,1,10,,584049,10,,51.61923900000000,13/00554/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.83751800000000,HP14 3EY,2013-09-07,fhrs_4_en-GB,4,,FHRS,0
274455,105 Chapel Lane,High Wycombe,Bucks,,Baguette-Me-Knot,Takeaway/sandwich shop,7844,5,,616537,5,,51.63384600000000,13/00722/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.78467900000000,HP12 4BY,2013-11-26,fhrs_5_en-GB,5,,FHRS,5
274456,127 Hughenden Road,High Wycombe,Buckinghamshire,,Baguettes & More,Takeaway/sandwich shop,7844,5,,629183,10,,51.63917000000000,14/00100/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.75046100000000,HP13 5PN,2014-01-16,fhrs_4_en-GB,4,,FHRS,5
274457,,,,,Bainys Bakes,Other catering premises,7841,5,,706909,0,,,14/00314/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,,,2014-09-27,fhrs_5_en-GB,5,,FHRS,5
274458,Havenhill,Roundwood Road,High Wycombe,Buckinghamshire,Bajj Masalamix,Other catering premises,7841,5,,643570,0,,51.62978400000000,13/00669/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.78660800000000,HP12 4HD,2014-03-27,fhrs_5_en-GB,5,,FHRS,5
274459,1 Lime Villas,Wycombe Road,Stokenchurch,Buckinghamshire,Bakerberry,Other catering premises,7841,5,,195620,5,,51.65922700000000,10/00065/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.89840100000000,HP14 3RG,2010-02-01,fhrs_4_en-GB,4,,FHRS,10
274460,Old Brands Lodge,31 Kingshill Road,Widmer End,HIGH WYCOMBE,Bambinos Nursery,Hospitals/Childcare/Caring Premises,5,0,,578499,0,,51.64835500000000,13/00529/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.73324000000000,HP13 5BB,2013-08-08,fhrs_5_en-GB,5,,FHRS,0
274461,Stokenchurch Scouts And Guides Head,The Betty Messenger Building,Park Lane,Stokenchurch,Barnado's Stokenchurch Centre,Hospitals/Childcare/Caring Premises,5,,,564471,,,51.66398500000000,13/00422/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.89950000000000,HP14 3TQ,2011-07-13,fhrs_exempt_en-GB,Exempt,,FHRS,
274462,54 Castle Street,High Wycombe,Buckinghamshire,,Barnes Food & Wine,Retailers - other,4613,20,,536860,0,,51.62956000000000,13/00258/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.74812500000000,HP13 6RG,2013-04-08,fhrs_1_en-GB,1,,FHRS,5
274463,56 - 58 High Street,Marlow,Buckinghamshire,,Baroosh,Pub/bar/nightclub,7843,0,,522004,5,,51.57030600000000,13/00197/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.77559500000000,SL7 1AH,2014-07-22,fhrs_5_en-GB,5,,FHRS,5
274464,The Cobham Centre,Fourth Avenue,Marlow,Bucks,Bartlett Mitchell @ The Cobham Centre,Restaurant/Cafe/Canteen,1,5,,589750,0,,51.57481700000000,13/00638/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.75817200000000,SL7 1TF,2013-10-03,fhrs_5_en-GB,5,,FHRS,5
274465,Beaconsfield Arms,110 Hughenden Road,High Wycombe,Bucks,Beaconsfield Arms Public House,Pub/bar/nightclub,7843,10,,198137,5,,51.63836700000000,12/00079/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.75025200000000,HP13 5PB,2013-08-09,fhrs_4_en-GB,4,,FHRS,5
274466,Beech Dean Dairy,Speen Road,North Dean,High Wycombe,Beechdean Dairy,Manufacturers/packers,7839,0,,643618,0,,51.68231900000000,14/00270/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.77413900000000,HP14 4NL,2014-03-25,fhrs_5_en-GB,5,,FHRS,0
274467,Unit C2,Regent Park,Summerleys Road,Princes Risborough,Beechdean Manufacturing Ltd,Manufacturers/packers,7839,,,643619,,,51.72167900000000,14/00271/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.84827000000000,HP27 9LE,2014-04-03,fhrs_exempt_en-GB,Exempt,,FHRS,
274468,Beechview Middle School,Guinions Road,High Wycombe,Bucks,Beechview School,School/college/university,7845,10,,486253,5,,51.62345400000000,12/00720/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.72302700000000,HP13 7NT,2014-06-05,fhrs_4_en-GB,4,,FHRS,5
274469,18 Spittal Street,Marlow,Buckinghamshire,,Beehive Treats Ltd,Retailers - other,4613,10,,195001,0,,51.57256300000000,09/00842/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.77642900000000,SL7 1DB,2009-11-10,fhrs_4_en-GB,4,,FHRS,5
274470,15 Pinions Road,High Wycombe,Bucks,,Bees Knees,Takeaway/sandwich shop,7844,0,,636722,0,,51.62328800000000,14/00198/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.72928700000000,HP13 7AT,2014-03-11,fhrs_5_en-GB,5,,FHRS,0
274471,1 - 3 Bell Street,Princes Risborough,Buckinghamshire,,Bella Vita,Restaurant/Cafe/Canteen,1,20,,508964,10,,51.72185200000000,13/00111/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.83305000000000,HP27 0DE,2014-07-29,fhrs_1_en-GB,1,,FHRS,10
274472,Belle Vue PH,Gordon Road,High Wycombe,Bucks,Belle Vue PH,Pub/bar/nightclub,7843,5,,439450,5,,51.62836900000000,12/00506/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.73937400000000,HP13 6EQ,2012-08-17,fhrs_4_en-GB,4,,FHRS,10
274473,9-11 Priory Avenue,High Wycombe,Bucks,,Belmont Hotel,Hotel/bed & breakfast/guest house,7842,10,,445005,0,,51.63077283000000,12/00519/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.74866339000000,,2012-08-29,fhrs_4_en-GB,4,,FHRS,0
274474,125B Hughenden Road,High Wycombe,Buckinghamshire,,Best One,Retailers - other,4613,30,,589744,10,,51.63799200000000,13/00630/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.75130300000000,HP13 5HT,2014-10-13,fhrs_0_en-GB,0,,FHRS,25
274475,21 Totteridge Lane,High Wycombe,Buckinghamshire,,Best One,Retailers - other,4613,10,,536853,0,,51.63892100000000,13/00249/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.72317100000000,HP13 7QD,2013-04-05,fhrs_4_en-GB,4,,FHRS,0
274476,8 Collins House,Desborough Road,High Wycombe,Buckinghamshire,Best One,Retailers - other,4613,20,,578498,5,,51.63047100000000,13/00527/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.75769300000000,HP11 2PR,2013-08-02,fhrs_1_en-GB,1,,FHRS,10
274477,Park Mill House,Park Mill,Princes Risborough,Buckinghamshire,Beverley Glock Cookery School Ltd,Other catering premises,7841,0,,486257,0,,51.72331000000000,12/00726/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.84498500000000,HP27 9QB,2014-06-24,fhrs_5_en-GB,5,,FHRS,0
274478,37 Brands Hill Avenue,High Wycombe,Buckinghamshire,,Bev's Cakes,Other catering premises,7841,10,,195434,5,,51.64590600000000,11/01081/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.73880100000000,HP13 5PY,2011-12-23,fhrs_4_en-GB,4,,FHRS,5
274479,214 Desborough Road,High Wycombe,Bucks,,Biedronka Polish Deli,Retailers - other,4613,5,,558530,0,,51.63181800000000,13/00399/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.76177400000000,HP11 2TE,2014-10-27,fhrs_5_en-GB,5,,FHRS,5
274480,B And Q Car Park,London Road,High Wycombe,Buckinghamshire,Bills Diner,Mobile caterer,7846,0,,410398,0,,51.62048800000000,12/00401/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.72068300000000,,2014-04-30,fhrs_5_en-GB,5,,FHRS,0
274481,The Cafe,Binders Industrial Estate,Cryers Hill Road,Cryers Hill,Binders Yard Cafe,Mobile caterer,7846,20,,560405,10,,51.66540900000000,13/00417/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.73209900000000,HP15 6LJ,2015-01-05,fhrs_1_en-GB,1,,FHRS,15
274482,Bledlow Cricket Club,West Lane,Bledlow,Princes Risborough,Bledlow Cricket Club,Pub/bar/nightclub,7843,,,195050,,,51.71538900000000,11/01092/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.88125900000000,HP27 9PF,2011-12-23,fhrs_exempt_en-GB,Exempt,,FHRS,
274483,54 Sawpit Hill,Hazlemere,Buckinghamshire,,Blossoming Cooks,Other catering premises,7841,0,,706907,0,,51.65991800000000,14/00309/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.70677800000000,HP15 7DD,2014-09-26,fhrs_5_en-GB,5,,FHRS,0
274484,12 - 13 Pauls Row,High Wycombe,Buckinghamshire,,Blue Grass BBQ,Restaurant/Cafe/Canteen,1,5,,580337,10,,51.62875200000000,13/00539/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.75165800000000,HP11 2HQ,2014-08-20,fhrs_4_en-GB,4,,FHRS,5
274485,,,,,Blueye Demir Catering,Other catering premises,7841,10,,194874,5,,,10/00469/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,,,2014-09-25,fhrs_4_en-GB,4,,FHRS,5
274486,85A Easton Street,High Wycombe,Buckinghamshire,,Bobby's Sandwich Bar,Takeaway/sandwich shop,7844,0,,540114,5,,51.62801500000000,13/00276/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.74745900000000,HP11 1LT,2014-04-14,fhrs_5_en-GB,5,,FHRS,5
274487,45 Plomer Green Avenue,Downley,Buckinghamshire,,Bobs Catering,Mobile caterer,7846,5,,690056,0,,51.64526600000000,14/00130/FOOD,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.77518200000000,HP13 5LW,2014-07-07,fhrs_5_en-GB,5,,FHRS,5
274488,London Road,Wooburn Moor,High Wycombe,Bucks,Bombay Dream,Restaurant/Cafe/Canteen,1,10,,508961,5,,51.60329000000000,13/00107/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.68913900000000,HP10 0NJ,2015-01-09,fhrs_4_en-GB,4,,FHRS,5
274489,6 Crendon Street,High Wycombe,Bucks,,Bombay Palace,Restaurant/Cafe/Canteen,1,5,,529977,5,,51.62855900000000,13/00225/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.74782000000000,HP13 6LW,2014-09-02,fhrs_4_en-GB,4,,FHRS,10
274490,Naphill Village Hall,79 Main Road,Naphill,Buckinghamshire,Bon Ami,Restaurant/Cafe/Canteen,1,0,,536855,5,,51.66497500000000,13/00251/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.77681900000000,HP14 4SX,2014-11-05,fhrs_5_en-GB,5,,FHRS,5
274491,9 Mentmore Road,High Wycombe,Bucks,,Booker News,Retailers - other,4613,10,,621178,5,,51.62639200000000,13/00770/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.78898100000000,HP12 4LU,2013-12-16,fhrs_4_en-GB,4,,FHRS,5
274492,Stirling Road,Cressex Business Park,High Wycombe,Buckinghamshire,Booker Wholesale,Retailers - supermarkets/hypermarkets,7840,0,,626886,5,,51.62230500000000,14/00079/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.77988800000000,HP12 3ST,2014-01-14,fhrs_5_en-GB,5,,FHRS,5
274493,25 Eden Walk,Eden,High Wycombe,Buckinghamshire,Boots The Chemist,Retailers - other,4613,5,,195409,5,,51.62921400000000,10/00160/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.75275800000000,HP11 2AU,2009-08-26,fhrs_5_en-GB,5,,FHRS,5
274494,4 - 5 Market Square,Marlow,Buckinghamshire,,Boots The Chemist,Retailers - other,4613,5,,195150,5,,51.57218500000000,05/00099/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.77733400000000,SL7 3HH,2009-08-26,fhrs_5_en-GB,5,,FHRS,5
274495,Vintner House,4 High Street,High Wycombe,Buckinghamshire,Boots The Chemist Ltd,Retailers - other,4613,5,,551676,0,,51.62930500000000,13/00355/MIXED,025,Food.Ratings@wycombe.gov.uk,Wycombe,http://www.wycombe.gov.uk,-0.75037100000000,HP11 2AZ,2013-05-30,fhrs_5_en-GB,5,,FHRS,5
