,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
314672,Abbey View Nursing & Residential Home,Fairfield,Sherborne,Dorset,ABBEY VIEW,Hospitals/Childcare/Caring Premises,5,0,,558791,5,,50.95226500000000,52205,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.51721800000000,DT9 4HG,2014-05-07,fhrs_5_en-GB,5,,FHRS,5
314673,Abbeyfield House,Yarn Barton,Beaminster,Dorset,ABBEYFIELD HOME,Hospitals/Childcare/Caring Premises,5,0,,319051,0,,50.80961900000000,3423,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.73756100000000,DT8 3EQ,2013-08-22,fhrs_5_en-GB,5,,FHRS,5
314674,Abbeyfield House,Coldharbour,Sherborne,Dorset,ABBEYFIELD HOUSE,Hospitals/Childcare/Caring Premises,5,5,,319293,5,,50.95192400000000,4288,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.51519300000000,DT9 4HA,2014-08-14,fhrs_5_en-GB,5,,FHRS,5
314675,,52 Prince Of Wales Road,Dorchester,Dorset,ABBEYFIELD SOCIETY,Hospitals/Childcare/Caring Premises,5,5,,499082,5,,50.70992400000000,65952,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.43359100000000,DT1 1PP,2014-04-07,fhrs_5_en-GB,5,,FHRS,5
314676,Abbots,7 Long Street,Cerne Abbas,Dorset,ABBOTS,Restaurant/Cafe/Canteen,1,,,319391,,,50.80881000000000,63634,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.47663000000000,DT2 7JF,2013-11-22,fhrs_4_en-GB,4,,FHRS,
314677,Abbey Barn,Church Street,Abbotsbury,Dorset,ABBOTSBURY CHILDREN'S FARM CAFE,Restaurant/Cafe/Canteen,1,0,,318834,5,,,2842,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,,,2014-08-01,fhrs_5_en-GB,5,,FHRS,5
314678,,,,,ABBOTSBURY LUNCH CLUB,Other catering premises,7841,0,,703827,0,,,57501,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,,,2014-07-18,fhrs_5_en-GB,5,,FHRS,0
314679,Strangways Hall,Market Street,Abbotsbury,Dorset,ABBOTSBURY LUNCH CLUB,Other catering premises,7841,0,,508824,5,,50.66617200000000,65869,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.60022400000000,DT3 4JR,2014-07-18,fhrs_5_en-GB,5,,FHRS,5
314680,Abbotsbury Sub-Tropical Gardens,Bullers Way,Abbotsbury,Dorset,ABBOTSBURY SUB-TROPICAL GARDENS,Restaurant/Cafe/Canteen,1,5,,319334,0,,50.66224900000000,4531,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.62953200000000,DT3 4LA,2014-09-16,fhrs_5_en-GB,5,,FHRS,5
314681,Abbotsbury Swannery,New Barn Road,Abbotsbury,Dorset,ABBOTSBURY SWANNERY,Restaurant/Cafe/Canteen,1,0,,318671,10,,50.64837900000000,1771,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.57090200000000,DT3 4JG,2013-06-20,fhrs_4_en-GB,4,,FHRS,5
314682,,26 Rodden Row,Abbotsbury,Dorset,ABBOTSBURY TEA ROOMS,Restaurant/Cafe/Canteen,1,5,,539513,5,,50.66558500000000,65978,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.59727300000000,DT3 4JL,2014-08-11,fhrs_5_en-GB,5,,FHRS,5
314683,Acorn Inn,28 Fore Street,Evershot,Dorset,ACORN INN,Pub/bar/nightclub,7843,5,,319238,5,,50.83856600000000,4035,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.60643900000000,DT2 0JW,2014-07-28,fhrs_5_en-GB,5,,FHRS,5
314684,Marshwood C Of E Primary School,,Marshwood,Dorset,ACORN MULTI ACADEMY TRUST,School/college/university,7845,5,,727372,0,,50.79361100000000,67158,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.87669400000000,DT6 5QA,2014-12-10,fhrs_5_en-GB,5,,FHRS,5
314685,,2 Maud Road,Dorchester,Dorset,ADAMS NEWSMARKET,Retailers - other,4613,0,,318764,0,,50.71091200000000,2058,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.44586600000000,DT1 2LN,2014-12-19,fhrs_5_en-GB,5,,FHRS,5
314686,Bridge Garage,Sherborne Road,Leigh,Dorset,ADDISON MOTORS,Retailers - other,4613,5,,319137,5,,50.87488800000000,3725,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.53849000000000,DT9 6HW,2012-10-23,fhrs_5_en-GB,5,,FHRS,5
314687,Admiral Hood,Main Road,Mosterton,Dorset,ADMIRAL HOOD,Pub/bar/nightclub,7843,0,,513914,5,,50.84654000000000,65683,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.77142400000000,DT8 3HJ,2014-06-27,fhrs_5_en-GB,5,,FHRS,5
314688,Rowan Cottage,Prince Of Wales Road,Dorchester,Dorset,AGE UK (DORCHESTER),Other catering premises,7841,10,,318814,0,,50.71071600000000,2187,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.43593500000000,DT1 1PW,2013-08-28,fhrs_4_en-GB,4,,FHRS,0
314689,"Unit 2a, Old Rope Walks",North Mills Trading Estate,Bridport,Dorset,AGINCARE CUISINE LTD,Other catering premises,7841,5,,319395,5,,50.73919300000000,63698,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.75918600000000,DT6 3BE,2014-02-27,fhrs_5_en-GB,5,,FHRS,5
314690,,1 Castle Town Way,Sherborne,Dorset,ALBANY CLOSE,Hospitals/Childcare/Caring Premises,5,5,,319162,0,,50.95670500000000,3771,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.50953700000000,DT9 4EA,2014-02-27,fhrs_5_en-GB,5,,FHRS,5
314691,Bottle Inn,,Marshwood,Dorset,ALBION CURRIES,Mobile caterer,7846,10,,703831,10,,50.79275100000000,67060,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.88581500000000,DT6 5QJ,2014-05-07,fhrs_3_en-GB,3,,FHRS,10
314692,The Alcove Cafe,Marine Parade,Lyme Regis,Dorset,ALCOVE TAKEAWAY,Takeaway/sandwich shop,7844,5,,319434,5,,50.72411300000000,64698,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.93472900000000,DT7 3JE,2014-02-17,fhrs_4_en-GB,4,,FHRS,10
314693,Crown Inn,Church Street,Puncknowle,Dorset,ALEXANDER INNS LTD,Pub/bar/nightclub,7843,5,,530074,5,,50.69581600000000,65981,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.65941700000000,DT2 9BN,2014-08-28,fhrs_4_en-GB,4,,FHRS,10
314694,Alexandra Hotel,Pound Street,Lyme Regis,Dorset,ALEXANDRA HOTEL,Hotel/bed & breakfast/guest house,7842,0,,319371,5,,50.72459100000000,62842,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.93801100000000,DT7 3HZ,2013-08-19,fhrs_5_en-GB,5,,FHRS,5
314695,Alexandra Inn,408 Chickerell Road,Chickerell,Dorset,ALEXANDRA INN,Pub/bar/nightclub,7843,5,,319445,0,,50.61228400000000,65014,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.49141700000000,DT4 9TP,2013-02-01,fhrs_5_en-GB,5,,FHRS,5
314696,,5,West Bay,Dorset,ALFIE'S,Takeaway/sandwich shop,7844,5,,318719,5,,50.71043800000000,1920,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.76135500000000,DT6 4EN,2014-07-04,fhrs_5_en-GB,5,,FHRS,5
314697,,3 South Street,Bridport,Dorset,ALL THINGS NICE @ NO 3,Other catering premises,7841,5,,691591,5,,50.73290600000000,67110,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.75799300000000,DT6 3NR,2014-08-11,fhrs_5_en-GB,5,,FHRS,5
314698,,,,,ALLINGTON HILL JUICES LTD,Manufacturers/packers,7839,10,,406919,0,,,65083,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,,,2013-11-04,fhrs_4_en-GB,4,,FHRS,10
314699,Alweston Post Office,Folke Lane,Alweston,Dorset,ALWESTON POST OFFICE,Retailers - other,4613,5,,318647,5,,50.92582900000000,1726,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.48108400000000,DT9 5HS,2012-10-23,fhrs_5_en-GB,5,,FHRS,5
314700,"The Surgery, 5 Prout Bridge",Prout Hill,Beaminster,Dorset,AMEI TAKEAWAY,Takeaway/sandwich shop,7844,5,,318616,5,,50.80811600000000,1634,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.73779300000000,DT8 3AY,2014-02-13,fhrs_5_en-GB,5,,FHRS,5
314701,,59 Silver Street,Lyme Regis,Dorset,AMID GIANTS AND IDOLS,Restaurant/Cafe/Canteen,1,,,444510,,,50.72563000000000,65687,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.93736600000000,DT7 3HR,2014-04-24,fhrs_4_en-GB,4,,FHRS,
314702,Anchor Inn,High Street,Burton Bradstock,Dorset,ANCHOR INN,Pub/bar/nightclub,7843,10,,318654,5,,50.70391000000000,1737,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.72744700000000,DT6 4QF,2014-02-13,fhrs_3_en-GB,3,,FHRS,10
314703,Anchor Inn,Sea Hill Lane,Seatown,Dorset,ANCHOR INN,Pub/bar/nightclub,7843,0,,318711,5,,50.72304700000000,1910,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.82327000000000,DT6 6JU,2014-07-01,fhrs_5_en-GB,5,,FHRS,0
314704,The Anchor Inn,Dottery Road,Salwayash,Dorset,ANCHOR INN,Pub/bar/nightclub,7843,5,,318710,5,,50.76424600000000,1907,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.77303300000000,DT6 5HU,2014-07-22,fhrs_4_en-GB,4,,FHRS,10
314705,Street Record,Quayside,West Bay,Dorset,ANCHORS AWEIGH,Restaurant/Cafe/Canteen,1,10,,426964,5,,50.77915191650390,65677,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.32034993171692,,2013-12-03,fhrs_4_en-GB,4,,FHRS,5
314706,,,,,ANDREW JAMES CATERING SOLUTIONS,Other catering premises,7841,5,,318595,0,,,1024,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,,,2014-10-08,fhrs_5_en-GB,5,,FHRS,0
314707,,7 Church Street,Lyme Regis,Dorset,ANTONIO TRATTORIA,Restaurant/Cafe/Canteen,1,10,,318727,5,,50.72530200000000,1932,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.93223000000000,DT7 3BS,2014-09-08,fhrs_4_en-GB,4,,FHRS,5
314708,The Arch,Cheap Street,Sherborne,Dorset,ARCH,Restaurant/Cafe/Canteen,1,5,,499081,5,,,65951,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,,DT9 3AY,2014-07-24,fhrs_5_en-GB,5,,FHRS,5
314709,,6 Bridge Street,Lyme Regis,Dorset,AROMA,Other catering premises,7841,5,,504173,0,,50.72503900000000,65969,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.93252300000000,DT7 3QA,2014-06-16,fhrs_5_en-GB,5,,FHRS,5
314710,Bridport Arts Centre,South Street,Bridport,Dorset,ART GARDEN CAFE,Restaurant/Cafe/Canteen,1,5,,319063,5,,50.73192600000000,3441,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.75790600000000,DT6 3NY,2014-07-01,fhrs_5_en-GB,5,,FHRS,5
314711,,423 Chickerell Road,Chickerell,Dorset,ART HOUSE,Restaurant/Cafe/Canteen,1,5,,319420,5,,50.61344300000000,64538,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.49797300000000,DT3 4DG,2013-06-24,fhrs_5_en-GB,5,,FHRS,5
314712,,,,,ASIAN THAI CATERING,Other catering premises,7841,5,,535418,5,,,27308,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,,,2013-04-10,fhrs_5_en-GB,5,,FHRS,5
314713,"The Coach House, Athelhampton House",Athelhampton Road,Athelhampton,Dorset,ATHELHAMPTON HOUSE,Restaurant/Cafe/Canteen,1,0,,319125,0,,50.74651400000000,3690,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.32667700000000,DT2 7LG,2013-11-25,fhrs_5_en-GB,5,,FHRS,0
314714,Colcombe Cottage,,Broadwindsor,Dorset,AUTISM WESSEX,Hospitals/Childcare/Caring Premises,5,5,,539510,0,,50.82859500000000,31102,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.79353400000000,DT8 3QT,2013-04-09,fhrs_5_en-GB,5,,FHRS,0
314715,Valley View,,Broadwindsor,Dorset,AUTISM WESSEX,Hospitals/Childcare/Caring Premises,5,5,,318695,0,,50.82859500000000,1869,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.79353400000000,DT8 3QT,2013-04-09,fhrs_5_en-GB,5,,FHRS,5
314716,Brackenheath,Bailey Ridge,Leigh,Dorset,BAILEY RIDGE PLANTS,Restaurant/Cafe/Canteen,1,5,,683331,5,,50.88726600000000,49529,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.52167300000000,DT9 6HU,2014-07-14,fhrs_5_en-GB,5,,FHRS,5
314717,,1 Acreman Street,Sherborne,Dorset,BAKEHOUSE,Hotel/bed & breakfast/guest house,7842,5,,318964,5,,50.94609100000000,31261,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.51847400000000,DT9 3NU,2013-06-19,fhrs_5_en-GB,5,,FHRS,5
314718,Bakers Arms,140 Monmouth Road,Dorchester,Dorset,BAKERS ARMS,Pub/bar/nightclub,7843,5,,319133,10,,50.70912500000000,3716,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.43070900000000,DT1 2DH,2013-07-11,fhrs_4_en-GB,4,,FHRS,5
314719,,1 The Green,Sherborne,Dorset,BAKERY CAFE,Manufacturers/packers,7839,,,319423,,,50.95394800000000,64544,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.57291700000000,DT9 4QB,2014-08-29,fhrs_5_en-GB,5,,FHRS,
314720,,,,,BAKEY-LICIOUS,Mobile caterer,7846,10,,707546,5,,,43192,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,,,2014-09-30,fhrs_4_en-GB,4,,FHRS,0
314721,,12 High East Street,Dorchester,Dorset,BALTI EXPRESS,Takeaway/sandwich shop,7844,5,,319068,5,,50.71558900000000,3454,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.43365800000000,DT1 1HS,2012-12-18,fhrs_5_en-GB,5,,FHRS,5
314722,The Bank House,The Street,Charmouth,Dorset,BANK HOUSE,Restaurant/Cafe/Canteen,1,5,,395995,5,,50.73887900000000,65395,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.90060000000000,DT6 6PU,2013-10-07,fhrs_5_en-GB,5,,FHRS,5
314723,Barnhayes Farm,Chantmarle Lane,Frome St Quintin,Dorset,BARN OWLS NURSERY,Hospitals/Childcare/Caring Premises,5,5,,319270,5,,50.82265800000000,4163,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.57447400000000,DT2 0HG,2014-12-08,fhrs_5_en-GB,5,,FHRS,5
314724,,,,,BATTY FRUIT CAKES,Retailers - other,4613,5,,657781,5,,,67003,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,,,2014-04-22,fhrs_5_en-GB,5,,FHRS,5
314725,Bay Tree House,Main Street,Chideock,Dorset,BAY TREE TEA GARDEN,Restaurant/Cafe/Canteen,1,5,,319176,5,,50.73264000000000,3833,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.82359400000000,DT6 6JW,2014-08-04,fhrs_5_en-GB,5,,FHRS,5
314726,,6 South Street,Bridport,Dorset,BEACH & BARNICOTT,Restaurant/Cafe/Canteen,1,5,,319121,5,,50.73289300000000,3676,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.75850300000000,DT6 3NQ,2014-09-08,fhrs_4_en-GB,4,,FHRS,10
314727,Beach Cafe,Lower Sea Lane,Charmouth,Dorset,BEACH CAFE,Restaurant/Cafe/Canteen,1,0,,319296,5,,50.73571400000000,4293,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.90053900000000,DT6 6LR,2013-04-12,fhrs_5_en-GB,5,,FHRS,0
314728,The Beach House,24 Marine Parade,Lyme Regis,Dorset,BEACH HOUSE,Restaurant/Cafe/Canteen,1,10,,318639,5,,50.72135300000000,1679,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.93910800000000,DT7 3JF,2013-09-30,fhrs_4_en-GB,4,,FHRS,5
314729,,12 Eggardon Close,Beaminster,Dorset,BEAMINSTER ICE CREAM,Retailers - other,4613,5,,319025,5,,50.81133400000000,3301,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.74919900000000,DT8 3DD,2014-06-20,fhrs_4_en-GB,4,,FHRS,10
314730,Beaminster Vc Comprehensive School,Newtown,Beaminster,Dorset,BEAMINSTER SCHOOL,School/college/university,7845,0,,733242,0,,50.81463300000000,66550,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.74101900000000,DT8 3EP,2015-01-28,fhrs_5_en-GB,5,,FHRS,5
314731,Beaminster Social Club,8 Fleet Street,Beaminster,Dorset,BEAMINSTER SOCIAL CLUB,Other catering premises,7841,5,,319166,5,,50.81000000000000,3779,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.73850400000000,DT8 3EF,2012-05-03,fhrs_5_en-GB,5,,FHRS,5
314732,,6 Broad Street,Lyme Regis,Dorset,BELL CLIFF RESTAURANT,Restaurant/Cafe/Canteen,1,5,,318620,5,,50.72447100000000,1641,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.93391400000000,DT7 3QD,2013-12-10,fhrs_5_en-GB,5,,FHRS,5
314733,,7 South Street,Bridport,Dorset,BELLA'S,Takeaway/sandwich shop,7844,10,,319194,5,,50.73290600000000,3922,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.75799300000000,DT6 3NR,2014-10-15,fhrs_4_en-GB,4,,FHRS,5
314734,Belle Rose,12 Prince Of Wales Road,Dorchester,Dorset,BELLE ROSE,Hospitals/Childcare/Caring Premises,5,10,,318632,5,,50.71071600000000,1664,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.43593500000000,DT1 1PW,2014-10-17,fhrs_4_en-GB,4,,FHRS,5
314735,,,,,BENMASTER,Other catering premises,7841,5,,570438,5,,,38911,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,,,2013-06-12,fhrs_5_en-GB,5,,FHRS,5
314736,,,,,BIGGER BITES DORSET LTD,Mobile caterer,7846,0,,508820,0,,,39641,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,,,2013-12-10,fhrs_5_en-GB,5,,FHRS,5
314737,Blue Anchor Cafe,Beach Road,West Bexington,Dorset,BLUE ANCHOR CAFE,Restaurant/Cafe/Canteen,1,0,,318706,0,,50.67704300000000,1894,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.66349900000000,DT2 9DG,2014-10-01,fhrs_5_en-GB,5,,FHRS,5
314738,Street Record,Marine Parade,Lyme Regis,Dorset,BLUE SEA CAFE,Restaurant/Cafe/Canteen,1,10,,681018,5,,,67077,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,,,2014-06-17,fhrs_4_en-GB,4,,FHRS,5
314739,The Blue Vinny,12 The Moor,Puddletown,Dorset,BLUE VINNEY,Pub/bar/nightclub,7843,5,,620802,5,,50.75141200000000,66363,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.34630100000000,DT2 8TE,2013-05-22,fhrs_5_en-GB,5,,FHRS,5
314740,,9 Floyers Field,West Stafford,Dorset,BLUEBELL COTTAGE BED AND BREAKFAST,Hotel/bed & breakfast/guest house,7842,0,,539506,0,,50.70457700000000,12176,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.38934500000000,DT2 8FJ,2013-04-22,fhrs_5_en-GB,5,,FHRS,0
314741,,,,,BLUNDELL'S BAKES,Retailers - other,4613,0,,629685,0,,,10268,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,,,2014-01-15,fhrs_5_en-GB,5,,FHRS,0
314742,,10 High East Street,Dorchester,Dorset,BOMBAY NIGHTS,Takeaway/sandwich shop,7844,0,,318670,5,,50.71558900000000,1769,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.43365800000000,DT1 1HS,2012-12-19,fhrs_5_en-GB,5,,FHRS,5
314743,,24 Hogshill Street,Beaminster,Dorset,BOMBAY SPICE,Restaurant/Cafe/Canteen,1,5,,396002,0,,50.80984000000000,65418,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.74097100000000,DT8 3AA,2014-01-09,fhrs_5_en-GB,5,,FHRS,5
314744,,4 Babeny Walk,Poundbury,Dorset,BONJOUR,Restaurant/Cafe/Canteen,1,5,,318799,5,,50.71271700000000,21415,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.46714200000000,DT1 3TR,2013-11-19,fhrs_5_en-GB,5,,FHRS,5
314745,,10 Cumberland Drive,Granby Industrial Estate,Chickerell,BOOKER CASH AND CARRY,Manufacturers/packers,7839,5,,319201,0,,50.61283300000000,3938,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.48702700000000,DT4 9TB,2013-02-01,fhrs_5_en-GB,5,,FHRS,0
314746,Bottle Inn,,Marshwood,Dorset,BOTTLE INN,Pub/bar/nightclub,7843,10,,513915,5,,50.79275100000000,65801,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.88581500000000,DT6 5QJ,2014-07-16,fhrs_2_en-GB,2,,FHRS,15
314747,Kings Point House,5 Queen Mother Square,Poundbury,Dorset,BRACE OF BUTCHERS,Retailers - other,4613,0,,720509,5,,50.77915191650391,67076,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.32034993171692,DT1 3BW,2014-12-03,fhrs_5_en-GB,5,,FHRS,0
314748,Bradford Abbas Village Hall,Church Road,Bradford Abbas,Dorset,BRADFORD ABBAS SPORTS & SOCIAL CLUB,Pub/bar/nightclub,7843,0,,319228,5,,50.92635400000000,4012,089,env.health@westdorset-dc.gov.uk,West Dorset,http://www.dorsetforyou.com,-2.58635400000000,,2015-01-21,fhrs_5_en-GB,5,,FHRS,5
