,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
158565,Salisbury Court,Salisbury Street,Workington,Cumbria,Age UK West Cumbria,Other catering premises,7841,5,,267943,5,,54.63108000000000,PI/000006374,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.55928200000000,CA14 3TR,2014-03-03,fhrs_4_en-GB,4,,FHRS,10
158566,10 Laybourn Court,Workington,Cumbria,,Age UK West Cumbria Day Centre,Other catering premises,7841,5,,267899,5,,54.63042500000000,PI/000006017,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.54305300000000,CA14 3SN,2014-03-05,fhrs_5_en-GB,5,,FHRS,5
158567,2 Nook Street,Workington,Cumbria,,Agra Spice World,Takeaway/sandwich shop,7844,5,,267922,5,,54.64205000000000,PI/000006213,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.54273400000000,CA14 4EG,2014-10-23,fhrs_4_en-GB,4,,FHRS,10
158568,Aikton,Wigton,Cumbria,,Aikton Arms,Pub/bar/nightclub,7843,0,,267105,5,,54.87627029418945,PI/000000079,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.13392519950867,CA7 0JF,2014-07-03,fhrs_5_en-GB,5,,FHRS,5
158569,Aldi Foodstore Ltd,Derwent Drive,Workington,Cumbria,Aldi,Retailers - supermarkets/hypermarkets,7840,0,,267855,0,,54.64224800000000,PI/000005729,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.56370800000000,CA14 3YW,2014-09-09,fhrs_5_en-GB,5,,FHRS,5
158570,Low Road,Cockermouth,Cumbria,,Aldi,Retailers - supermarkets/hypermarkets,7840,0,,267242,0,,54.66313900000000,PI/000001281,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.37534300000000,CA13 0HH,2013-05-14,fhrs_5_en-GB,5,,FHRS,0
158571,All Saints Church Rooms,Kirkgate,Cockermouth,Cumbria,All Saints Church,Other catering premises,7841,,,643674,,,54.66262300000000,PI/000001214,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.35972800000000,CA13 9NS,2014-03-30,fhrs_exempt_en-GB,Exempt,,FHRS,
158572,All Saints C Of E School,Slatefell Drive,Cockermouth,Cumbria,All Saints Primary School,School/college/university,7845,5,,267268,0,,54.66375600000000,PI/000001469,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.35162700000000,CA13 9BH,2014-01-27,fhrs_5_en-GB,5,,FHRS,0
158573,1 Eskin Street,Keswick,Cumbria,,Allerdale House,Hotel/bed & breakfast/guest house,7842,5,,267406,5,,54.59845700000000,PI/000003117,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.13128300000000,CA12 4DH,2012-02-10,fhrs_5_en-GB,5,,FHRS,0
158574,Edenvale,The Square At Allonby,Allonby,Maryport,Allonby Tearoom & Gift Shop,Restaurant/Cafe/Canteen,1,5,,540198,0,,54.77333200000000,PI/000015530,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.42913800000000,CA15 6QA,2014-10-16,fhrs_4_en-GB,4,,FHRS,10
158575,89 Harrington Road,Workington,Cumbria,,Al's Kitchen,Takeaway/sandwich shop,7844,5,,268128,5,,54.63937700000000,PI/000018555,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.54793200000000,CA14 2UE,2014-06-20,fhrs_4_en-GB,4,,FHRS,10
158576,35 High Street,Wigton,Cumbria,,Alternative Kebabs,Takeaway/sandwich shop,7844,5,,267791,5,,54.82418200000000,PI/000005363,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.16042000000000,CA7 9NJ,2013-09-09,fhrs_4_en-GB,4,,FHRS,10
158577,20 Main Street,Cockermouth,Cumbria,,Alternative Takeaway,Takeaway/sandwich shop,7844,10,,268193,5,,54.66396700000000,PI/000020329,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.36327700000000,CA13 9LQ,2014-11-10,fhrs_4_en-GB,4,,FHRS,5
158578,Amathea Care Home,Newlands Lane,Workington,Cumbria,Amathea Care Centre,Hospitals/Childcare/Caring Premises,5,10,,268156,5,,54.63851300000000,PI/000018957,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.54029100000000,CA14 3JG,2014-03-04,fhrs_3_en-GB,3,,FHRS,10
158579,Amcour Flexibles Ltd,Salterbeck Trading Estate,Salterbeck,Workington,Amcor Flexibles Cumbria,Distributors/Transporters,7,,,267996,,,54.62251100000000,PI/000006710,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.55392100000000,CA14 5DX,2013-12-10,fhrs_exempt_en-GB,Exempt,,FHRS,
158580,,,,,Amy Beverley,Other catering premises,7841,0,,668657,0,,,PI/000027696,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,,,2014-04-30,fhrs_5_en-GB,5,,FHRS,5
158581,Anderville,19 Helvellyn Street,Keswick,Cumbria,Anderville Guest House,Hotel/bed & breakfast/guest house,7842,5,,267426,5,,54.60008800000000,PI/000003161,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.13179200000000,CA12 4EN,2012-04-21,fhrs_4_en-GB,4,,FHRS,10
158582,,,,,Ann Parry,Other catering premises,7841,5,,268037,5,,,PI/000011101,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,,,2014-05-21,fhrs_5_en-GB,5,,FHRS,5
158583,39 Senhouse Street,Maryport,Cumbria,,Annabell's Tearoom,Restaurant/Cafe/Canteen,1,5,,268061,5,,54.71419600000000,PI/000016871,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.49891600000000,CA15 6BL,2013-07-09,fhrs_5_en-GB,5,,FHRS,0
158584,,,,,Annette Gibbons Cookery and Cumbria,Other catering premises,7841,5,,267585,5,,,PI/000003763,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,,,2015-01-20,fhrs_5_en-GB,5,,FHRS,5
158585,Springs Farm,Springs Road,Keswick,Cumbria,Annie's Pantry,Hotel/bed & breakfast/guest house,7842,5,,267495,10,,54.59470800000000,PI/000003434,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.12378000000000,CA12 4AN,2013-10-27,fhrs_4_en-GB,4,,FHRS,5
158586,Apple Tree,Thursby To Bothel,Mealsgate,Wigton,Appletree House,Hotel/bed & breakfast/guest house,7842,5,,268032,5,,54.76852500000000,PI/000010752,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.22886700000000,CA7 1JP,2013-04-24,fhrs_5_en-GB,5,,FHRS,0
158587,Bassenthwaite,Keswick,Cumbria,,Armathwaite Hall Hotel,Hotel/bed & breakfast/guest house,7842,5,,267138,5,,54.68096923828125,PI/000000572,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.23248696327209,CA12 4RE,2014-04-01,fhrs_4_en-GB,4,,FHRS,10
158588,29 High Seaton Village,Seaton,Workington,Cumbria,Armidale Cottages,Hotel/bed & breakfast/guest house,7842,0,,267704,5,,54.66423000000000,PI/000004442,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.51941800000000,CA14 1PD,2012-05-31,fhrs_5_en-GB,5,,FHRS,0
158589,Dunmail Park Shopping Centre,Dunmail Retail Park,Workington,Cumbria,Asda,Retailers - supermarkets/hypermarkets,7840,0,,268285,0,,54.65690500000000,PI/000068796,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.55343500000000,CA14 1NQ,2014-10-15,fhrs_5_en-GB,5,,FHRS,5
158590,Dunmail Park Shopping Centre,Dunmail Retail Park,Workington,Cumbria,Asda Cafe,Restaurant/Cafe/Canteen,1,5,,268286,5,,54.65690500000000,PI/000068797,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.55343500000000,CA14 1NQ,2014-01-29,fhrs_5_en-GB,5,,FHRS,5
158591,Asda,Moss Bay Road,Workington,Cumbria,Asda Stores Ltd.,Retailers - supermarkets/hypermarkets,7840,0,,268251,0,,54.62702900000000,PI/000066731,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.56396100000000,CA14 5AB,2013-04-22,fhrs_5_en-GB,5,,FHRS,0
158592,Newlands Lane,Workington,Cumbria,,Ashfield Infant School,School/college/university,7845,0,,267913,0,,54.63851300000000,PI/000006165,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.54029100000000,CA14 3JG,2014-09-08,fhrs_5_en-GB,5,,FHRS,5
158593,High Street,Workington,Cumbria,,Ashfield Junior School,School/college/university,7845,5,,267885,0,,54.63961500000000,PI/000005911,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.53774500000000,CA14 4ES,2013-10-15,fhrs_5_en-GB,5,,FHRS,5
158594,Askhill,Fangs Brow To Junction With B5289 Buttermere To Low Lorton A,Loweswater,Cockermouth,Askhill Farm,Hotel/bed & breakfast/guest house,7842,5,,267568,5,,54.59184600000000,PI/000003724,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.37009100000000,CA13 0SU,2013-03-12,fhrs_4_en-GB,4,,FHRS,10
158595,Street Record,King Street,Aspatria,Cumbria,Aspatria Children's Centre,School/college/university,7845,,,268284,,,,PI/000068754,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,,,2013-04-24,fhrs_exempt_en-GB,Exempt,,FHRS,
158596,Richmond Hill School,Queen Street,Aspatria,Wigton,Aspatria Community Childcare,School/college/university,7845,5,,268119,0,,54.76630700000000,PI/000018430,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.32268200000000,CA7 3BQ,2014-07-08,fhrs_5_en-GB,5,,FHRS,0
158597,Aspatria Rugby Union Football Club,Station Road,Aspatria,Wigton,Aspatria R U F C Ltd,Pub/bar/nightclub,7843,5,,267131,5,,54.76087600000000,PI/000000504,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.33196900000000,CA7 2AJ,2014-09-11,fhrs_5_en-GB,5,,FHRS,5
158598,20 Southey Street,Keswick,Cumbria,,Avondale,Hotel/bed & breakfast/guest house,7842,0,,267488,0,,54.59982400000000,PI/000003407,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.13413800000000,CA12 4EF,2013-09-23,fhrs_5_en-GB,5,,FHRS,5
158599,1 Wordsworth Street,Keswick,Cumbria,,Babbling Brook,Hotel/bed & breakfast/guest house,7842,5,,268173,5,,54.60148100000000,PI/000019567,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.13091700000000,CA12 4HU,2014-05-21,fhrs_5_en-GB,5,,FHRS,5
158600,30 Stanger Street,Keswick,Cumbria,,Badgers Wood,Hotel/bed & breakfast/guest house,7842,0,,267514,0,,,PI/000003484,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,,,2012-05-01,fhrs_5_en-GB,5,,FHRS,0
158601,3 Greta Street,Keswick,Cumbria,,Bagsend B&B,Hotel/bed & breakfast/guest house,7842,0,,267422,5,,54.60118300000000,PI/000003147,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.13193100000000,CA12 4HS,2012-08-02,fhrs_5_en-GB,5,,FHRS,5
158602,,,,,Baked With Love,Restaurant/Cafe/Canteen,1,0,,268202,5,,,PI/000024539,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,,,2012-02-20,fhrs_5_en-GB,5,,FHRS,0
158603,,,,,Bakestall Country Foods,Other catering premises,7841,0,,433849,0,,,PI/000019601,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,,,2013-09-17,fhrs_4_en-GB,4,,FHRS,10
158604,16 Market Place,Cockermouth,Cumbria,,Bamboo Restaurant,Restaurant/Cafe/Canteen,1,5,,268181,0,,54.66421600000000,PI/000019886,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.36035500000000,CA13 9NQ,2013-09-03,fhrs_5_en-GB,5,,FHRS,5
158605,The Bank Tavern,45-47 Main Street,Keswick,Cumbria,Bank Tavern,Pub/bar/nightclub,7843,0,,267458,5,,54.60144100000000,PI/000003285,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.13895100000000,CA12 5DS,2013-07-19,fhrs_4_en-GB,4,,FHRS,10
158606,1 New Street,Keswick,Cumbria,,Bar Es,Restaurant/Cafe/Canteen,1,5,,267547,10,,54.60085700000000,PI/000003610,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.13605500000000,CA12 5BB,2014-10-15,fhrs_4_en-GB,4,,FHRS,5
158607,91 Main Street,Keswick,Cumbria,,Bar Metro,Restaurant/Cafe/Canteen,1,5,,267467,10,,54.60183600000000,PI/000003317,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.13996800000000,CA12 5DT,2014-11-27,fhrs_3_en-GB,3,,FHRS,10
158608,Silloth Golf Club,Station Road,Silloth,Wigton,Baristas,Restaurant/Cafe/Canteen,1,5,,268258,5,,54.86621300000000,PI/000067830,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.39067900000000,CA7 4BL,2014-03-11,fhrs_5_en-GB,5,,FHRS,5
158609,Ewanrigg Junior School,Ennerdale Road,Maryport,Cumbria,Barnardos - Breakfast Club,Restaurant/Cafe/Canteen,1,5,,267658,5,,54.70711200000000,PI/000004180,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.49254000000000,CA15 8HN,2013-09-23,fhrs_5_en-GB,5,,FHRS,5
158610,Maryport Child And Family Centre,Ennerdale Road,Maryport,Cumbria,Barnardo's Pre-School,School/college/university,7845,0,,267656,0,,54.70711200000000,PI/000004174,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.49254000000000,CA15 8HN,2014-04-09,fhrs_5_en-GB,5,,FHRS,0
158611,Barnghyll House,Thirlmere,Keswick,Cumbria,Barn-Gill House,Hotel/bed & breakfast/guest house,7842,0,,410657,0,,54.55661500000000,PI/000060726,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.05542100000000,CA12 4TN,2012-05-29,fhrs_5_en-GB,5,,FHRS,5
158612,Bassenfell Manor,Bassenthwaite,Keswick,Cumbria,Bassenfell Manor Christian Centre,Hotel/bed & breakfast/guest house,7842,0,,267139,0,,54.68455300000000,PI/000000575,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.21506700000000,CA12 4RL,2013-05-16,fhrs_5_en-GB,5,,FHRS,5
158613,Bassenthwaite Church Room,Bassenthwaite To Junction With A591 At Chapel Bridge,Bassenthwaite,Keswick,Bassenthwaite Church Rooms,Other catering premises,7841,,,643668,,,54.67532100000000,PI/000000576,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.20178000000000,CA12 4QH,2014-03-30,fhrs_exempt_en-GB,Exempt,,FHRS,
158614,Holiday Unit,Access Road To Houses In Bassenthwaite,Bassenthwaite,Cumbria,Bassenthwaite Hall Farm,Hotel/bed & breakfast/guest house,7842,0,,433852,5,,,PI/000066812,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,,,2012-07-12,fhrs_5_en-GB,5,,FHRS,5
158615,Bassenthwaite,Keswick,Cumbria,,Bassenthwaite School,School/college/university,7845,0,,267140,0,,54.67422866821289,PI/000000578,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.19945216178894,CA12 4QH,2013-12-09,fhrs_5_en-GB,5,,FHRS,5
158616,Market Square,Aspatria,Wigton,Cumbria,Beacon Hill School,School/college/university,7845,0,,267123,0,,54.76376200000000,PI/000000310,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.33428700000000,CA7 3EZ,2014-07-08,fhrs_5_en-GB,5,,FHRS,0
158617,The Cock And Bull,7 South Street,Cockermouth,Cumbria,Beatfords,Restaurant/Cafe/Canteen,1,10,,267286,5,,54.66264000000000,PI/000001584,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.36624100000000,CA13 9RT,2014-01-24,fhrs_2_en-GB,2,,FHRS,15
158618,5 Wordsworth Street,Keswick,Cumbria,,Beckside Guest House,Hotel/bed & breakfast/guest house,7842,0,,267536,0,,54.60148100000000,PI/000003534,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.13091700000000,CA12 4HU,2012-12-13,fhrs_5_en-GB,5,,FHRS,5
158619,38B Church Road,Harrington,Workington,Cumbria,Beckstone Pantry,Takeaway/sandwich shop,7844,5,,410660,5,,54.61506600000000,PI/000069805,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.56252600000000,CA14 5PT,2013-12-13,fhrs_4_en-GB,4,,FHRS,10
158620,Eadie Street,Harrington,Workington,Cumbria,Beckstone Primary School,School/college/university,7845,0,,268007,0,,54.61365400000000,PI/000006836,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.56126400000000,CA14 5PX,2013-07-10,fhrs_5_en-GB,5,,FHRS,5
158621,8 Meadowlands,Broughton Moor,Maryport,Cumbria,Becky's Bakes,Other catering premises,7841,5,,540201,5,,54.68820400000000,PI/000058234,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.47105700000000,CA15 7EB,2013-04-09,fhrs_5_en-GB,5,,FHRS,0
158622,Blennerhasset,Wigton,Cumbria,,Beech House,Hotel/bed & breakfast/guest house,7842,5,,268058,5,,54.76133346557617,PI/000016636,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.27948522567749,CA7 3RE,2014-08-13,fhrs_5_en-GB,5,,FHRS,5
158623,Brundholme Road,Keswick,Cumbria,,Beechings Folly,Hotel/bed & breakfast/guest house,7842,10,,723530,5,,54.60403700000000,PI/000003084,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.12858900000000,CA12 4NL,2007-01-24,fhrs_4_en-GB,4,,FHRS,5
158624,31 Lake Road,Keswick,Cumbria,,Bel Cibo,Restaurant/Cafe/Canteen,1,10,,548426,0,,54.59911100000000,PI/000070405,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.13730700000000,CA12 5DQ,2014-11-27,fhrs_4_en-GB,4,,FHRS,10
158625,Moorclose Estate Post Office,134 Westfield Drive,Workington,Cumbria,Bells of Lazonby,Retailers - other,4613,0,,267982,0,,54.62942900000000,PI/000006631,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.55201600000000,CA14 3RW,2014-04-07,fhrs_5_en-GB,5,,FHRS,5
158626,10 Criffel Street,Silloth,Wigton,Cumbria,Berry & Sons,Manufacturers/packers,7839,5,,268089,10,,54.86966400000000,PI/000017781,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.38838200000000,CA7 4BT,2014-01-07,fhrs_2_en-GB,2,,FHRS,15
158627,2 King Street,Wigton,Cumbria,,Berry & Sons,Manufacturers/packers,7839,0,,268306,0,,54.82504400000000,PI/000069223,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.16055400000000,CA7 9DT,2013-08-08,fhrs_5_en-GB,5,,FHRS,5
158628,6 Station Street,Cockermouth,Cumbria,,Berry & Sons,Retailers - other,4613,5,,480789,0,,54.66296000000000,PI/000070146,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.36412700000000,CA13 9QW,2014-06-05,fhrs_4_en-GB,4,,FHRS,10
158629,5 Caldew Street,Silloth,Wigton,Cumbria,Berry's Bakery,Manufacturers/packers,7839,10,,267719,10,,54.87049300000000,PI/000004700,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.38658700000000,CA7 4BY,2014-03-21,fhrs_2_en-GB,2,,FHRS,15
158630,41 Station Road,Keswick,Cumbria,,Birch How,Hotel/bed & breakfast/guest house,7842,0,,267394,0,,54.60167100000000,PI/000003088,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.13457600000000,CA12 4NB,2013-01-29,fhrs_5_en-GB,5,,FHRS,5
158631,,,,,Birkrigg Farm,Hotel/bed & breakfast/guest house,7842,0,,267671,5,,,PI/000004213,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,,,2012-07-03,fhrs_4_en-GB,4,,FHRS,10
158632,5 Falcon Place,Workington,Cumbria,,Bismillah Balti,Takeaway/sandwich shop,7844,10,,267862,15,,54.64462000000000,PI/000005763,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.55332300000000,CA14 2EX,2014-12-10,fhrs_2_en-GB,2,,FHRS,15
158633,Solway Holiday Village,Skinburness Drive,Silloth,Wigton,"Bistro, Bars and Shop",Restaurant/Cafe/Canteen,1,5,,267717,5,,54.87714700000000,PI/000004637,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.37998900000000,CA7 4QQ,2014-04-14,fhrs_4_en-GB,4,,FHRS,10
158634,17 Main Street,Cockermouth,Cumbria,,Black Bull,Pub/bar/nightclub,7843,,,267244,,,54.66366900000000,PI/000001300,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.36342200000000,CA13 9LE,2013-10-14,fhrs_exempt_en-GB,Exempt,,FHRS,
158635,Blackamoor,Market Hill,Wigton,Cumbria,Black-A-Moor Hotel,Pub/bar/nightclub,7843,,,267812,,,54.82622000000000,PI/000005451,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.15878200000000,CA7 9EX,2014-06-19,fhrs_exempt_en-GB,Exempt,,FHRS,
158636,Blindcrake Parish Hall,Blindcrake Village,Blindcrake,Cockermouth,Blindcrake Village Hall,Other catering premises,7841,,,643669,,,54.70097100000000,PI/000000618,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.32249400000000,CA13 0QP,2014-03-30,fhrs_exempt_en-GB,Exempt,,FHRS,
158637,Bolton Low Houses C Of E Primary School,Bolton Low Houses,Wigton,Cumbria,Bolton Low Houses Pre-School,School/college/university,7845,5,,268109,0,,54.78825500000000,PI/000018248,055,environmental.health@allerdale.gov.uk,Allerdale,http://www.allerdale.gov.uk,-3.18711900000000,CA7 8PA,2012-02-24,fhrs_4_en-GB,4,,FHRS,10
