,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
31062,240 Cambridge Science Park,Milton,Cambridgeshire,,Amgen Ltd,Restaurant/Cafe/Canteen,1,5,,596872,0,,52.23637500000000,PI/000107322,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.14181900000000,CB4 0WD,2013-11-20,fhrs_5_en-GB,5,,FHRS,0
31063,Unit 8,Buckingway Business Park,Anderson Road,Swavesey,Amino Communications,Restaurant/Cafe/Canteen,1,0,,596931,0,,52.27361100000000,PI/000111390,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,-0.00711500000000,CB24 4UQ,2013-05-02,fhrs_5_en-GB,5,,FHRS,5
31064,Unit 4,Ermine Street,Caxton,Cambridgeshire,Amiraz T/A Spice Box,Restaurant/Cafe/Canteen,1,5,,693388,5,,,PI/000158673,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,CB23 3AS,2014-10-07,fhrs_5_en-GB,5,,FHRS,5
31065,46 Thornton Close,Girton,Cambridgeshire,,Anglia Farm Shop,Retailers - other,4613,0,,596466,5,,52.22677800000000,PI/000032226,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.09537900000000,CB3 0NG,2014-01-28,fhrs_4_en-GB,4,,FHRS,10
31066,Coach House Hotel,Newmarket Road,Melbourn,Cambridgeshire,Aris Inn Hotel,Hotel/bed & breakfast/guest house,7842,5,,610732,5,,52.06652600000000,PI/000026412,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.05388800000000,SG8 7PN,2015-01-07,fhrs_5_en-GB,5,,FHRS,5
31067,Unit 19,South Cambridge Business Park,Babraham Road,Sawston,Aristocaters,Manufacturers/packers,7839,0,,597061,0,,52.12870900000000,PI/000118018,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.18086200000000,CB22 3JH,2014-03-20,fhrs_5_en-GB,5,,FHRS,0
31068,Ermine Way,Arrington,Cambridgeshire,,Arrington Nursery,Retailers - other,4613,5,,610749,5,,52.13105600000000,PI/000130389,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,-0.05994600000000,SG8 0AG,2015-02-06,fhrs_5_en-GB,5,,FHRS,5
31069,36 Girton Road,Girton,Cambridgeshire,,Artist House Cambridge,Hotel/bed & breakfast/guest house,7842,5,,597369,0,,52.22862200000000,PI/000155212,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.08726500000000,CB3 0LL,2013-07-05,fhrs_5_en-GB,5,,FHRS,0
31070,21 Normanton Way,Histon,Cambridgeshire,,Arty Farty Tea Party (1),Other catering premises,7841,,,690134,,,52.25836200000000,PI/000139752,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.10728500000000,CB24 9XS,,fhrs_awaitinginspection_en-GB,AwaitingInspection,,FHRS,
31071,,,,,Arty Farty Tea Party (2),Other catering premises,7841,,,690133,,,,PI/000044553,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,,fhrs_awaitinginspection_en-GB,AwaitingInspection,,FHRS,
31072,,,,,Aspect Cuisine Ltd,Other catering premises,7841,5,,597324,0,,,PI/000140995,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2014-05-23,fhrs_5_en-GB,5,,FHRS,0
31073,436 Cambridge Science Park,Milton,Cambridgeshire,,Astex Pharmaceuticals,Restaurant/Cafe/Canteen,1,0,,596984,0,,52.23670100000000,PI/000114323,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.14023800000000,CB4 0QA,2014-02-03,fhrs_5_en-GB,5,,FHRS,0
31074,The Trinity Centre,Milton,Cambridgeshire,,Astu Hotels 3 Ltd,Restaurant/Cafe/Canteen,1,0,,597342,0,,52.23206500000000,PI/000153848,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.14695600000000,CB4 0FN,2012-12-17,fhrs_5_en-GB,5,,FHRS,0
31075,,,,,Auntie Allie's,Other catering premises,7841,5,,596320,5,,,PI/000019077,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2013-05-23,fhrs_5_en-GB,5,,FHRS,5
31076,21 New Road,Harston,Cambridgeshire,,Aussie Bird,Other catering premises,7841,,,683061,,,52.14277200000000,PI/000027021,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.08902100000000,CB22 7QG,,fhrs_awaitinginspection_en-GB,AwaitingInspection,,FHRS,
31077,,,,,Avondale,Hotel/bed & breakfast/guest house,7842,5,,596822,0,,,PI/000105328,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2012-08-22,fhrs_5_en-GB,5,,FHRS,0
31078,Units 15 And 16,Road Farm,Ermine Street,Shingay Cum Wendy,Azahar,Retailers - other,4613,5,,683067,0,,,PI/000158993,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2014-07-30,fhrs_5_en-GB,5,,FHRS,0
31079,58 High Street,Sawston,Cambridgeshire,,B Searle & Sons,Retailers - other,4613,0,,596662,0,,52.12317500000000,PI/000090961,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.16938700000000,CB22 3BG,2014-03-28,fhrs_5_en-GB,5,,FHRS,5
31080,Babraham Cofe (Vc) Primary School,High Street,Babraham,Cambridgeshire,Babraham Children's Club,Hospitals/Childcare/Caring Premises,5,10,,708134,5,,52.13014700000000,PI/000155256,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.20841600000000,CB22 3AG,2014-10-16,fhrs_4_en-GB,4,,FHRS,5
31081,High Street,Babraham,Cambridgeshire,,Babraham Cofe (Vc) Primary School,School/college/university,7845,0,,596741,0,,52.13014700000000,PI/000099262,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.20841600000000,CB22 3AG,2014-11-04,fhrs_5_en-GB,5,,FHRS,5
31082,,,,,Bake Well Tarts,Other catering premises,7841,5,,597269,0,,,PI/000124782,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2012-03-07,fhrs_5_en-GB,5,,FHRS,0
31083,-,Bourn Bridge Road,Little Abington,Cambridgeshire,Balaban Kebabs,Mobile caterer,7846,20,,597262,15,,,PI/000124623,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2014-02-13,fhrs_1_en-GB,1,,FHRS,5
31084,47 High Street,Balsham,Cambridgeshire,,Balsham Stores & Post Office Ltd.,Retailers - other,4613,10,,596925,10,,52.13177300000000,PI/000111107,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.31719400000000,CB21 4DJ,2014-03-31,fhrs_3_en-GB,3,,FHRS,5
31085,Gladeside,Bar Hill,Cambridgeshire,,Bar Hill Community Primary School,School/college/university,7845,0,,596226,0,,52.25327600000000,PI/000012315,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.02174500000000,CB23 8DY,2013-06-06,fhrs_5_en-GB,5,,FHRS,5
31086,-,The Spinney,Bar Hill,Cambridgeshire,Bar Hill Kebabs,Mobile caterer,7846,0,,597232,0,,52.24946500000000,PI/000123554,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.01692700000000,CB23 8ST,2015-01-14,fhrs_5_en-GB,5,,FHRS,5
31087,The Spinney,Bar Hill,Cambridgeshire,,Bar Hill Sports And Social Club,Pub/bar/nightclub,7843,0,,597205,5,,52.24893400000000,PI/000122891,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.01590700000000,CB23 8SU,2014-11-25,fhrs_5_en-GB,5,,FHRS,0
31088,Bar Hill Sports And Social Club,The Spinney,Bar Hill,Cambridgeshire,Bar Hill Village Hall,Other catering premises,7841,0,,596296,0,,52.24893400000000,PI/000016907,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.01590700000000,CB23 8SU,2010-05-04,fhrs_5_en-GB,5,,FHRS,0
31089,Bar Hill Village Hall,The Spinney,Bar Hill,Cambridgeshire,Bar Hill Village Management Committe,Other catering premises,7841,,,596897,,,52.24893400000000,PI/000110340,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.01590700000000,CB23 8SU,2006-01-19,fhrs_exempt_en-GB,Exempt,,FHRS,
31090,,,,,Barat Timor Rumal,Hotel/bed & breakfast/guest house,7842,10,,596473,5,,,PI/000034288,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2012-07-04,fhrs_4_en-GB,4,,FHRS,5
31091,14 High Street,Histon,Cambridgeshire,,Barkers Bakers,Retailers - other,4613,5,,596479,0,,52.25241500000000,PI/000034666,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.10545100000000,CB24 9JD,2012-12-06,fhrs_5_en-GB,5,,FHRS,5
31092,234 High Street,Cottenham,Cambridgeshire,,Barkers Bakers,Retailers - other,4613,0,,596549,0,,52.28696900000000,PI/000059009,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.12508000000000,CB24 8RZ,2014-03-06,fhrs_5_en-GB,5,,FHRS,5
31093,43 High Street,Great Shelford,Cambridgeshire,,Barkers Bros Butchers Ltd,Retailers - other,4613,5,,596561,5,,52.14848700000000,PI/000061946,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.13344600000000,CB22 5EH,2014-01-06,fhrs_5_en-GB,5,,FHRS,5
31094,7 High Street,Histon,Cambridgeshire,,Barley Mow,Restaurant/Cafe/Canteen,1,10,,596484,5,,52.25241500000000,PI/000036773,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.10545100000000,CB24 9JD,2014-10-30,fhrs_4_en-GB,4,,FHRS,5
31095,Haslingfield Road,Barrington,Cambridgeshire,,Barrington Cofe Vc Primary School,School/college/university,7845,0,,596397,5,,52.13142100000000,PI/000025499,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.03936700000000,CB22 7RG,2014-04-02,fhrs_5_en-GB,5,,FHRS,0
31096,49-51 High Street,Barrington,Cambridgeshire,,Barrington Stores,Retailers - other,4613,5,,596396,0,,52.12805500000000,PI/000025474,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.03537100000000,CB22 7QX,2015-01-06,fhrs_4_en-GB,4,,FHRS,10
31097,School Lane,Barton,Cambridgeshire,,Barton Cofe Va Primary School,School/college/university,7845,0,,596360,0,,52.18215800000000,PI/000022702,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.05725200000000,CB23 7BD,2014-12-16,fhrs_5_en-GB,5,,FHRS,5
31098,43 Brook Road,Bassingbourn Cum Kneesworth,Cambridgeshire,,Bassingbourn Primary School,School/college/university,7845,0,,596196,0,,52.07683800000000,PI/000009411,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,-0.06010800000000,SG8 5NP,2012-12-10,fhrs_5_en-GB,5,,FHRS,5
31099,South End,Bassingbourn Cum Kneesworth,Cambridgeshire,,Bassingbourn Village College,School/college/university,7845,10,,596194,5,,52.07640500000000,PI/000009185,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,-0.05836100000000,SG8 5NJ,2012-12-19,fhrs_4_en-GB,4,,FHRS,5
31100,Cambridge Assesment,Hill Farm Road,Whittlesford,Cambridgeshire,Baxter Storey,Restaurant/Cafe/Canteen,1,5,,597248,5,,52.10066100000000,PI/000124028,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.13926700000000,CB22 4FZ,2014-01-22,fhrs_5_en-GB,5,,FHRS,0
31101,Babraham Institute,Babraham Hall,High Street,Babraham,Baxterstorey,Restaurant/Cafe/Canteen,1,0,,597388,0,,52.13251900000000,PI/000155920,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.20565500000000,CB22 3AT,2014-05-28,fhrs_5_en-GB,5,,FHRS,5
31102,Sir Aaron Klug Building,10 Granta Park,Great Abington,Cambridgeshire,BaxterStorey,Restaurant/Cafe/Canteen,1,0,,703706,0,,52.11712100000000,PI/000134825,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.22594300000000,CB21 6GP,2014-09-17,fhrs_5_en-GB,5,,FHRS,0
31103,230 Cambridge Science Park,Milton,Cambridgeshire,,Bayer Crop Science,Restaurant/Cafe/Canteen,1,5,,676649,0,,52.23524000000000,PI/000158803,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.14192500000000,CB4 0WB,2014-12-19,fhrs_5_en-GB,5,,FHRS,0
31104,,,,,BBQ Shack,Mobile caterer,7846,0,,731385,0,,,PI/000159702,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2015-01-21,fhrs_5_en-GB,5,,FHRS,0
31105,,,,,Be Waffle,Retailers - other,4613,5,,597216,5,,,PI/000123325,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2012-01-26,fhrs_5_en-GB,5,,FHRS,5
31106,82-84 Green End,Landbeach,Cambridgeshire,,Beach Babies,Hospitals/Childcare/Caring Premises,5,0,,596609,0,,52.26904200000000,PI/000083494,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.16208000000000,CB25 9FD,2013-11-15,fhrs_5_en-GB,5,,FHRS,5
31107,17 High Street,Fulbourn,Cambridgeshire,,Beaumonts Butchers,Retailers - other,4613,0,,596730,0,,52.18354300000000,PI/000098410,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.22181300000000,CB21 5DH,2014-03-21,fhrs_5_en-GB,5,,FHRS,5
31108,,,,,Beck Brook Farm,Hotel/bed & breakfast/guest house,7842,5,,596373,0,,,PI/000023423,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2012-08-20,fhrs_5_en-GB,5,,FHRS,0
31109,,,,,Beech Farm Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,10,,596449,5,,,PI/000030305,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2012-05-23,fhrs_4_en-GB,4,,FHRS,5
31110,South Cambridge Business Park,Babraham Road,Sawston,Cambridgeshire,Bernard's,Mobile caterer,7846,10,,669880,5,,52.12870900000000,PI/000158747,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.18086200000000,CB22 3JH,2015-01-07,fhrs_4_en-GB,4,,FHRS,5
31111,,,,,Beryl Patricia Flack,Other catering premises,7841,5,,596701,5,,,PI/000095222,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2011-08-30,fhrs_5_en-GB,5,,FHRS,5
31112,Bewick Bridge Community Primary School,Fulbourn Old Drift,Teversham,Cambridgeshire,Bewick Bridge CP School,School/college/university,7845,0,,596744,0,,52.19013600000000,PI/000099413,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.18220000000000,CB1 9ND,2014-01-23,fhrs_5_en-GB,5,,FHRS,5
31113,,,,,BH Home Bakery,Other catering premises,7841,5,,596679,10,,,PI/000093069,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2010-09-27,fhrs_4_en-GB,4,,FHRS,5
31114,,,,,Big Bubble Food,Mobile caterer,7846,10,,597284,10,,,PI/000126096,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2014-04-10,fhrs_3_en-GB,3,,FHRS,10
31115,6 High Street,Rampton,Cambridgeshire,,Black Horse,Restaurant/Cafe/Canteen,1,10,,596436,5,,52.29232600000000,PI/000029109,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.08687200000000,CB24 8QE,2011-09-22,fhrs_4_en-GB,4,,FHRS,5
31116,Cafe,Mcclintock Building,Granta Park,Great Abington,Blue Apple,Restaurant/Cafe/Canteen,1,0,,596956,5,,52.11712100000000,PI/000112562,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.22594300000000,CB21 6GP,2014-01-20,fhrs_5_en-GB,5,,FHRS,0
31117,-,The Newton Community Primary School,Caxton End,Eltisley,Bluebell Day Nursery,Hospitals/Childcare/Caring Premises,5,0,,596128,0,,52.21944400000000,PI/000003106,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,-0.13860600000000,PE19 6TL,2015-01-29,fhrs_5_en-GB,5,,FHRS,5
31118,2500 Cambridge Research Park,Beach Drive,Landbeach,Cambridgeshire,Boardwalk Conference Centre,Restaurant/Cafe/Canteen,1,5,,596893,10,,52.28931100000000,PI/000109585,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.17328800000000,CB25 9PD,2013-11-15,fhrs_4_en-GB,4,,FHRS,5
31119,Ely Road,Landbeach,Cambridgeshire,,Bollywood Spice,Restaurant/Cafe/Canteen,1,5,,597214,5,,52.25836900000000,PI/000123312,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.17722500000000,CB25 9NN,2014-09-04,fhrs_5_en-GB,5,,FHRS,5
31120,37 Woollards Lane,Great Shelford,Cambridgeshire,,Boots UK Ltd,Retailers - other,4613,0,,597089,0,,52.14661700000000,PI/000119439,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.13493600000000,CB22 5LZ,2014-02-26,fhrs_5_en-GB,5,,FHRS,0
31121,,,,,Borakis Ltd,Other catering premises,7841,5,,597246,0,,,PI/000124000,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2014-03-13,fhrs_5_en-GB,5,,FHRS,5
31122,41 High Street,Linton,Cambridgeshire,,Boswell and Son,Retailers - other,4613,5,,596776,5,,52.09710300000000,PI/000100887,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.27590200000000,CB21 4HS,2014-03-13,fhrs_5_en-GB,5,,FHRS,5
31123,17 Church Street,Willingham,Cambridgeshire,,Boswells,Retailers - other,4613,10,,596354,10,,52.31463300000000,PI/000022299,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.06136500000000,CB24 5HS,2013-11-07,fhrs_3_en-GB,3,,FHRS,10
31124,67 High Street,Sawston,Cambridgeshire,,Boswells,Retailers - other,4613,0,,596663,0,,52.12317500000000,PI/000090970,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.16938700000000,CB22 3BG,2015-01-06,fhrs_5_en-GB,5,,FHRS,5
31125,Riddy Lane,Bourn,Cambridgeshire,,Bourn Cofe Primary School,School/college/university,7845,5,,597298,0,,52.19070100000000,PI/000126465,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,-0.06667000000000,CB23 2SP,2015-01-21,fhrs_5_en-GB,5,,FHRS,0
31126,Bourn Golf Club,Toft Road,Bourn,Cambridgeshire,Bourn Golf and Leisure,Restaurant/Cafe/Canteen,1,5,,596168,5,,52.18465400000000,PI/000006542,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,-0.05549200000000,CB23 2TT,2013-12-03,fhrs_5_en-GB,5,,FHRS,5
31127,High Street,Bourn,Cambridgeshire,,Bourn Hall,Restaurant/Cafe/Canteen,1,0,,596172,0,,52.19029600000000,PI/000007159,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,-0.06225400000000,CB23 2TN,2014-02-17,fhrs_5_en-GB,5,,FHRS,0
31128,123 High Street,Harston,Cambridgeshire,,BP Harston,Retailers - other,4613,0,,596429,0,,52.14244200000000,PI/000028319,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.08432900000000,CB22 7QB,2010-05-25,fhrs_5_en-GB,5,,FHRS,0
31129,Childerley Gate Service Station,St Neots Road,Caldecote,Cambridgeshire,BP Petrol Station,Retailers - other,4613,5,,597088,5,,52.21842500000000,PI/000119380,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,-0.01112400000000,CB23 8AY,2012-05-23,fhrs_4_en-GB,4,,FHRS,10
31130,Petrol Filling Station,Ely Road,Landbeach,Cambridgeshire,BP Waterbeach,Retailers - other,4613,5,,597013,5,,52.29486600000000,PI/000116123,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.18068700000000,CB25 9PQ,2014-10-08,fhrs_5_en-GB,5,,FHRS,5
31131,Whittlesford Service Station,Hinxton,Cambridgeshire,,BP Whittlesford,Retailers - other,4613,5,,596708,10,,52.10420300000000,PI/000096452,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,0.17563600000000,CB22 3HD,2014-11-18,fhrs_3_en-GB,3,,FHRS,10
31132,,,,,Brambles End Bread,Retailers - other,4613,10,,597229,5,,,PI/000123509,032,env.health@scambs.gov.uk,South Cambridgeshire,http://www.scambs.gov.uk/,,,2011-09-05,fhrs_4_en-GB,4,,FHRS,0
